"Player" "Pos" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17"
"Dwayne Washington" "RB" NA NA NA 1.2 0.36 NA 0.23 0.18 0.28 0.27 0.23 0.29 0.19 0.27 0.27 0.23 0.29
"Ed Dickson" "TE" 0 0 0 0 0 0 NA 1.7 2.11 2.05 1.97 2 2.27 1.76 2.16 1.75 2.16
"Eli Manning" "QB" 10.9 15.42 15.64 18.07 13.7 14.69 18.5 16.16 NA 16.86 19.99 13.81 16.74 15.92 18.77 16.61 17.43
"Eli Rogers" "WR" 0 0 0 0 0 0.5 NA 0.52 0.56 0.49 0.53 0.54 0.45 0.59 0.55 0.53 0.55
"Elijah McGuire" "RB" 0 0 0 0 0 0 0 1.99 1.6 1.33 NA 1.6 1.68 1.27 1.42 1.76 1.52
"Elijhaa Penny" "RB" NA NA 0.55 0.7 0.66 0.42 0.62 0.29 NA 0.35 0.31 0.42 0.42 0.27 0.24 0.33 0.44
"Emmanuel Sanders" "WR" 8.17 8.89 8.67 9.93 8.33 8.59 8.29 9.98 11.24 NA 10.79 8.18 9.89 11.31 6.99 11.56 11.23
"Equanimeous St. Brown" "WR" NA NA NA NA NA 4.34 NA 3.22 0.99 1.06 0.85 0.92 0.83 1.15 0.91 0.75 1.19
"Eric Ebron" "TE" 3.51 4.24 6.21 5.46 6.17 7.82 7.56 8.54 NA 7.6 8.03 8.15 7.36 9.7 9.66 8.11 7.74
"Eric Saubert" "TE" 0.97 1 2.17 1.91 1.81 1.81 1.27 NA 1.32 1.07 1.1 1.16 0.91 1.31 1.23 1.45 1.33
"Eric Tomlinson" "TE" 0.5 1.12 1.81 1.38 2.32 2.27 1.94 1.37 1.31 1.03 NA 1.45 1.2 1.02 1.61 1.15 1.42
"Erik Swoope" "TE" 0.58 0 1.91 0 1.71 1.57 1.78 1.51 NA 0.62 0.82 0.8 0.6 0.72 0.71 0.82 0.78
"Evan Engram" "TE" 6.06 6.56 7.25 0 0 0 6.33 7.09 NA 7.18 6.84 7.41 5.93 6.77 6.36 8.21 5.86
"Ezekiel Elliott" "RB" 14.51 16.97 17.57 17.93 17.41 16.29 17.84 NA 20.18 15.59 17.38 20.93 20.05 16.96 17.87 20.14 18.46
"Frank Gore" "RB" 5.11 5.6 7.18 7.04 6.27 7.1 7.79 6.59 5.28 5.82 NA 5.11 5.23 5.02 4.64 4.94 4.82
"Gabe Holmes" "TE" 0.46 0.4 1.81 0.45 0.45 0.44 0.64 0.6 NA 0.51 0.55 0.53 0.46 0.57 0.55 0.53 0.49
"Garrett Celek" "TE" 1.77 2.57 1.97 4 2.14 3.39 2.58 1.53 2.41 2.07 NA 2.17 1.34 1.86 1.36 1.35 2.26
"Geno Smith" "QB" 0.29 0.28 0.57 0.81 1.04 0.69 0.37 NA 0.42 0.45 0.39 0.43 0.4 0.44 0.38 0.43 0.37
"Geoff Swaim" "TE" 1.36 1.73 2.67 3.88 3.41 3.13 1.87 NA 2.21 2.06 2.39 2.21 2.56 2.14 2.11 2.5 2.11
"George Kittle" "TE" 3.68 7.23 6.78 5.18 6.15 7.14 8.49 7.56 8.31 7.05 NA 7.02 7.52 7.16 7.8 8.66 7.51
"Gerald Everett" "TE" 2.23 2.04 2.25 1.72 1.35 1.75 2.33 1.39 1.31 1.19 1.24 NA 1.37 1.01 1.37 1.21 1.16
"Geremy Davis" "WR" 0 0.5 0.58 0.85 1.88 1.27 1.75 NA 0.63 0.88 0.65 0.67 0.64 0.79 0.79 0.64 0.63
"Geronimo Allison" "WR" 3.37 4.95 5.71 6.17 0 0 NA 6.46 6.13 5.54 6.31 6.76 6.61 6.65 6.62 6.42 7.4
"Giovani Bernard" "RB" 6.72 4.83 9.99 11.66 0 0 0 0 NA 5.28 4.12 5.55 5.86 5.8 5.64 5.27 5.64
"Golden Tate" "WR" 9.82 9.36 10.87 10.5 11.58 NA 10.08 8.2 9.22 9.36 9.63 9.74 9.5 8.8 8.19 9.6 10.57
"Greg Olsen" "TE" 9.51 0 0 NA 0 6.17 6.93 5.45 6.17 6.09 7.48 4.69 5.96 4.97 5.88 7.82 5.68
"Gus Edwards" "RB" NA NA NA NA NA NA 1.38 2.16 2.23 NA 1.15 1.19 1.02 1.11 1.02 1 0.95
"Hayden Hurst" "TE" 0 0 0 0 4.7 2.75 1.55 1.03 0.94 NA 1.08 1.12 1.02 1.05 1.3 0.76 0.81
"Ian Thomas" "TE" NA 3.15 3.78 NA 3.93 1.92 1.78 1.04 1.62 0.74 1.32 1.22 1.55 1.03 1.47 1.34 1.43
"Isaiah Crowell" "RB" 7.22 7.42 7.48 6.14 6.33 7.7 7.3 8.21 8.18 6.36 NA 8.02 8.16 5.91 6.99 8.85 7.43
"Ito Smith" "RB" NA 1.54 5.15 3.58 2.88 6.27 6.72 NA 5.55 4.62 5.68 5.65 5.39 6.44 6.11 5.87 5.67
"J'Mon Moore" "WR" 0 0 0 0.79 4.92 3.05 NA 1.62 0.36 0.36 0.32 0.32 0.35 0.36 0.31 0.33 0.36
"J.D. McKissic" "RB" 0 0 0 0 0 0 NA 0.61 0.76 0.6 0.69 0.75 0.77 0.54 0.73 0.71 0.54
"J.J. Nelson" "WR" 4.46 1.75 1.56 0.33 0.34 0.35 0.39 0.37 NA 0.24 0.28 0.36 0.28 0.27 0.27 0.28 0.24
"Jack Doyle" "TE" 5.89 5.12 0 0 0 0 0 2.01 NA 4.67 3.64 2.93 4.53 3.43 4.73 3.63 3.5
"Jacob Hollister" "TE" 0 0.26 0 0 1.35 0.55 0 0.93 0.57 0.52 NA 0.46 0.47 0.57 0.43 0.49 0.47
"Jacoby Brissett" "QB" 1.88 1.36 0.57 1.06 0.87 0.71 0.61 0.58 NA 0.49 0.56 0.6 0.46 0.53 0.54 0.57 0.53
"Jacquizz Rodgers" "RB" 1.55 1.62 4.73 3.2 NA 2.66 0.99 0.63 0.58 0.59 0.6 0.67 0.59 0.57 0.74 0.86 0.63
"Jakeem Grant" "WR" 0.43 0.43 0.28 3.01 4.5 4.54 3.52 4.89 2.66 2.83 NA 3.1 2.91 3.03 2.89 2.87 2.81
"Jalen Richard" "RB" 1.95 1.13 1.81 3.77 5.56 5.25 NA 7.19 6.93 7.46 6.93 6.92 8.18 6.49 7.6 7.05 8.22
"Jamaal Williams" "RB" 10.8 10 7.68 6.85 6.53 6.25 NA 5.58 5.36 5.49 6.01 5.08 5.84 6.25 5.22 5.98 6.17
"Jameis Winston" "QB" 0 0 0 0.72 NA 20.24 17.74 21.95 18.33 19.99 19.19 20.36 19.48 22.62 15.71 17.52 20.99
"James Conner" "RB" 13.01 13.69 13.02 11.91 13.33 12.96 NA 14.1 10.57 12.86 11.57 11.74 12.41 12.87 11.2 13.06 13.22
"James Develin" "RB" 0.19 0.13 0.24 0.2 0.23 0.15 0.2 0.16 0.24 0.2 NA 0.15 0.22 0.21 0.15 0.17 0.16
"James O'Shaughnessy" "TE" 1.26 1.23 1.99 2.11 1.93 3.09 0 1.43 NA 2.86 2.5 2.43 2.98 2.75 3.17 2.48 3.26
"James Washington" "WR" 3.52 4.27 3.33 3.37 2.92 3.1 NA 1.57 1.34 1.63 1.54 1.64 1.62 2.01 1.48 1.81 1.67
"James White" "RB" 7.76 6.2 6.8 6.16 10.33 11.77 9.27 12.3 10.53 9.72 NA 8.87 9.79 9.48 8.75 9.33 9.35
"Jamison Crowder" "WR" 6.48 6.51 6.37 NA 6.81 0 0 2.21 4.33 3.74 5.01 4.33 4.43 5.31 3.83 5.09 4.5
"Jamize Olawale" "RB" NA NA 0.34 0.49 0.53 0.27 0.32 NA 0.53 0.45 0.42 0.59 0.48 0.49 0.52 0.44 0.49
"Jared Cook" "TE" 4.59 5.46 6.76 7.11 7.48 7.27 NA 7.37 6.78 7.67 6.3 6.09 7.97 7.1 7.44 7.31 7.69
"Jared Goff" "QB" 19.08 17.42 16.72 17.71 19.18 20.55 23.04 23.55 23.7 20.3 25.18 NA 25.44 20.63 21.86 20.46 25.66
"Jarius Wright" "WR" 0.59 0.6 3.01 NA 3.11 2.95 2.8 4.25 3.18 3.19 2.86 2.83 3.1 2.87 2.9 2.75 2.84
"Jaron Brown" "WR" 1.8 1.71 3.08 3.59 1.67 0.52 NA 0.79 0.52 0.64 0.73 0.6 0.65 0.46 0.63 0.77 0.54
"Jarvis Landry" "WR" 8.49 10.74 9.56 9.74 9.62 9.82 10.92 8.45 12.06 11.01 NA 10.91 10.95 10.24 8.56 11.25 8.5
"Jason Croom" "TE" NA 0.39 0.44 0.51 0.64 0.43 0.44 0.37 0.64 0.48 NA 0.44 0.54 0.49 0.54 0.36 0.56
"Javon Wims" "WR" NA NA NA NA NA 0 0 0.35 0.35 0.33 0.33 0.32 0.31 0.37 0.32 0.35 0.32
"Javorius Allen" "RB" 4.65 4.66 4.61 6.39 7.03 6.84 6.9 6.24 6.84 NA 6.5 5.4 4.98 5.79 5.63 5.67 5.36
"Jawill Davis" "WR" NA NA NA NA 1.26 1.1 0 0.81 NA 0.44 0.43 0.42 0.38 0.4 0.46 0.42 0.33
"Jeff Driskel" "QB" NA NA NA NA NA NA NA 0.49 NA 0.49 0.47 0.51 0.45 0.45 0.43 0.47 0.45
"Jeff Heuerman" "TE" 1.47 1.58 1.9 3.04 4.01 4 3.58 4.4 3.13 NA 4.11 4.19 5.1 4.11 3.58 3.39 4.23
"Jehu Chesson" "WR" NA 0.35 0 NA NA NA 0.54 0.28 0.12 0.15 0.15 0.14 0.18 0.16 0.16 0.15 0.18
"Jerell Adams" "TE" 0.49 0.49 0.54 1.65 1.39 1.42 1.38 0.79 NA 0.72 0.6 0.73 0.8 0.75 0.74 0.77 0.81
"Jeremy Sprinkle" "TE" 0.61 0.76 0.72 NA 0.62 0.7 0.65 0.24 0.3 0.28 0.32 0.28 0.35 0.25 0.39 0.28 0.36
"Jermaine Gresham" "TE" 0 0 0.43 2.28 1.81 2.16 1.89 2.85 NA 2.39 2.61 2.74 2.85 2.73 2.65 2.51 2.43
"Jermaine Kearse" "WR" 0 4.21 3.23 2.93 4.03 3.69 7.77 5.88 5.48 4.63 NA 5.65 5.94 4.5 4.3 6.38 5.46
"Jesse James" "TE" 3.81 3.18 4.9 4.19 3.47 3.39 NA 4.09 3.49 3.91 3.92 4.03 4.47 3.56 3.98 3.9 3.9
"Jimmy Graham" "TE" 7.89 6.83 8.15 7.97 8.65 7.46 NA 5.59 6.51 7.7 6.48 7.59 7.14 6.9 7.53 6.95 6.95
"Joe Flacco" "QB" 12.76 12.12 14.16 13.7 14.35 17.48 19 15.27 15.56 NA 15.76 20.58 18.72 17.13 20.34 16.38 15.7
"Joe Mixon" "RB" 12.94 10.18 0 0 11.08 13.27 14.16 14.89 NA 14.59 10.36 10.78 12.09 12.53 15.48 9.98 10.02
"Joe Webb" "QB" 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0
"John Brown" "WR" 5.31 4.53 5.74 6.85 8.45 7.63 9.95 7.42 9.37 NA 8.39 9.3 8.22 7.61 9.8 8.33 10.02
"John Ross" "WR" 4.55 4.83 2.17 0.92 0 0 2.36 0 NA 1.79 1.05 1.33 1.96 1.57 1.68 1.28 1.38
"JoJo Natson" "WR" NA NA 0.27 0 0 1.67 0.55 1.08 0.63 0.77 0.68 NA 0.71 0.76 0.8 0.76 0.76
"Jonnu Smith" "TE" 2.17 4.73 2.81 1.59 2.04 1.38 2.15 NA 0.93 0.73 0.84 0.84 0.93 0.86 0.88 0.83 0.87
"Jordan Akins" "TE" NA 1.73 2.03 3.13 2.1 2.62 1.68 3.28 2.13 NA 2.4 2.67 2.15 2.53 1.84 1.69 1.83
"Jordan Howard" "RB" 12.47 11.86 12.03 13.71 NA 11.76 8.67 8.61 8.84 11.97 8.92 11 11.11 10.01 11.8 9.93 8.21
"Jordan Leggett" "TE" 1.65 0 2.24 1.52 1.79 2.27 1.36 1.45 1.72 1.16 NA 1.89 1.79 1.13 1.74 2.03 1.8
"Jordan Matthews" "WR" NA NA 2.83 2.96 2.39 2.2 2.57 1.99 NA 2.74 2.92 2.86 2.88 2.63 2.79 3.27 2.76
"Jordan Reed" "TE" 5.41 7.1 6.39 NA 7.57 7.41 7.18 5.49 4.85 6.08 5.52 5.19 6.16 5.6 5.91 5.71 6.48
"Jordan Taylor" "WR" 0.44 0.44 0 0 0 0.56 0.54 0.84 0.67 NA 0.82 0.9 0.78 0.79 0.64 0.87 0.85
"Jordan Thomas" "TE" NA 0.62 2.52 2.6 2.37 2.08 2.3 2.69 1.47 NA 1.59 2.14 1.79 1.61 1.6 1.5 1.68
"Jordan Wilkins" "RB" 8.11 6.39 8.38 7.67 6.96 4.56 1.9 1.57 NA 1.42 1.38 1.28 1.34 1.41 1.45 1.37 1.3
"Jordy Nelson" "WR" 5.91 6.94 5.29 7.03 7.46 5.98 NA 8.16 7.45 8.15 6.68 7.23 8.14 6.98 7.32 7.28 7.91
"Josh Adams" "RB" NA NA NA 3.5 1.53 2.33 1.91 1.16 NA 0.65 0.66 0.61 0.74 0.62 0.68 0.62 0.69
"Josh Allen" "QB" 0.72 12.96 10.12 16.58 15.35 16.07 0 0 12.74 11.53 NA 12.34 16.84 12.33 17.74 12.23 18.13
"Josh Bellamy" "WR" 0.55 0.48 0.56 0.55 NA 0.75 0.79 0.46 0.5 0.44 0.36 0.43 0.36 0.52 0.44 0.42 0.35
"Josh Doctson" "WR" 4.37 6.17 4.17 NA 0 3.97 4.96 3.29 1.79 2.43 2.49 1.98 1.48 2.19 1.63 2.12 1.5
"Josh Gordon" "WR" 4.4 NA 0 7.09 7.16 8.4 7.92 8.52 9.48 8.35 NA 7.34 9.15 8.56 8.06 8.85 7.6
"Josh Hill" "TE" 1.67 1.59 1.39 2.68 2.05 NA 2.4 2.36 2.39 2.48 2.21 3.06 2.36 3.17 2.62 2.16 2.71
"Josh Malone" "WR" 0.44 0.38 0.2 0.37 1.01 0.86 0 0.27 NA 0.16 0.19 0.19 0.2 0.17 0.16 0.19 0.21
"Josh McCown" "QB" 0.97 0.99 1.05 0.7 0.91 1.1 0.9 0.79 0.82 0.81 NA 0.85 0.81 0.77 0.88 0.88 0.81
"Josh Reynolds" "WR" 0.52 0.51 0.47 1.26 1.2 2.05 3.3 3.71 2.87 0.86 1.05 NA 1.08 0.84 1.22 1.12 1.3
"Josh Rosen" "QB" 1.72 1.54 0.81 12.06 14.43 14.01 11.03 10.88 NA 11.57 13.32 10.83 10.87 14.11 13.37 10.23 9.68
"Joshua Dobbs" "QB" NA NA NA NA NA 0.9 NA 0.69 0.67 0.79 0.66 0.77 0.73 0.74 0.76 0.74 0.8
"Joshua Perkins" "TE" NA NA 0.52 0.39 0.46 0.58 0.65 0.26 NA 0.41 0.41 0.51 0.43 0.4 0.4 0.4 0.41
"JuJu Smith-Schuster" "WR" 6.82 9.1 10.3 10.4 11.35 11.76 NA 10.97 10.71 10.78 10.61 9.61 13.37 12.94 9.93 14.44 11.21
"Julian Edelman" "WR" 0 0 0 0 9.81 10.25 9.66 9.04 8.28 8.5 NA 8.19 8.85 8.77 7.96 9.44 8.59
"Julio Jones" "WR" 9.87 11.77 14.27 13.69 14.17 14.14 14.67 NA 13.25 12.35 14.42 17.25 12.04 15.94 12.9 13.88 16.13
"Justin Davis" "RB" 0.56 0.53 0.48 0.36 0.54 0.54 0.51 0.62 0.58 0.51 0.61 NA 0.56 0.5 0.43 0.43 0.56
"Justin Hardy" "WR" 2.66 1.89 0.72 0.67 0.67 0.68 0.41 NA 0.39 0.42 0.37 0.46 0.45 0.45 0.43 0.36 0.51
"Justin Hunter" "WR" 0.46 0 0 0 1.58 1.11 NA 0.75 0.83 0.61 0.85 0.69 0.53 0.58 0.55 0.52 0.63
"Justin Jackson" "RB" 0 0 NA 0.78 0.67 0.36 3.9 NA 1.13 1.33 1.26 1.17 1.13 1.46 1.24 1.18 1.23
"Justin Watson" "WR" NA NA NA NA NA 0.76 0.65 0.68 0.74 0.79 0.73 0.6 0.77 0.81 0.57 0.6 0.82
"Kalen Ballage" "RB" 0 0 0 2 1.35 0 0.9 0.78 0.74 0.77 NA 0.64 0.56 0.67 0.8 0.62 0.54
"Kamar Aiken" "WR" NA 0.28 3.35 0.63 0.43 0.3 0.28 0.32 NA 0.21 0.24 0.21 0.27 0.21 0.28 0.24 0.27
"Kapri Bibbs" "RB" NA NA NA NA 0.71 5.23 4.22 2.22 1.71 1.39 0.7 0.85 1 1.48 0.86 1.37 1.06
"Kareem Hunt" "RB" 13.73 12.81 14.6 11.91 15.45 15.45 16.44 18.04 16.32 20.34 20.8 NA 19.9 16.53 21.87 16.24 21.77
"Keelan Cole" "WR" 6.52 5.48 7.32 7.31 7.28 6.43 6.31 7.01 NA 6.02 6.94 6.22 6.21 5.05 6.01 5.53 5.16
"Keenan Allen" "WR" 11.4 10.42 12.12 15.62 15.17 11.82 12.1 NA 11.19 12.24 10.53 12.07 10.8 10.7 11.14 11.32 10.26
"Keith Smith" "RB" 0.46 0.3 0.85 0.22 0.38 0.37 NA 0.42 0.43 0.43 0.46 0.54 0.54 0.5 0.41 0.48 0.53
"Keke Coutee" "WR" NA NA NA 2.84 3.56 5.82 4.96 0 4.73 NA 5.13 5.82 3.74 5.22 5.06 5.37 4.58
"Kelvin Benjamin" "WR" 5.61 5.08 4.18 5.41 5.36 4.4 5.35 4.8 3.61 3.46 NA 3.61 5.02 3.55 5.82 4.63 5.23
"Kendrick Bourne" "WR" 0.43 0.31 0.48 0.47 1.02 2.05 2.67 2.48 0.44 0.52 NA 0.47 0.41 0.36 0.43 0.47 0.34
"Kenjon Barner" "RB" NA 0 0 0.22 0 0.54 1.24 4.91 1.81 1.68 NA 1.49 1.72 1.59 1.48 1.5 1.62
"Kenneth Dixon" "RB" 4.19 0 0 0 0 0 0 0 0 NA 1.45 1.53 1.44 1.45 1.34 1.21 1.11
"Kenny Golladay" "WR" 6.96 6.07 7.62 8.69 8.16 NA 9.4 10.26 9.7 9.44 9.57 9.73 9.29 8.52 8.53 10.05 9.28
"Kenny Stills" "WR" 7.53 8.6 7.84 7.59 7.56 6.92 8.16 0 5.98 6.68 NA 6.11 5.95 5.97 5.03 5.55 5.76
"Kenyan Drake" "RB" 9.38 9.19 10.16 9.16 6.28 5.99 7.76 9.4 7.18 7.25 NA 6.66 7.55 6.84 6.04 6.84 7.03
"Kerryon Johnson" "RB" 5.16 5.95 5.19 8 8.67 NA 9.26 8.58 5.65 5.55 7.62 6.06 8.01 4.88 5.05 6.22 8.71
"Kevin Hogan" "QB" 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0
"Kevin White" "WR" 2.08 0.9 0.52 0.47 NA 1.49 0.7 0.75 0.24 0.2 0.21 0.2 0.22 0.29 0.21 0.25 0.21
"Khadarel Hodge" "WR" NA NA NA 1.04 2.09 1.84 1.11 1.18 1.15 0.7 0.81 NA 0.74 0.62 0.68 0.62 0.81
"Kirk Cousins" "QB" 19.07 18.32 17.54 17.31 18.86 20.2 19.19 22.61 21.01 NA 17.43 19.38 16.19 16.32 21.46 19.78 18.47
"Kyle Juszczyk" "RB" 0.63 1.05 1.31 1.04 1.25 3.58 1.79 1.71 1.65 1.85 NA 1.64 1.38 1.4 1.45 1.47 1.34
"Kyle Rudolph" "TE" 7.2 6.29 7.14 6.44 6.37 6.83 6.87 8.59 9.26 NA 6.46 8.24 7.02 5.84 8.02 8.8 6.67
"Lamar Jackson" "QB" 3.83 2.72 3.28 2.49 2.21 2.24 2.3 2.2 2.3 NA 2.36 2.57 2.53 2.16 2.47 2.23 2.32
"Lamar Miller" "RB" 10.23 11.29 11.37 11.68 1.2 9.92 8.6 12.01 9.24 NA 10.1 12.41 9.4 11.07 7.96 9.17 9.02
"Lance Kendricks" "TE" 0.86 0.71 1.19 1.64 1.52 1.09 NA 1.14 1.03 1.21 1.41 1.34 1.35 1.59 1.35 1.27 1.59
"Laquon Treadwell" "WR" 2.46 2.67 2.64 1.94 1.84 2.95 3.07 3.8 2.94 NA 2.73 3.22 2.59 1.85 3.59 2.87 2.78
"Larry Fitzgerald" "WR" 9.18 8.63 8.73 7.12 8.21 6.77 6.01 5.53 NA 4.18 4.87 5.18 4.77 4.41 4.35 4.53 5.34
"Latavius Murray" "RB" 5.05 5.29 11.78 5.53 7.64 7.92 8.34 8.87 9.15 NA 4.65 5.37 4.94 4.83 5.98 6.08 5
"Le'Veon Bell" "RB" 0 0 0 0 0 0 NA 0 5.13 6.65 5.16 5.84 6.62 6.79 6.44 7.36 6.51
"Lee Smith" "TE" 0.23 0.17 0.48 0.55 0.35 0.39 NA 0.34 0.31 0.28 0.35 0.28 0.3 0.4 0.38 0.41 0.29
"LeGarrette Blount" "RB" 4.85 4.87 5.73 6.04 5.14 NA 5.97 5.61 5.19 4.7 5.63 5.08 5.19 6.16 5.98 5.65 5.2
"Leonard Fournette" "RB" 11.69 0 0 11.65 0 0 0 0 NA 11.2 9.56 9.11 12.26 10.68 11.61 10.7 9.16
"LeSean McCoy" "RB" 10.49 10.52 0 10.26 9.24 9.23 11.15 4.16 7.88 6.61 NA 7.38 7.34 7.07 8.58 7.69 7.74
"Levine Toilolo" "TE" 1.21 1.2 1.42 1.56 1.78 NA 1.68 1.59 1.93 1.92 1.64 2.03 1.79 1.76 1.76 2.05 2.08
"Logan Paulsen" "TE" 0.01 0.01 0.3 0.51 0.66 0.46 0.8 NA 0.72 0.53 0.71 0.93 0.61 0.87 0.67 0.72 0.9
"Logan Thomas" "TE" 0.54 0.57 0 0 0.63 0.69 0.63 0.58 0.57 0.46 NA 0.49 0.63 0.48 0.68 0.55 0.66
"Luke Stocker" "TE" 0.41 2.57 2.18 2.6 2.12 1.38 1.62 NA 2.04 2.12 1.95 2.23 2.05 1.65 2.24 1.91 2.02
"Luke Willson" "TE" 2.88 3.34 1.93 2.75 3.56 NA 2.52 1.5 1.35 1.42 1.03 1.48 1.04 1.14 1.3 1.41 1.34
"Malcolm Brown" "RB" 1.85 1.46 2.34 2.9 2.33 2.01 1.78 2.87 2.62 1.96 3.04 NA 2.29 2.24 2.48 2.46 3.04
"Marcedes Lewis" "TE" 1.7 1.6 0.45 0.38 0.47 0.52 NA 0.2 0.22 0.2 0.26 0.2 0.29 0.26 0.2 0.29 0.26
"Marcus Kemp" "WR" NA 0.78 0.81 0.56 0.6 0.63 0.37 0.26 0.25 0.26 0.25 NA 0.24 0.26 0.25 0.25 0.25
"Marcus Mariota" "QB" 16.67 0 1.15 13.28 15.71 15.36 13.61 NA 13.1 15.79 15.63 16.38 14.46 13.82 16.67 17.32 16.75
"Marcus Murphy" "RB" 0.61 0.74 6.05 0 0 0 1.27 2.48 1.3 1.07 NA 1.26 1.28 1.15 1.38 1.38 1.39
"Mark Andrews" "TE" NA 1.71 2.2 2.82 2.96 3.02 2.93 3.9 3.59 NA 4.02 3.44 2.83 3.09 3.66 3.47 2.8
"Mark Ingram II" "RB" 0 0 0 0 10.69 NA 10.38 8.44 11.64 10.12 10.62 12.33 8.15 10.68 10.58 11.34 11.65
"Mark Walton" "RB" NA NA 2.52 0.76 3.62 1.95 2.98 1.34 NA 0.73 0.81 0.67 0.8 0.9 0.79 0.63 0.68
"Marlon Mack" "RB" 0 7.93 0 0 0 5.44 7.92 11.71 NA 11.18 11.53 10.99 10.38 10.81 11.79 11.93 10.78
"Marquez Valdes-Scantling" "WR" NA 0.54 1.1 2.92 6.82 6.93 NA 3.68 3.59 3.06 3.43 4.1 4.48 3.04 4.19 4.12 2.95
"Marquise Goodwin" "WR" 6.69 0 7.06 5.35 0 6.06 7.51 5.09 7.33 6.59 NA 7.18 4.22 5.45 4.36 5.75 5.55
"Martavis Bryant" "WR" NA 3.86 3 3.95 4.13 4.82 NA 4.79 4.57 4.17 4.08 3.25 4.21 4.68 4 3.35 3.97
"Marvin Hall" "WR" 0.53 0.6 0.41 0.55 0.56 0.69 0.76 NA 0.72 1.05 1.03 0.72 0.98 0.69 0.89 0.75 0.79
"Marvin Jones Jr." "WR" 9.35 8.74 9.63 8.23 8.45 NA 8.21 8.84 7.99 8.09 7.2 8.51 5.88 6.82 5.93 8.4 9.16
"Matt Breida" "RB" 5.97 8.53 9.23 9.31 8.17 9.31 9.62 4.44 9.8 9.02 NA 9.04 8.2 10.66 8.93 8.24 10.28
"Matt Cassel" "QB" 0.22 0.25 0.23 0.24 0.26 NA 0.13 0.15 0.14 0.14 0.13 0.15 0.12 0.13 0.13 0.15 0.16
"Matt LaCosse" "TE" NA NA 0.17 0.18 0.44 0.66 0.25 0.5 0.3 NA 0.29 0.31 0.34 0.31 0.34 0.52 0.3
"Matt Lengel" "TE" NA NA NA NA NA NA 2 1.58 NA 1.29 0.64 0.93 0.35 0.39 0.45 0.31 0.31
"Matt Ryan" "QB" 15.23 15.38 19.25 19.04 21.48 22.3 23.22 NA 19.74 17.9 23.04 23.01 18.98 20.4 19.83 20.5 22.98
"Matt Schaub" "QB" 0.39 0.48 0.77 0.59 0.52 0.74 0.58 NA 0.27 0.37 0.43 0.32 0.42 0.29 0.3 0.31 0.31
"Matt Slater" "WR" 0.72 0.54 0.68 0.71 0.88 0.89 0.62 0.63 0.94 0.81 NA 0.62 0.56 0.79 0.64 0.65 0.64
"Matthew Stafford" "QB" 19.89 18.68 19.94 17.78 19.37 NA 19.04 17.09 17.29 17.43 18.43 18.44 14.68 15.19 15.12 18.3 18.57
"Maurice Harris" "WR" 0 0 0.71 NA 0.64 3.85 4.31 2.01 0.41 0.46 0.51 0.45 0.29 0.49 0.28 0.47 0.3
"Maxx Williams" "TE" 1.69 1.42 1.7 1.5 1.4 1.87 2.28 1.5 1.65 NA 1.44 2.01 1.82 1.51 2.21 2.03 1.74
"Melvin Gordon" "RB" 16.66 16.01 15.47 17.79 17.71 16.57 0 NA 18.49 22.36 21.76 20.13 18.97 21.43 22.56 18.45 20.19
"Michael Burton" "RB" 0.31 0 0.44 0.44 NA 0 0 0.34 0.36 0.39 0.34 0.36 0.38 0.43 0.4 0.44 0.31
"Michael Crabtree" "WR" 7.83 8.45 8.17 8.18 7.81 8 9.41 7.81 9.35 NA 7.83 9.99 9.73 8.95 10.73 9.17 7.44
"Michael Floyd" "WR" NA NA 0 NA 0.46 2.69 0.85 0.9 0.56 0.45 0.42 0.48 0.46 0.46 0.54 0.46 0.47
"Michael Gallup" "WR" 4.65 3.77 2.3 2.71 5.41 3.93 2.3 NA 3.73 2.56 4.26 3.27 4.41 2.64 3.15 4.68 3.72
"Michael Gesicki" "TE" 3.63 3.24 2.01 2.26 2.64 1.89 2.7 1.69 2.53 2.13 NA 2.15 2.57 2.29 2.07 2.51 2.49
"Michael Roberts" "TE" 0.82 1.14 0 0 0 NA 0.84 2.32 2.03 1.84 2.53 1.92 2.04 2.21 2.1 2.13 2.54
"Michael Thomas" "WR" 11.86 12.97 13.73 15.1 13.45 NA 12.35 12.35 12.72 12.57 11.36 14.31 12.61 13.01 11.85 11.67 12.34
"Mike Boone" "RB" NA NA NA 0.6 0.43 0.8 1.54 0.8 0.55 NA 0.34 0.58 0.48 0.35 0.48 0.49 0.36
"Mike Davis" "RB" 0 0.31 2.09 0.91 6.83 6.45 NA 5.69 5.93 5.29 5.64 5.63 5.49 4.26 4.95 5.98 5.05
"Mike Evans" "WR" 12.34 10.67 13.54 11.57 NA 13.18 11.91 11.05 10.17 11.28 11.59 9.61 10.52 15.04 12.24 9.21 13.12
"Mike Glennon" "QB" 0 0 0 0.8 1.11 0.93 1 0.73 NA 0.76 0.76 0.72 0.75 0.75 0.71 0.75 0.65
"Mike Thomas" "WR" 0.58 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0.69
