"Player" "Pos" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17"
"Elijhaa Penny" "RB" NA NA 0.55 0.7 0.66 0.42 0.62 0.29 NA 0.3 2.06 0.32 0.22 0.29 0.33 0.27 0.26
"Emmanuel Sanders" "WR" 8.17 8.89 8.67 9.93 8.33 8.59 8.29 9.98 11.21 NA 8.71 8.51 8.37 9.3 8.4 10 8.03
"Equanimeous St. Brown" "WR" NA NA NA NA NA 4.34 NA 3.22 2.65 7.45 3.89 3.2 1.95 2.46 1.6 1.98 2.24
"Eric Ebron" "TE" 3.51 4.24 6.21 5.46 6.17 7.82 7.56 8.54 NA 5.08 7.59 6.75 4.91 5.91 6.07 7.17 6.73
"Eric Saubert" "TE" 0.97 1 2.17 1.91 1.81 1.81 1.27 NA 0.5 0.6 0.78 0.6 0.49 0.77 0.54 0.72 0.68
"Eric Tomlinson" "TE" 0.5 1.12 1.81 1.38 2.32 2.27 1.94 1.37 1.43 1.34 NA 0.86 0.86 1.13 1.13 1.14 0.82
"Erik Swoope" "TE" 0.58 0 1.91 0 1.71 1.57 1.78 0 NA 0 0 0 0.81 0.78 0.88 0.91 0.86
"Evan Engram" "TE" 6.06 6.56 7.25 0 0 0 6.33 7.09 NA 6.38 6.83 6 5.99 6.02 6.32 7.29 5.58
"Ezekiel Elliott" "RB" 14.51 16.97 17.57 17.93 17.41 16.29 17.84 NA 16.1 14.88 19.98 17.24 18.93 18.96 16.36 18.95 17.01
"Frank Gore" "RB" 5.11 5.6 7.18 7.04 6.27 7.1 7.79 6.59 5.42 8.57 NA 8.74 9.93 10.56 9.2 9.61 9.11
"Garrett Celek" "TE" 1.77 2.57 1.97 4 2.14 3.39 2.58 1.53 2.88 2.2 NA 2.42 1.81 1.86 1.88 1.42 2.37
"Geno Smith" "QB" 0.29 0.28 0.57 0.81 1.04 0.69 0.37 NA 0.42 0.35 0.14 0.2 0.2 0.22 0.21 0.21 0.18
"Geoff Swaim" "TE" 1.36 1.73 2.67 3.88 3.41 3.13 1.87 NA 0 0.9 1.07 0 2.61 3.07 2.29 2.16 2.8
"George Kittle" "TE" 3.68 7.23 6.78 5.18 6.15 7.14 8.49 7.56 10.12 8.49 NA 9.69 8.65 8.4 8.98 8.68 8.82
"Gerald Everett" "TE" 2.23 2.04 2.25 1.72 1.35 1.75 2.33 1.39 1.68 1.95 2.55 NA 3.35 3.57 3.88 3.51 3.57
"Geremy Davis" "WR" 0 0.5 0.58 0.85 1.88 1.27 1.75 NA 0.62 0 0.65 0.66 0.66 0.83 0.82 0.58 0.62
"Geronimo Allison" "WR" 3.37 4.95 5.71 6.17 0 0 NA 6.46 0 0 NA NA NA NA NA NA NA
"Giovani Bernard" "RB" 6.72 4.83 9.99 11.66 0 0 0 0 NA 3.54 4.61 4.38 4.52 4.34 3.68 4.18 3.91
"Golden Tate" "WR" 9.82 9.36 10.87 10.5 11.58 NA 10.08 8.2 NA 9.02 7.67 6.84 6.44 8.12 5.37 7.57 6.2
"Greg Olsen" "TE" 9.51 0 0 NA 0 6.17 6.93 5.45 7.36 8.71 9.08 7.77 8.87 6.52 9.06 8.11 8.61
"Gus Edwards" "RB" NA NA NA NA NA NA 1.38 2.16 1.15 NA 0.62 9.46 6.67 5.92 6.85 3.95 4.49
"Hayden Hurst" "TE" 0 0 0 0 4.7 2.75 1.55 1.03 2.88 NA 1.76 1.5 1.49 1.46 1.54 1.41 1.14
"Ian Thomas" "TE" NA 3.15 3.78 NA 3.93 1.92 1.78 1.04 1.07 1.04 0.97 0.86 1.11 0.88 1.02 1.01 0.97
"Isaiah Crowell" "RB" 7.22 7.42 7.48 6.14 6.33 7.7 7.3 8.21 7.57 7.71 NA 7.45 6.87 7.12 7.55 5.96 7.78
"Isaiah McKenzie" "WR" NA NA NA NA NA NA NA NA NA 0.54 NA 0.24 0.22 0.25 0.21 0.25 0.23
"Ito Smith" "RB" NA 1.54 5.15 3.58 2.88 6.27 6.72 NA 5.79 6.51 6.56 5.91 4.49 7.11 7.07 6.43 6.43
"J'Mon Moore" "WR" 0 0 0 0.79 4.92 3.05 NA 0 0.18 1.48 0.18 0.43 0.18 0.18 0.18 0.18 0.18
"J.D. McKissic" "RB" 0 0 0 0 0 0 NA 0 0 0 0 0 0 0.46 0.66 0.65 0.49
"J.J. Nelson" "WR" 4.46 1.75 1.56 0.33 0.34 0.35 0.39 0.37 NA 0.08 0.07 0.11 0.08 0.08 0.08 0.09 0.08
"Jack Doyle" "TE" 5.89 5.12 0 0 0 0 0 4.08 NA 6.72 6.49 6.75 5.83 5.77 6.28 7.13 7.11
"Jacob Hollister" "TE" 0 0.26 0 0 1.35 0.55 0 0 0 0.49 NA 1 0.49 0.51 0.5 0.53 0.51
"Jacoby Brissett" "QB" 1.88 1.36 0.57 1.06 0.87 0.71 0.61 0.58 NA 0.26 0.16 0.19 0.14 0.14 0.16 0.19 0.18
"Jacquizz Rodgers" "RB" 1.55 1.62 4.73 3.2 NA 2.66 0.99 0.63 0.7 0.53 2.7 1.83 1.94 1.7 2.14 2.16 2.06
"Jakeem Grant" "WR" 0.43 0.43 0.28 3.01 4.5 4.54 3.52 4.89 3.69 4.49 NA NA NA NA NA NA NA
"Jalen Richard" "RB" 1.95 1.13 1.81 3.77 5.56 5.25 NA 7.19 7.31 6.15 4.08 3.58 4.83 3.81 4.84 3.48 4.63
"Jamaal Williams" "RB" 10.8 10 7.68 6.85 6.53 6.25 NA 5.58 3.94 5.02 3.54 2.48 3.33 5.16 2.77 3.08 5.11
"Jameis Winston" "QB" 0 0 0 0.72 NA 20.24 17.74 21.95 1.31 1.18 0.97 19.01 18.03 19.46 15.26 15.74 17.8
"James Conner" "RB" 13.01 13.69 13.02 11.91 13.33 12.96 NA 15.17 14.2 18.49 16.63 16.79 17.96 17.08 17.46 14.16 21.55
"James Develin" "RB" 0.19 0.13 0.24 0.2 0.23 0.15 0.2 0.16 0.09 0.09 NA 0.38 0.36 0.37 0.35 0.37 0.43
"James O'Shaughnessy" "TE" 1.26 1.23 1.99 2.11 1.93 3.09 0 0 NA 1.24 3.63 3.63 3.86 3.68 4.09 4.37 4.14
"James Washington" "WR" 3.52 4.27 3.33 3.37 2.92 3.1 NA 0 1.79 1.39 1.53 0.3 0.32 0.36 0.39 0.41 0.26
"James White" "RB" 7.76 6.2 6.8 6.16 10.33 11.77 9.27 12.3 13.28 12.1 NA 11.69 11.06 13.79 10.9 11.77 12.35
"Jamison Crowder" "WR" 6.48 6.51 6.37 NA 6.81 0 0 0 0 0 0 0 5.24 5.66 4.61 5.27 5.38
"Jamize Olawale" "RB" NA NA 0.34 0.49 0.53 0.27 0.32 NA 0.05 0.03 0.05 0.03 0.04 0.04 0.05 0.05 0.04
"Jared Cook" "TE" 4.59 5.46 6.76 7.11 7.48 7.27 NA 7.37 8.53 7.3 7.5 6.96 8 7.44 7.48 7.07 7.7
"Jared Goff" "QB" 19.08 17.42 16.72 17.71 19.18 20.55 23.04 23.55 24.16 21.32 24.57 NA 26.1 20.38 23.89 20.32 25.71
"Jarius Wright" "WR" 0.59 0.6 3.01 NA 3.11 2.95 2.8 4.25 1.08 1.2 1.35 1.47 0.98 0.56 0.87 0.96 0.84
"Jaron Brown" "WR" 1.8 1.71 3.08 3.59 1.67 0.52 NA 0.79 0.66 0.88 1.79 0.86 0.76 0.47 0.74 0.94 0.64
"Jarvis Landry" "WR" 8.49 10.74 9.56 9.74 9.62 9.82 10.92 8.45 10.8 11.1 NA 8.71 8.45 9.6 7.68 9.5 8.05
"Jason Croom" "TE" NA 0.39 0.44 0.51 0.64 0.43 0.44 0.37 0.51 0.74 NA 1.36 0.28 0.35 0.3 0.31 0.29
"Javon Wims" "WR" NA NA NA NA NA 0 0 0.35 0.07 0 0 0 -0.03 -0.03 -0.03 -0.03 -0.03
"Javorius Allen" "RB" 4.65 4.66 4.61 6.39 7.03 6.84 6.9 6.24 5.22 NA 3.42 2.94 1.1 1.16 1.19 0.93 1.01
"Jawill Davis" "WR" NA NA NA NA 1.26 1.1 0 0 NA 0 0 0 0.19 0.16 0.16 0.16 0.17
"Jaylen Samuels" "RB" NA NA NA NA NA NA NA NA 0.34 0.46 0.48 0.5 0.49 0.51 0.59 0.55 0.44
"Jeff Driskel" "QB" NA NA NA NA NA NA NA 0.49 NA 0.31 0.66 0.62 0.79 0.75 0.69 0.58 0.67
"Jeff Heuerman" "TE" 1.47 1.58 1.9 3.04 4.01 4 3.58 4.4 2.35 NA 4.8 4.03 3.96 4.46 3.67 3.3 5.06
"Jehu Chesson" "WR" NA 0.35 0 NA NA NA 0.54 0.28 0.07 0.04 -0.06 -0.06 -0.03 -0.03 -0.03 -0.03 -0.03
"Jerell Adams" "TE" 0.49 0.49 0.54 1.65 1.39 1.42 1.38 0.79 NA 0.68 0.6 0.67 0.79 0.67 0.68 0.62 0.76
"Jeremy Sprinkle" "TE" 0.61 0.76 0.72 NA 0.62 0.7 0.65 0.24 0.17 0.16 0.1 0.08 0.12 0.16 0.09 0.15 0.13
"Jermaine Gresham" "TE" 0 0 0.43 2.28 1.81 2.16 1.89 2.85 NA 1.27 0.98 1.18 1.48 1.24 1.54 1.55 0.96
"Jermaine Kearse" "WR" 0 4.21 3.23 2.93 4.03 3.69 7.77 6.88 3.6 4.17 NA 4.57 4.2 3.28 3.8 4.04 3.84
"Jesse James" "TE" 3.81 3.18 4.9 4.19 3.47 3.39 NA 4.09 3.71 4.41 2.4 3.43 2.99 3.24 3.06 3.09 2.88
"Jimmy Graham" "TE" 7.89 6.83 8.15 7.97 8.65 7.46 NA 5.59 6.7 8.02 7.39 6.48 4.75 7.08 5.92 4.31 7.31
"Joe Flacco" "QB" 12.76 12.12 14.16 13.7 14.35 17.48 19 15.27 18.3 NA 0 0 18.01 16.58 18.69 15.01 14.1
"Joe Mixon" "RB" 12.94 10.18 0 0 11.08 13.27 14.16 14.89 NA 14.94 11.84 11.89 12.43 11.39 15.44 10.98 10.38
"Joe Webb" "QB" 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0
"John Brown" "WR" 5.31 4.53 5.74 6.85 8.45 7.63 9.95 7.42 9.77 NA 7.95 6.59 6.17 5.85 7.63 5.62 8.09
"John Phillips" "TE" NA NA NA NA NA NA NA NA NA 0.5 0.53 0.41 0.46 0.51 0.5 0.48 0.41
"John Ross" "WR" 4.55 4.83 2.17 0.92 0 0 2.36 0 NA 5.91 3.2 4.55 2.54 2.48 2.64 1.97 2.43
"JoJo Natson" "WR" NA NA 0.27 0 0 1.67 0.55 1.08 0.88 0.68 0.78 NA 0.92 0.58 0.91 0.69 0.86
"Jonnu Smith" "TE" 2.17 4.73 2.81 1.59 2.04 1.38 2.15 NA 0.89 1.63 4.96 3.36 4.59 3.86 4.13 3.74 3.68
"Jordan Akins" "TE" NA 1.73 2.03 3.13 2.1 2.62 1.68 3.28 2.11 NA 1.71 2.23 1.5 2.24 1.75 1.72 1.81
"Jordan Franks" "TE" NA NA NA NA NA NA NA NA NA 2.99 2.79 0.88 0.83 0.84 0.93 0.81 0.81
"Jordan Howard" "RB" 12.47 11.86 12.03 13.71 NA 11.76 8.67 8.61 9.39 9.91 7.43 11.2 10.92 13.89 13.77 11.09 7.9
"Jordan Leggett" "TE" 1.65 0 2.24 1.52 1.79 2.27 1.36 1.45 1.21 1.07 NA 1.1 1.06 0.92 1.06 1.06 1.07
"Jordan Matthews" "WR" NA NA 2.83 2.96 2.39 2.2 2.57 1.99 NA 3.54 3.47 4.39 2.41 3.1 2.72 3.11 2.31
"Jordan Reed" "TE" 5.41 7.1 6.39 NA 7.57 7.41 7.18 5.49 5.61 6.43 5.61 5.41 5.76 5.74 4.5 5.82 5.96
"Jordan Taylor" "WR" 0.44 0.44 0 0 0 0.56 0.54 0.84 2.36 NA 0.76 0.76 0.86 0.83 0.7 0.91 0.79
"Jordan Thomas" "TE" NA 0.62 2.52 2.6 2.37 2.08 2.3 2.69 2.61 NA 2.62 2.51 2.08 2.51 2.62 2.44 2.62
"Jordan Wilkins" "RB" 8.11 6.39 8.38 7.67 6.96 4.56 1.9 1.57 NA 1.5 1.76 1.89 1.47 1.3 1.59 1.87 1.81
"Jordy Nelson" "WR" 5.91 6.94 5.29 7.03 7.46 5.98 NA 8.16 5.61 5.92 0 1.69 2.39 2.27 2.15 2.17 2.33
"Josh Adams" "RB" NA NA NA 3.5 1.53 2.33 1.91 1.16 NA 3.53 5.91 8.71 5.54 4.77 6.45 4.66 5.03
"Josh Allen" "QB" 0.72 12.96 10.12 16.58 15.35 16.07 0 0 0 0 NA 12.14 14.24 11.35 15.86 11.1 15.25
"Josh Bellamy" "WR" 0.55 0.48 0.56 0.55 NA 0.75 0.79 0.46 1.12 0.75 0.33 0.37 0.35 0.52 0.49 0.44 0.24
"Josh Doctson" "WR" 4.37 6.17 4.17 NA 0 3.97 4.96 4.33 4.52 4.65 4.82 5.57 2.26 2.45 2.73 2.35 2.29
"Josh Gordon" "WR" 4.4 NA 0 7.09 7.16 8.4 7.92 7.3 10.32 9.95 NA 9.75 9.61 10.58 9.73 9.7 9.38
"Josh Hill" "TE" 1.67 1.59 1.39 2.68 2.05 NA 2.4 2.36 2.94 2.28 2.07 2.25 2.32 3.39 3.03 2.61 3.2
"Josh Malone" "WR" 0.44 0.38 0.2 0.37 1.01 0.86 0 0.27 NA 0 0 0 0.17 0.19 0.19 0.19 0.17
"Josh McCown" "QB" 0.97 0.99 1.05 0.7 0.91 1.1 0.9 0.79 0.71 11.5 NA 14.55 0.26 0.21 0.27 0.27 0.27
"Josh Reynolds" "WR" 0.52 0.51 0.47 1.26 1.2 2.05 3.3 3.71 2.73 3.58 5.22 NA 7.68 5.6 6.59 6.81 7.74
"Josh Rosen" "QB" 1.72 1.54 0.81 12.06 14.43 14.01 11.03 10.88 NA 10.9 14.58 12.03 9.19 11.7 10.46 9.51 8.18
"Joshua Dobbs" "QB" NA NA NA NA NA 0.9 NA 0.69 0.65 0.3 0.14 0.17 0.18 0.2 0.15 0.16 0.17
"Joshua Perkins" "TE" NA NA 0.52 0.39 0.46 0.58 0.65 0.26 NA 0.42 0.37 0.33 0.35 0.4 0.33 0.4 0.34
"JuJu Smith-Schuster" "WR" 6.82 9.1 10.3 10.4 11.35 11.76 NA 10.97 9.85 10.98 11.24 11.03 12.48 14.86 12.21 12.78 13.06
"Julian Edelman" "WR" 0 0 0 0 9.81 10.25 9.66 9.04 9.78 10.06 NA 9.45 10.45 8.35 8.78 10.78 9.04
"Julio Jones" "WR" 9.87 11.77 14.27 13.69 14.17 14.14 14.67 NA 12.9 12.65 14.38 13.86 10.56 13.72 11.71 15.7 15.06
"Justin Davis" "RB" 0.56 0.53 0.48 0.36 0.54 0.54 0.51 0.62 0.69 0.47 0.73 NA 0.76 0.42 0.69 0.48 0.71
"Justin Hardy" "WR" 2.66 1.89 0.72 0.67 0.67 0.68 0.41 NA 0.3 0.3 0.3 0.27 0.34 0.27 0.27 0.27 0.26
"Justin Hunter" "WR" 0.46 0 0 0 1.58 1.11 NA 0.75 0 0 0 0 0.17 0.16 0.19 0.14 0.18
"Justin Jackson" "RB" 0 0 NA 0.78 0.67 0.36 3.9 NA 0.82 0.26 0.53 0.33 0.28 0.34 0.3 0.29 0.27
"Justin Watson" "WR" NA NA NA NA NA 0.76 0.65 0.68 0.22 0.23 0.22 0.23 0.23 0.23 0.25 0.25 0.22
"Kalen Ballage" "RB" 0 0 0 2 1.35 0 0.9 0.78 0.44 0.55 NA 0.42 0.62 0.52 0.52 0.54 0.6
"Kamar Aiken" "WR" NA 0.28 3.35 0.63 0.43 0.3 0.28 0.32 NA 0.2 NA NA NA NA NA NA NA
"Kapri Bibbs" "RB" NA NA NA NA 0.71 5.23 4.22 2.22 3.16 3.75 3.77 3.07 1.07 1.21 1.01 1.19 1.17
"Kareem Hunt" "RB" 13.73 12.81 14.6 11.91 15.45 15.45 16.44 18.04 15.68 19.17 20.29 NA 20.32 14.03 21.04 17.98 22.2
"Keelan Cole" "WR" 6.52 5.48 7.32 7.31 7.28 6.43 6.31 7.01 NA 3.04 2.57 2.3 2.95 2.71 2.56 3 2.73
"Keenan Allen" "WR" 11.4 10.42 12.12 15.62 15.17 11.82 12.1 NA 10.89 13.73 10.14 10.15 9.26 11.19 10.47 10.59 9.06
"Keith Smith" "RB" 0.46 0.3 0.85 0.22 0.38 0.37 NA 0.42 0.21 0.19 0.23 0.2 0.2 0.18 0.23 0.2 0.2
"Keke Coutee" "WR" NA NA NA 2.84 3.56 5.82 4.96 0 0 NA 4.36 7.76 6.26 8.23 6.28 7 6.3
"Kelvin Benjamin" "WR" 5.61 5.08 4.18 5.41 5.36 4.4 5.35 4.8 3.72 3.47 NA 2.98 3.72 3.65 3.56 3.53 3.85
"Kendall Wright" "WR" NA NA NA NA NA 0 0 NA NA 0 0 NA NA NA NA NA NA
"Kendrick Bourne" "WR" 0.43 0.31 0.48 0.47 1.02 2.05 2.67 2.48 2.98 3.55 NA 3.69 2.58 2.49 2.64 2.79 2.94
"Kenjon Barner" "RB" NA 0 0 0.22 0 0.54 1.24 5.39 2.49 0 0 0 0.3 0.33 0.4 0.34 0.36
"Kenneth Dixon" "RB" 4.19 0 0 0 0 0 0 0 0 NA 1.14 1.23 1.14 1.09 1.23 1.13 1.05
"Kenny Golladay" "WR" 6.96 6.07 7.62 8.69 8.16 NA 9.4 10.26 9.89 8.17 9.86 11.36 9.28 9.79 9.98 11.94 8.57
"Kenny Stills" "WR" 7.53 8.6 7.84 7.59 7.56 6.92 8.16 0 3.6 4.4 NA 6.79 4.24 4.33 4.56 4.79 4.08
"Kenyan Drake" "RB" 9.38 9.19 10.16 9.16 6.28 5.99 7.76 9.4 9.03 8.77 NA 7.58 7.66 8.49 7.13 8.46 7.35
"Kerryon Johnson" "RB" 5.16 5.95 5.19 8 8.67 NA 9.26 11.39 9.55 8.05 12.78 0 11.4 11.17 9.33 10.26 12.03
"Kevin Hogan" "QB" 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0
"Kevin White" "WR" 2.08 0.9 0.52 0.47 NA 1.49 0.7 1.61 1.3 0.67 0.29 0.32 0.3 0.34 0.32 0.27 0.3
"Khadarel Hodge" "WR" NA NA NA 1.04 2.09 1.84 1.11 1.18 0.59 0.58 0.6 NA 0.28 0.32 0.31 0.3 0.28
"Kirk Cousins" "QB" 19.07 18.32 17.54 17.31 18.86 20.2 19.19 22.61 22.8 NA 18.08 18.77 16.77 15.17 19.65 19.16 14.87
"Kyle Juszczyk" "RB" 0.63 1.05 1.31 1.04 1.25 3.58 1.79 1.71 1.96 3.17 NA 4.29 2.25 2.66 2.39 2.61 3.07
"Kyle Rudolph" "TE" 7.2 6.29 7.14 6.44 6.37 6.83 6.87 8.59 9.25 NA 6.03 5.88 7.25 6.67 7.12 6.99 6.62
"Lamar Jackson" "QB" 3.83 2.72 3.28 2.49 2.21 2.24 2.3 2.2 2.15 NA 14.8 19.87 3.75 3.12 3.35 3.13 3.45
"Lamar Miller" "RB" 10.23 11.29 11.37 11.68 1.2 9.92 8.6 12.01 11.57 NA 9.84 10.62 8.54 12.18 9.44 11.43 10.05
"Lance Kendricks" "TE" 0.86 0.71 1.19 1.64 1.52 1.09 NA 1.14 1.81 1.25 1.85 1.37 1.3 1.46 1.24 1.27 1.4
"Landry Jones" "QB" NA NA NA NA NA NA NA NA NA 0 0 NA NA NA NA NA NA
"Laquon Treadwell" "WR" 2.46 2.67 2.64 1.94 1.84 2.95 3.07 3.8 5.21 NA 2.9 2.86 3.03 2.69 3.35 3.4 1.91
"Larry Fitzgerald" "WR" 9.18 8.63 8.73 7.12 8.21 6.77 6.01 5.53 NA 7.09 7.39 7.14 6.95 8.44 7.49 7.03 8.43
"Latavius Murray" "RB" 5.05 5.29 11.78 5.53 7.64 7.92 8.34 8.87 9.13 NA 4.04 4.74 4.88 4.11 5.76 5.01 3.96
"Le'Veon Bell" "RB" 0 0 0 0 0 0 NA 0 0 0 NA NA NA NA NA NA NA
"Lee Smith" "TE" 0.23 0.17 0.48 0.55 0.35 0.39 NA 0.34 0.23 0.24 0.29 0.32 0.36 0.25 0.33 0.25 0.35
"LeGarrette Blount" "RB" 4.85 4.87 5.73 6.04 5.14 NA 5.97 5.61 4.91 3.4 1.59 5.68 1.5 1.15 1.33 1.02 1.13
"Leonard Fournette" "RB" 11.69 0 0 11.65 0 0 0 0 NA 11.43 14.92 13.64 17.64 15.01 14.54 16.68 13.48
"Leonte Carroo" "WR" NA NA NA NA NA NA NA 0.54 1.26 0.65 NA 1.11 0.52 0.54 0.51 0.53 0.51
"LeSean McCoy" "RB" 10.49 10.52 0 10.26 9.24 9.23 11.15 8.32 6.47 7.35 NA 7.42 7.62 7.92 7.44 7.7 8.22
"Levine Toilolo" "TE" 1.21 1.2 1.42 1.56 1.78 NA 1.68 1.59 1.8 1.6 2.06 1.63 1.76 1.68 1.38 1.36 1.39
"Logan Paulsen" "TE" 0.01 0.01 0.3 0.51 0.66 0.46 0.8 NA 0.87 0.85 0.91 0.56 0.66 0.51 0.67 0.51 0.49
"Logan Thomas" "TE" 0.54 0.57 0 0 0.63 0.69 0.63 0.58 0.6 3.53 NA 1.39 0.98 1.14 1.02 1.07 1.01
"Luke Stocker" "TE" 0.41 2.57 2.18 2.6 2.12 1.38 1.62 NA 2.32 2.24 2.45 1.93 2.6 2.31 2.55 2.36 2.86
"Luke Willson" "TE" 2.88 3.34 1.93 2.75 3.56 NA 2.52 1.5 1.58 0 2.99 1.29 1.86 1.29 1.37 1.32 1.43
"Malcolm Brown" "RB" 1.85 1.46 2.34 2.9 2.33 2.01 1.78 2.87 1.86 4.3 3.52 NA 3.65 4.15 4.62 3.86 4.42
"Marcedes Lewis" "TE" 1.7 1.6 0.45 0.38 0.47 0.52 NA 0.2 0.17 0.12 0.47 0.88 0.64 0.84 0.45 0.57 0.72
"Marcus Kemp" "WR" NA 0.78 0.81 0.56 0.6 0.63 0.37 0.26 0.16 0.16 0.18 NA 0.2 0.18 0.2 0.17 0.2
"Marcus Mariota" "QB" 16.67 0 1.15 13.28 15.71 15.36 13.61 NA 13.58 16.13 18.32 15.04 15.99 14.33 16.83 14.58 20.19
"Marcus Murphy" "RB" 0.61 0.74 6.05 0 0 0 1.27 2.48 0.83 2.62 NA 1.79 1.51 1.45 1.74 1.35 1.63
"Mark Andrews" "TE" NA 1.71 2.2 2.82 2.96 3.02 2.93 3.9 3.49 NA 3.37 3.41 3.73 3.63 4.04 4.18 3.72
"Mark Ingram II" "RB" 0 0 0 0 10.69 NA 10.38 8.44 10.27 10.06 11.96 12.59 10.9 11.3 11.15 12.66 12.18
"Mark Walton" "RB" NA NA 2.52 0.76 3.62 1.95 2.98 1.34 NA 0.77 0.39 0.39 0.38 0.32 0.4 0.37 0.37
"Marlon Mack" "RB" 0 7.93 0 0 0 5.44 7.92 11.71 NA 10.9 10.61 11.18 9.84 10.14 10.85 12.18 10.93
"Marquez Valdes-Scantling" "WR" NA 0.54 1.1 2.92 6.82 6.93 NA 3.68 6.43 9.25 9.31 8.7 7.8 6.15 7.11 6.93 6.31
"Marquise Goodwin" "WR" 6.69 0 7.06 5.35 0 6.06 7.51 6.16 6.61 6.96 NA 0 6.77 6.73 6.96 7.04 6.5
"Martavis Bryant" "WR" NA 3.86 3 3.95 4.13 4.82 NA 4.79 2.26 3.48 0 0 2.4 2.52 2.3 2.65 2.34
"Marvin Hall" "WR" 0.53 0.6 0.41 0.55 0.56 0.69 0.76 NA 0.7 0.98 0.97 0.76 0.9 0.62 0.93 0.56 0.78
"Marvin Jones Jr." "WR" 9.35 8.74 9.63 8.23 8.45 NA 8.21 8.84 10.39 8.99 0 0 8.62 8.17 9.74 9.34 8.36
"Matt Barkley" "QB" NA NA NA NA NA NA NA NA 0.72 10.18 NA 0 0 0 0 0 0
"Matt Breida" "RB" 5.97 8.53 9.23 9.31 8.17 9.31 9.62 4.44 9.43 9.62 NA 14.19 9.75 10.72 10.4 9.43 12.67
"Matt Cassel" "QB" 0.22 0.25 0.23 0.24 0.26 NA 0.13 0.15 0.15 0.17 0.2 0.19 0.18 0.15 0.15 0.15 0.19
"Matt LaCosse" "TE" NA NA 0.17 0.18 0.44 0.66 0.25 0.5 0.38 NA 0.31 0.22 0.31 0.46 0.18 0.5 0.38
"Matt Lengel" "TE" NA NA NA NA NA NA 2 1.58 NA 0.57 0.35 0.26 0.4 0.42 0.56 0.25 0.31
"Matt Ryan" "QB" 15.23 15.38 19.25 19.04 21.48 22.3 23.22 NA 19.04 19.68 22.32 22.07 19.23 21.81 21.51 22.39 23.75
"Matt Schaub" "QB" 0.39 0.48 0.77 0.59 0.52 0.74 0.58 NA 0.05 0.05 0.08 0.08 0.09 0.05 0.09 0.07 0.1
"Matt Slater" "WR" 0.72 0.54 0.68 0.71 0.88 0.89 0.62 0.63 0.92 0.9 NA 0.79 0.63 0.89 0.66 0.63 0.83
"Matthew Stafford" "QB" 19.89 18.68 19.94 17.78 19.37 NA 19.04 17.09 17.77 17.66 19.79 18.03 17.15 17.19 14.76 17.28 17.13
"Maurice Harris" "WR" 0 0 0.71 NA 0.64 3.85 4.31 3.02 0.88 7 6.12 4.58 3.68 3.54 3.01 3.6 3.94
"Maxx Williams" "TE" 1.69 1.42 1.7 1.5 1.4 1.87 2.28 0 0 NA 0 2.09 1.85 1.67 1.86 1.33 1.54
"Melvin Gordon" "RB" 16.66 16.01 15.47 17.79 17.71 16.57 0 NA 16.32 19.38 20.38 18.73 17.35 21.6 19.28 13.85 18.94
"Michael Burton" "RB" 0.31 0 0.44 0.44 NA 0 0 0 0.13 0.16 0 0 0.15 0.14 0.16 0.15 0.13
"Michael Crabtree" "WR" 7.83 8.45 8.17 8.18 7.81 8 9.41 7.81 8.34 NA 8.23 7.26 7.14 6.85 8.02 6.65 6.43
"Michael Floyd" "WR" NA NA 0 NA 0.46 2.69 0.85 0.9 1.16 2.51 0.63 0.7 0.37 0.39 0.28 0.38 0.39
"Michael Gallup" "WR" 4.65 3.77 2.3 2.71 5.41 3.93 2.3 NA 3.52 2.1 5.59 3.34 2.89 3.3 3.57 4.29 2.96
"Michael Gesicki" "TE" 3.63 3.24 2.01 2.26 2.64 1.89 2.7 1.69 1.51 2.01 NA 1.45 1.17 1.37 0.96 1.26 1.14
"Michael Roberts" "TE" 0.82 1.14 0 0 0 NA 0.84 2.32 2.21 3.03 0 1.57 2.85 2.31 2.97 3.16 2.84
"Michael Thomas" "WR" 11.86 12.97 13.73 15.1 13.45 NA 12.35 12.35 13.03 12.98 13.68 14.22 13.59 13.81 13.48 11.17 14.08
"Mike Boone" "RB" NA NA NA 0.6 0.43 0.8 1.54 0.8 0.37 NA 0 0 0.29 0.26 0.33 0.29 0.21
"Mike Davis" "RB" 0 0.31 2.09 0.91 6.83 6.45 NA 5.69 4.8 12.6 6.58 5.35 5.79 3.22 5.38 6.47 3.56
"Mike Evans" "WR" 12.34 10.67 13.54 11.57 NA 13.18 11.91 11.05 11.54 11.51 10.36 10.82 11.41 10.14 11.24 10.88 12.75
"Mike Glennon" "QB" 0 0 0 0.8 1.11 0.93 1 0.73 NA 0.69 0.73 0.75 0.74 0.73 0.73 0.75 0.69
"Mike Thomas" "WR" 0.58 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0.86
"Mike Williams" "WR" 5.06 4.87 4.17 5.42 5.7 6.2 6 NA 6.63 5.23 6.63 5.41 5.73 4.67 4.14 7.03 5.91
"Mitchell Trubisky" "QB" 15.84 12.96 11.57 15.87 NA 14.29 17.22 18.52 16.5 19.42 17.94 0 21.2 21.66 23.29 19.91 17.28
