"Player" "Pos" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17"
"Elijah McGuire" "RB" 0 0 0 0 0 0 0 1.99 4.65 6.1 NA 7.26 6.93 5.77 6.62 7.03 6.8
"Elijhaa Penny" "RB" NA NA 0.55 0.7 0.66 0.42 0.62 0.29 NA 0.3 0.33 0.29 0.3 0.32 0.32 0.32 0.26
"Emmanuel Sanders" "WR" 8.17 8.89 8.67 9.93 8.33 8.59 8.29 9.98 11.21 NA 10.05 10.22 10.75 11.07 10.07 10.76 9.46
"Equanimeous St. Brown" "WR" NA NA NA NA NA 4.34 NA 3.22 2.65 3.74 3.07 2.75 3.06 4.06 3.01 3.09 1.52
"Eric Ebron" "TE" 3.51 4.24 6.21 5.46 6.17 7.82 7.56 8.54 NA 5.08 7.35 7.49 4.91 6.07 6.49 7.06 7.01
"Eric Saubert" "TE" 0.97 1 2.17 1.91 1.81 1.81 1.27 NA 0.5 0.6 0.77 0.85 0.53 0.64 0.68 0.77 0.74
"Eric Tomlinson" "TE" 0.5 1.12 1.81 1.38 2.32 2.27 1.94 1.37 1.43 1.34 NA 1.54 1.56 1.31 1.22 1.46 1.49
"Erik Swoope" "TE" 0.58 0 1.91 0 1.71 1.57 1.78 0 NA 0.39 0.83 0.84 0.73 0.78 0.8 0.88 0.77
"Evan Engram" "TE" 6.06 6.56 7.25 0 0 0 6.33 7.09 NA 6.38 7.96 6.15 6.09 5.51 7.28 6.24 7.14
"Ezekiel Elliott" "RB" 14.51 16.97 17.57 17.93 17.41 16.29 17.84 NA 16.1 14.88 17.99 19 17.79 15.25 17.28 18.52 17.47
"Frank Gore" "RB" 5.11 5.6 7.18 7.04 6.27 7.1 7.79 6.59 5.42 8.57 NA 9 7.24 8.72 6.65 7.49 6.84
"Garrett Celek" "TE" 1.77 2.57 1.97 4 2.14 3.39 2.58 1.53 2.88 2.2 NA 2.5 1.54 2.15 1.58 1.45 2.39
"Geno Smith" "QB" 0.29 0.28 0.57 0.81 1.04 0.69 0.37 NA 0.42 0.35 0.32 0.29 0.27 0.33 0.31 0.31 0.3
"Geoff Swaim" "TE" 1.36 1.73 2.67 3.88 3.41 3.13 1.87 NA 0 0.9 2.01 1.92 1.75 1.89 1.75 1.82 1.86
"George Kittle" "TE" 3.68 7.23 6.78 5.18 6.15 7.14 8.49 7.56 10.12 8.33 NA 8.85 7.88 8.15 8.07 8.96 8.93
"Gerald Everett" "TE" 2.23 2.04 2.25 1.72 1.35 1.75 2.33 1.39 1.68 1.95 1.86 NA 1.92 1.64 2.07 1.83 1.93
"Geremy Davis" "WR" 0 0.5 0.58 0.85 1.88 1.27 1.75 NA 0.62 0.89 0.66 0.66 0.64 0.78 0.82 0.6 0.64
"Geronimo Allison" "WR" 3.37 4.95 5.71 6.17 0 0 NA 6.46 0 0 0 0 0 0 0 0 0
"Giovani Bernard" "RB" 6.72 4.83 9.99 11.66 0 0 0 0 NA 1.98 3.49 4.95 5.29 5.8 4.41 4.62 4.52
"Golden Tate" "WR" 9.82 9.36 10.87 10.5 11.58 NA 10.08 8.2 NA 9.02 9.14 8.75 8.82 8.68 8.97 9.98 8.5
"Greg Olsen" "TE" 9.51 0 0 NA 0 6.17 6.93 5.45 7.36 8.71 7.61 8.5 8.22 7.74 9.25 8.58 8.76
"Gus Edwards" "RB" NA NA NA NA NA NA 1.38 2.16 1.15 NA 0.47 0.72 0.67 0.64 0.79 0.53 0.38
"Hayden Hurst" "TE" 0 0 0 0 4.7 2.75 1.55 1.03 2.88 NA 1.81 1.76 1.75 1.81 1.97 2.19 1.49
"Ian Thomas" "TE" NA 3.15 3.78 NA 3.93 1.92 1.78 1.04 1.07 1.04 1.09 1.08 1.1 0.96 1.29 1.03 1.24
"Isaiah Crowell" "RB" 7.22 7.42 7.48 6.14 6.33 7.7 7.3 8.21 7.57 7.71 NA 7.08 6.56 7.11 7.81 7.04 6.72
"Isaiah McKenzie" "WR" NA NA NA NA NA NA NA NA NA 0.54 NA 0.57 0.52 0.56 0.63 0.5 0.53
"Ito Smith" "RB" NA 1.54 5.15 3.58 2.88 6.27 6.72 NA 5.79 6.51 7.59 7.72 5.57 8.12 5.97 7.5 7.72
"J'Mon Moore" "WR" 0 0 0 0.79 4.92 3.05 NA 0 0.18 0.66 0.65 0.65 0.65 0.65 0.65 0.65 0.18
"J.D. McKissic" "RB" 0 0 0 0 0 0 NA 0 0 0 0.64 0.59 0.67 0.43 0.63 0.65 0.47
"J.J. Nelson" "WR" 4.46 1.75 1.56 0.33 0.34 0.35 0.39 0.37 NA 0.08 0.06 0.09 0.09 0.06 0.08 0.08 0.14
"Jack Doyle" "TE" 5.89 5.12 0 0 0 0 0 4.08 NA 6.72 7.15 6.57 6.24 7.71 6.56 6.59 6.9
"Jacob Hollister" "TE" 0 0.26 0 0 1.35 0.55 0 0 0 0.49 NA 0.55 0.57 0.49 0.52 0.57 0.58
"Jacoby Brissett" "QB" 1.88 1.36 0.57 1.06 0.87 0.71 0.61 0.58 NA 0.26 0.36 0.36 0.24 0.28 0.32 0.33 0.34
"Jacquizz Rodgers" "RB" 1.55 1.62 4.73 3.2 NA 2.66 0.99 0.63 0.7 0.53 0.6 0.49 0.6 0.7 0.69 0.73 0.63
"Jakeem Grant" "WR" 0.43 0.43 0.28 3.01 4.5 4.54 3.52 4.89 3.69 4.49 NA 3.72 3.98 4.41 3.77 3.83 3.85
"Jalen Richard" "RB" 1.95 1.13 1.81 3.77 5.56 5.25 NA 7.19 7.31 6.15 5.28 4.96 7.02 5.19 6.12 5.88 6.71
"Jamaal Williams" "RB" 10.8 10 7.68 6.85 6.53 6.25 NA 5.58 3.94 5.02 4.27 4.03 4.65 5.46 3.84 4.32 5.47
"Jameis Winston" "QB" 0 0 0 0.72 NA 20.24 17.74 21.95 1.31 1.18 1.01 1.17 1.2 1.15 0.87 1.01 1.23
"James Conner" "RB" 13.01 13.69 13.02 11.91 13.33 12.96 NA 15.17 14.2 18.49 14.69 15.14 18.19 17.77 15.67 15.4 19.69
"James Develin" "RB" 0.19 0.13 0.24 0.2 0.23 0.15 0.2 0.16 0.09 0.09 NA 0.09 0.1 0.09 0.09 0.1 0.1
"James O'Shaughnessy" "TE" 1.26 1.23 1.99 2.11 1.93 3.09 0 0 NA 1.24 2.53 2.48 2.61 2.04 2.72 2.22 1.92
"James Washington" "WR" 3.52 4.27 3.33 3.37 2.92 3.1 NA 0 1.79 1.39 1.45 1.32 1.61 1.71 1.59 1.65 1.41
"James White" "RB" 7.76 6.2 6.8 6.16 10.33 11.77 9.27 12.3 13.28 12.1 NA 10.67 11.26 10.69 10.67 11.27 11.34
"Jamison Crowder" "WR" 6.48 6.51 6.37 NA 6.81 0 0 0 0 1.97 3.84 3.86 4.51 5.29 4.23 4.9 4.61
"Jamize Olawale" "RB" NA NA 0.34 0.49 0.53 0.27 0.32 NA 0.05 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03
"Jared Cook" "TE" 4.59 5.46 6.76 7.11 7.48 7.27 NA 7.37 8.53 7.3 7.82 7.1 7.67 7.26 7.25 7.72 7.4
"Jared Goff" "QB" 19.08 17.42 16.72 17.71 19.18 20.55 23.04 23.55 24.16 21.32 26.3 NA 25.32 20.64 22.87 20.03 24.68
"Jarius Wright" "WR" 0.59 0.6 3.01 NA 3.11 2.95 2.8 4.25 1.08 1.2 0.47 0.51 0.48 0.53 0.51 0.48 0.5
"Jaron Brown" "WR" 1.8 1.71 3.08 3.59 1.67 0.52 NA 0.79 0.66 0.88 0.89 0.85 0.78 0.47 0.75 0.97 0.61
"Jarvis Landry" "WR" 8.49 10.74 9.56 9.74 9.62 9.82 10.92 8.45 10.8 11.1 NA 9.41 9.98 10.7 8.6 9.72 8.21
"Jason Croom" "TE" NA 0.39 0.44 0.51 0.64 0.43 0.44 0.37 0.51 0.74 NA 0.36 0.28 0.36 0.3 0.36 0.29
"Javon Wims" "WR" NA NA NA NA NA 0 0 0.35 0.07 0.05 0.01 0.01 0.01 0.01 0.01 0.01 0.01
"Javorius Allen" "RB" 4.65 4.66 4.61 6.39 7.03 6.84 6.9 6.24 5.22 NA 3.99 3.14 3.14 3.73 3.08 3.12 4.16
"Jawill Davis" "WR" NA NA NA NA 1.26 1.1 0 0 NA 0.18 0.18 0.14 0.17 0.18 0.18 0.19 0.16
"Jaylen Samuels" "RB" NA NA NA NA NA NA NA NA 0.34 0.46 0.24 0.35 0.44 0.51 0.33 0.46 0.36
"Jeff Driskel" "QB" NA NA NA NA NA NA NA 0.49 NA 0.31 0.33 0.36 0.35 0.31 0.32 0.33 0.33
"Jeff Heuerman" "TE" 1.47 1.58 1.9 3.04 4.01 4 3.58 4.4 2.35 NA 5.78 4.68 6.39 6.31 4.17 5.25 5.96
"Jehu Chesson" "WR" NA 0.35 0 NA NA NA 0.54 0.28 0.07 0.04 0.01 0.01 0.01 0.01 0.01 0.01 0.01
"Jerell Adams" "TE" 0.49 0.49 0.54 1.65 1.39 1.42 1.38 0.79 NA 0.68 0.6 0.71 0.7 0.67 0.69 0.68 0.72
"Jeremy Sprinkle" "TE" 0.61 0.76 0.72 NA 0.62 0.7 0.65 0.24 0.17 0.16 0.14 0.13 0.17 0.17 0.17 0.19 0.18
"Jermaine Gresham" "TE" 0 0 0.43 2.28 1.81 2.16 1.89 2.85 NA 1.27 1.28 1.18 1.24 1.27 1.22 1.05 1.08
"Jermaine Kearse" "WR" 0 4.21 3.23 2.93 4.03 3.69 7.77 6.88 3.6 2.26 NA 2.52 3.29 1.99 2.76 3.37 2.39
"Jesse James" "TE" 3.81 3.18 4.9 4.19 3.47 3.39 NA 4.09 3.71 4.41 3.27 3.31 4.11 3.68 4.37 3.59 4.03
"Jimmy Graham" "TE" 7.89 6.83 8.15 7.97 8.65 7.46 NA 5.59 6.7 8.02 7.45 7.12 7.16 8.71 7.6 6.96 8.3
"Joe Flacco" "QB" 12.76 12.12 14.16 13.7 14.35 17.48 19 15.27 18.3 NA 17.19 20.48 18.51 17.35 20.24 16.8 17.65
"Joe Mixon" "RB" 12.94 10.18 0 0 11.08 13.27 14.16 14.89 NA 14.94 12.05 11.38 13.45 13.98 15.47 11.61 11.01
"Joe Webb" "QB" 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0
"John Brown" "WR" 5.31 4.53 5.74 6.85 8.45 7.63 9.95 7.42 9.77 NA 9.43 9.28 8.31 8.97 9.88 9.01 10.3
"John Phillips" "TE" NA NA NA NA NA NA NA NA NA 0.5 0.51 0.47 0.47 0.51 0.5 0.47 0.41
"John Ross" "WR" 4.55 4.83 2.17 0.92 0 0 2.36 0 NA 2.96 4.46 1.28 1.79 1.67 1.9 1.22 1.13
"JoJo Natson" "WR" NA NA 0.27 0 0 1.67 0.55 1.08 0.88 0.68 0.87 NA 0.92 0.65 0.67 0.64 0.8
"Jonnu Smith" "TE" 2.17 4.73 2.81 1.59 2.04 1.38 2.15 NA 0.89 1.63 1.71 1.35 1.34 1.41 1.67 1.95 1.78
"Jordan Akins" "TE" NA 1.73 2.03 3.13 2.1 2.62 1.68 3.28 2.11 NA 1.81 2.44 1.51 2.25 1.22 1.51 1.26
"Jordan Franks" "TE" NA NA NA NA NA NA NA NA NA 2.99 2.79 2.98 0.94 0.87 0.95 0.86 0.87
"Jordan Howard" "RB" 12.47 11.86 12.03 13.71 NA 11.76 8.67 8.61 9.39 9.91 7.88 8.99 8.52 10.91 9.6 8.84 7.26
"Jordan Leggett" "TE" 1.65 0 2.24 1.52 1.79 2.27 1.36 1.45 1.21 1.07 NA 1.53 1.3 1.03 1.3 1.3 1.47
"Jordan Matthews" "WR" NA NA 2.83 2.96 2.39 2.2 2.57 1.99 NA 3.54 3.54 3.72 3.14 3.41 3.4 3.09 3.02
"Jordan Reed" "TE" 5.41 7.1 6.39 NA 7.57 7.41 7.18 5.49 5.61 6.43 4.78 4.72 4.76 5.8 4.09 5.6 4.92
"Jordan Taylor" "WR" 0.44 0.44 0 0 0 0.56 0.54 0.84 2.36 NA 0.75 0.75 0.76 0.8 0.7 0.84 0.78
"Jordan Thomas" "TE" NA 0.62 2.52 2.6 2.37 2.08 2.3 2.69 2.61 NA 2.98 2.72 1.99 2.75 2.13 2.69 2.49
"Jordan Wilkins" "RB" 8.11 6.39 8.38 7.67 6.96 4.56 1.9 1.57 NA 1.5 1.4 1.57 1.38 1.26 1.36 1.47 1.28
"Jordy Nelson" "WR" 5.91 6.94 5.29 7.03 7.46 5.98 NA 8.16 5.61 5.92 5.42 5.36 6.04 5.53 5.84 5.57 5.86
"Josh Adams" "RB" NA NA NA 3.5 1.53 2.33 1.91 1.16 NA 3.53 2.51 2.76 2.34 1.98 2.39 2.4 2.25
"Josh Allen" "QB" 0.72 12.96 10.12 16.58 15.35 16.07 0 0 0 4.97 NA 10.61 14.55 10.58 15.89 10.71 15.57
"Josh Bellamy" "WR" 0.55 0.48 0.56 0.55 NA 0.75 0.79 0.46 1.12 0.75 0.36 0.38 0.32 0.45 0.38 0.36 0.35
"Josh Doctson" "WR" 4.37 6.17 4.17 NA 0 3.97 4.96 4.33 4.52 3.44 2.49 2.54 2.1 2.3 2.15 2.03 2.15
"Josh Gordon" "WR" 4.4 NA 0 7.09 7.16 8.4 7.92 7.3 10.32 9.95 NA 9.34 9.31 9.22 9.57 9.38 8.76
"Josh Hill" "TE" 1.67 1.59 1.39 2.68 2.05 NA 2.4 2.36 2.94 2.28 1.8 2.73 2.07 2.55 2.15 1.77 2.24
"Josh Malone" "WR" 0.44 0.38 0.2 0.37 1.01 0.86 0 0.27 NA 0.61 0.18 0.19 0.19 0.17 0.15 0.19 0.21
"Josh McCown" "QB" 0.97 0.99 1.05 0.7 0.91 1.1 0.9 0.79 0.71 0.71 NA 0.74 0.72 0.67 0.76 0.78 0.71
"Josh Reynolds" "WR" 0.52 0.51 0.47 1.26 1.2 2.05 3.3 3.71 2.73 3.58 3.7 NA 3.65 3.38 3.51 3.68 3.65
"Josh Rosen" "QB" 1.72 1.54 0.81 12.06 14.43 14.01 11.03 10.88 NA 10.9 12.9 9.99 10.21 12.88 11.82 9.81 9.74
"Joshua Dobbs" "QB" NA NA NA NA NA 0.9 NA 0.69 0.65 0.3 0.27 0.27 0.31 0.3 0.29 0.31 0.31
"Joshua Perkins" "TE" NA NA 0.52 0.39 0.46 0.58 0.65 0.26 NA 0.42 0.41 0.44 0.37 0.4 0.34 0.46 0.36
"JuJu Smith-Schuster" "WR" 6.82 9.1 10.3 10.4 11.35 11.76 NA 10.97 9.85 10.98 10.34 9.88 10.89 13.46 11.52 13.53 10.52
"Julian Edelman" "WR" 0 0 0 0 9.81 10.25 9.66 9.04 9.78 10.06 NA 9.01 9.57 10.19 9 9.44 9.41
"Julio Jones" "WR" 9.87 11.77 14.27 13.69 14.17 14.14 14.67 NA 12.9 12.65 14.08 15.43 11.44 14.37 12.21 13.39 14.18
"Justin Davis" "RB" 0.56 0.53 0.48 0.36 0.54 0.54 0.51 0.62 0.69 0.47 0.65 NA 0.71 0.47 0.53 0.49 0.76
"Justin Hardy" "WR" 2.66 1.89 0.72 0.67 0.67 0.68 0.41 NA 0.3 0.3 0.3 0.28 0.35 0.22 0.24 0.25 0.29
"Justin Hunter" "WR" 0.46 0 0 0 1.58 1.11 NA 0.75 0 0.57 0.53 0.58 0.59 0.54 0.56 0.45 0.56
"Justin Jackson" "RB" 0 0 NA 0.78 0.67 0.36 3.9 NA 0.82 0.26 0.29 0.32 0.3 0.29 0.27 0.31 0.27
"Justin Watson" "WR" NA NA NA NA NA 0.76 0.65 0.68 0.22 0.23 0.22 0.23 0.23 0.22 0.24 0.25 0.22
"Kalen Ballage" "RB" 0 0 0 2 1.35 0 0.9 0.78 0.44 0.55 NA 0.61 0.75 0.74 0.69 0.69 0.7
"Kamar Aiken" "WR" NA 0.28 3.35 0.63 0.43 0.3 0.28 0.32 NA 0.2 0.2 0.25 0.27 0.19 0.26 0.2 0.26
"Kapri Bibbs" "RB" NA NA NA NA 0.71 5.23 4.22 2.22 3.16 3.71 1.45 1.21 1.12 1.54 1.19 1.54 1.21
"Kareem Hunt" "RB" 13.73 12.81 14.6 11.91 15.45 15.45 16.44 18.04 15.68 19.17 21.09 NA 19.76 16.24 21.48 16.49 21.63
"Keelan Cole" "WR" 6.52 5.48 7.32 7.31 7.28 6.43 6.31 7.01 NA 3.04 3.75 4.05 3.09 3.94 3.38 3.83 3.93
"Keenan Allen" "WR" 11.4 10.42 12.12 15.62 15.17 11.82 12.1 NA 10.89 13.73 10.16 10.69 10.34 11.63 13.99 10.87 9.85
"Keith Smith" "RB" 0.46 0.3 0.85 0.22 0.38 0.37 NA 0.42 0.21 0.19 0.18 0.18 0.2 0.18 0.22 0.2 0.2
"Keke Coutee" "WR" NA NA NA 2.84 3.56 5.82 4.96 0 0 NA 6.04 6.05 5.42 6.92 4.84 5.26 5
"Kelvin Benjamin" "WR" 5.61 5.08 4.18 5.41 5.36 4.4 5.35 4.8 3.72 3.47 NA 3.52 4.83 3.59 5.09 4.26 4.99
"Kendall Wright" "WR" NA NA NA NA NA 0 0 NA NA 0.43 0.53 0.44 0.45 0.52 0.5 0.39 0.5
"Kendrick Bourne" "WR" 0.43 0.31 0.48 0.47 1.02 2.05 2.67 2.48 2.98 3.55 NA 3.57 2.18 2.43 2.21 2.57 2.64
"Kenjon Barner" "RB" NA 0 0 0.22 0 0.54 1.24 5.39 2.49 2.46 NA 1.25 1.47 1.22 1.16 1.3 1.37
"Kenneth Dixon" "RB" 4.19 0 0 0 0 0 0 0 0 NA 0.98 1.27 1.11 0.97 1.14 0.98 0.88
"Kenny Golladay" "WR" 6.96 6.07 7.62 8.69 8.16 NA 9.4 10.26 9.89 8.17 9.36 7.66 9.4 7.07 8.74 8.55 8.36
"Kenny Stills" "WR" 7.53 8.6 7.84 7.59 7.56 6.92 8.16 0 3.6 4.4 NA 5.51 4.71 5.26 5.33 5.36 4.52
"Kenyan Drake" "RB" 9.38 9.19 10.16 9.16 6.28 5.99 7.76 9.4 9.03 8.77 NA 9.03 7.68 9.04 7.11 9.46 7.27
"Kerryon Johnson" "RB" 5.16 5.95 5.19 8 8.67 NA 9.26 11.39 9.55 8.05 9.49 7.92 9.56 9.05 8.1 8.38 10.34
"Kevin Hogan" "QB" 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0
"Kevin White" "WR" 2.08 0.9 0.52 0.47 NA 1.49 0.7 1.61 1.3 0.67 0.27 0.28 0.23 0.3 0.32 0.23 0.27
"Khadarel Hodge" "WR" NA NA NA 1.04 2.09 1.84 1.11 1.18 0.59 0.58 0.6 NA 0.61 0.58 0.59 0.57 0.6
"Kirk Cousins" "QB" 19.07 18.32 17.54 17.31 18.86 20.2 19.19 22.61 22.8 NA 18.34 20.74 16.46 17.51 22.08 21.36 19.39
"Kyle Juszczyk" "RB" 0.63 1.05 1.31 1.04 1.25 3.58 1.79 1.71 1.96 1.36 NA 1.34 1.1 1.28 1.18 1.29 1.45
"Kyle Rudolph" "TE" 7.2 6.29 7.14 6.44 6.37 6.83 6.87 8.59 9.25 NA 5.54 7.89 7.24 6.58 8.61 8.83 5.72
"Lamar Jackson" "QB" 3.83 2.72 3.28 2.49 2.21 2.24 2.3 2.2 2.15 NA 3.01 2.99 2.51 2.47 2.87 2.61 3.19
"Lamar Miller" "RB" 10.23 11.29 11.37 11.68 1.2 9.92 8.6 12.01 11.57 NA 9.6 10.75 9.01 9.11 8.75 9.19 9.91
"Lance Kendricks" "TE" 0.86 0.71 1.19 1.64 1.52 1.09 NA 1.14 1.81 1.25 1.4 1.33 1.4 1.5 1.38 1.25 1.45
"Landry Jones" "QB" NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0
"Laquon Treadwell" "WR" 2.46 2.67 2.64 1.94 1.84 2.95 3.07 3.8 5.21 NA 3.18 4.26 3.64 3.13 4.34 4.05 3.26
"Larry Fitzgerald" "WR" 9.18 8.63 8.73 7.12 8.21 6.77 6.01 5.53 NA 7.09 7.25 6.11 6.54 6.89 6.13 6.31 6.99
"Latavius Murray" "RB" 5.05 5.29 11.78 5.53 7.64 7.92 8.34 8.87 9.13 NA 4.47 6.68 5.07 4.54 6.64 6.59 4.7
"Le'Veon Bell" "RB" 0 0 0 0 0 0 NA 0 0 0 4.62 4.74 5.7 5.63 5.3 5.69 5.5
"Lee Smith" "TE" 0.23 0.17 0.48 0.55 0.35 0.39 NA 0.34 0.23 0.24 0.32 0.29 0.24 0.34 0.26 0.28 0.23
"LeGarrette Blount" "RB" 4.85 4.87 5.73 6.04 5.14 NA 5.97 5.61 4.91 3.4 4.21 3.73 4.16 3.18 2.75 2.83 3.51
"Leonard Fournette" "RB" 11.69 0 0 11.65 0 0 0 0 NA 11.43 11.69 10.68 13.08 11.42 13.15 12.62 10.07
"Leonte Carroo" "WR" NA NA NA NA NA NA NA 0.54 1.26 0.65 NA 0.59 0.49 0.57 0.46 0.62 0.48
"LeSean McCoy" "RB" 10.49 10.52 0 10.26 9.24 9.23 11.15 8.32 6.47 7.35 NA 8 7.69 7.8 8.55 9.14 8.18
"Levine Toilolo" "TE" 1.21 1.2 1.42 1.56 1.78 NA 1.68 1.59 1.8 1.6 1.78 1.71 1.77 1.74 1.3 1.32 1.79
"Logan Paulsen" "TE" 0.01 0.01 0.3 0.51 0.66 0.46 0.8 NA 0.87 0.85 0.93 0.86 0.93 0.86 0.93 0.86 0.87
"Logan Thomas" "TE" 0.54 0.57 0 0 0.63 0.69 0.63 0.58 0.6 0.79 NA 0.39 0.53 0.37 0.56 0.41 0.55
"Luke Stocker" "TE" 0.41 2.57 2.18 2.6 2.12 1.38 1.62 NA 2.32 2.24 2.27 2.07 1.84 2.29 2.83 1.97 2.37
"Luke Willson" "TE" 2.88 3.34 1.93 2.75 3.56 NA 2.52 1.5 1.58 1.87 1.79 1.96 2.1 1.72 1.51 1.71 2.04
"Malcolm Brown" "RB" 1.85 1.46 2.34 2.9 2.33 2.01 1.78 2.87 1.86 4.3 4.41 NA 3.88 3.49 3.5 3.25 4.62
"Marcedes Lewis" "TE" 1.7 1.6 0.45 0.38 0.47 0.52 NA 0.2 0.17 0.12 0.11 0.12 0.12 0.12 0.12 0.12 0.11
"Marcus Kemp" "WR" NA 0.78 0.81 0.56 0.6 0.63 0.37 0.26 0.16 0.16 0.15 NA 0.15 0.16 0.16 0.16 0.16
"Marcus Mariota" "QB" 16.67 0 1.15 13.28 15.71 15.36 13.61 NA 13.58 16.13 15.89 16.49 13.76 14.43 16.01 17.34 17.03
"Marcus Murphy" "RB" 0.61 0.74 6.05 0 0 0 1.27 2.48 0.83 0.8 NA 0.75 0.66 0.86 0.85 0.73 0.7
"Mark Andrews" "TE" NA 1.71 2.2 2.82 2.96 3.02 2.93 3.9 3.49 NA 3.4 3.86 3.29 3.37 3.58 3.31 3.33
"Mark Ingram II" "RB" 0 0 0 0 10.69 NA 10.38 8.44 10.27 10.06 9.29 11.55 8.52 10.28 10.51 9.94 11.55
"Mark Walton" "RB" NA NA 2.52 0.76 3.62 1.95 2.98 1.34 NA 0.77 0.43 0.54 0.5 0.47 0.5 0.51 0.52
"Marlon Mack" "RB" 0 7.93 0 0 0 5.44 7.92 11.71 NA 10.9 11.9 11.52 9.97 9.8 10.82 11.4 11.04
"Marquez Valdes-Scantling" "WR" NA 0.54 1.1 2.92 6.82 6.93 NA 3.68 6.43 8.41 6.34 5.57 6.77 8.3 8.05 6.25 8.13
"Marquise Goodwin" "WR" 6.69 0 7.06 5.35 0 6.06 7.51 6.16 6.61 6.96 NA 6.9 5.39 5.4 5.61 6.49 5.64
"Martavis Bryant" "WR" NA 3.86 3 3.95 4.13 4.82 NA 4.79 2.26 3.48 3.31 3.7 3.29 2.95 2.85 3.1 3.28
"Marvin Hall" "WR" 0.53 0.6 0.41 0.55 0.56 0.69 0.76 NA 0.7 0.98 1 0.88 0.89 0.61 0.72 0.76 0.8
"Marvin Jones Jr." "WR" 9.35 8.74 9.63 8.23 8.45 NA 8.21 8.84 10.39 8.99 9.13 10.37 8.51 9.09 9.96 9.79 9.09
"Matt Barkley" "QB" NA NA NA NA NA NA NA NA 0.72 0 NA 0 0 0 0 0 0
"Matt Breida" "RB" 5.97 8.53 9.23 9.31 8.17 9.31 9.62 4.44 9.43 9.62 NA 9.76 8.6 8.96 9.37 8.68 9.36
"Matt Cassel" "QB" 0.22 0.25 0.23 0.24 0.26 NA 0.13 0.15 0.15 0.17 0.16 0.18 0.18 0.13 0.17 0.16 0.18
"Matt LaCosse" "TE" NA NA 0.17 0.18 0.44 0.66 0.25 0.5 0.38 NA 0.29 0.4 0.35 0.38 0.32 0.4 0.3
"Matt Lengel" "TE" NA NA NA NA NA NA 2 1.58 NA 0.57 0.36 0.3 0.13 0.15 0.16 0.09 0.14
"Matt Ryan" "QB" 15.23 15.38 19.25 19.04 21.48 22.3 23.22 NA 19.04 19.68 23.7 23.74 20.22 21.42 20.87 20.39 23.91
"Matt Schaub" "QB" 0.39 0.48 0.77 0.59 0.52 0.74 0.58 NA 0.05 0.05 0.07 0.09 0.1 0.07 0.1 0.05 0.09
"Matt Slater" "WR" 0.72 0.54 0.68 0.71 0.88 0.89 0.62 0.63 0.92 0.9 NA 0.63 0.64 0.89 0.63 0.66 0.66
"Matthew Stafford" "QB" 19.89 18.68 19.94 17.78 19.37 NA 19.04 17.09 17.77 17.66 15.83 18.7 16.07 15.21 16 16.98 17.85
"Maurice Harris" "WR" 0 0 0.71 NA 0.64 3.85 4.31 3.02 0.88 4.02 4.02 3.71 4.03 3.3 4.25 3.07 4.21
"Maxx Williams" "TE" 1.69 1.42 1.7 1.5 1.4 1.87 2.28 0 0 NA 1.67 2 1.92 1.87 2.05 1.85 1.58
"Melvin Gordon" "RB" 16.66 16.01 15.47 17.79 17.71 16.57 0 NA 16.32 19.38 18.44 18.14 16.3 20.7 18.93 14.08 16.96
"Michael Burton" "RB" 0.31 0 0.44 0.44 NA 0 0 0 0.13 0.16 0.13 0.15 0.15 0.15 0.16 0.15 0.13
"Michael Crabtree" "WR" 7.83 8.45 8.17 8.18 7.81 8 9.41 7.81 8.34 NA 7.74 8.9 7.92 8.27 9.98 7.26 7.11
"Michael Floyd" "WR" NA NA 0 NA 0.46 2.69 0.85 0.9 1.16 0.82 0.34 0.31 0.26 0.38 0.22 0.35 0.26
"Michael Gallup" "WR" 4.65 3.77 2.3 2.71 5.41 3.93 2.3 NA 3.52 2.1 3.47 2.58 3.56 2.17 2.29 4.02 2.21
"Michael Gesicki" "TE" 3.63 3.24 2.01 2.26 2.64 1.89 2.7 1.69 1.51 2.01 NA 1.61 1.82 1.76 1.72 1.68 1.76
"Michael Roberts" "TE" 0.82 1.14 0 0 0 NA 0.84 2.32 2.21 3.03 3.06 3.17 2.92 2.88 2.91 2.87 2.63
"Michael Thomas" "WR" 11.86 12.97 13.73 15.1 13.45 NA 12.35 12.35 13.03 12.98 11.82 15.22 11.75 14.44 12.37 12.08 12.87
"Mike Boone" "RB" NA NA NA 0.6 0.43 0.8 1.54 0.8 0.37 NA 0.22 0.28 0.21 0.2 0.25 0.25 0.24
"Mike Davis" "RB" 0 0.31 2.09 0.91 6.83 6.45 NA 5.69 4.8 9.19 7 7.1 7.67 6.04 6.99 7.97 6.65
"Mike Evans" "WR" 12.34 10.67 13.54 11.57 NA 13.18 11.91 11.05 11.54 11.51 10.2 10.66 11.54 11.75 11.5 10.45 12
"Mike Glennon" "QB" 0 0 0 0.8 1.11 0.93 1 0.73 NA 0.69 0.74 0.76 0.73 0.73 0.71 0.76 0.7
