"Week" "Player" "range" "pts_all" "sacks" "INT" "fum" "SAF" "TD" "rnk" "max" "min" "std" "Var" "pts_all_grp" "pts_all_score" "yrds_est" "yrds_all_grp" "yrds_all_score" "Full_Proj"
"8" "Jaguars D/ST" "2.50-12.02" 17.91 1.66 1.01 0.47 0.02 0.2 "#15" 12.02 2.5 4.76 22.6576 5 0 323.132 4 0 5.86
"16" "Chiefs D/ST" "-1.39-15.21" 31.14 2.25 1.03 0.84 0.03 0.3 "#9" 15.21 -1.39 8.3 68.89 6 -1 391.928 5 -1 5.85
"5" "Steelers D/ST" "0.79-13.45" 27.16 2.68 0.99 0.94 0.08 0.19 "#8" 13.45 0.79 6.33 40.0689 6 -1 371.232 5 -1 5.84
"1" "Bears D/ST" "1.62-11.88" 25.53 2.39 1.02 0.6 0.06 0.18 "#10" 11.88 1.62 5.13 26.3169 5 0 362.756 5 -1 5.83
"11" "Vikings D/ST" "1.65-12.77" 23.59 1.96 0.89 0.72 0.04 0.26 "#14" 12.77 1.65 5.56 30.9136 5 0 352.668 5 -1 5.82
"6" "Browns D/ST" "-0.39-15.25" 27.36 2.75 0.95 0.88 0.13 0.19 "#3" 15.25 -0.39 7.82 61.1524 6 -1 372.272 5 -1 5.81
"11" "Titans D/ST" "1.88-12.12" 24.71 2.23 0.88 0.68 0.04 0.23 "#7" 12.12 1.88 5.12 26.2144 5 0 358.492 5 -1 5.81
"15" "49ers D/ST" "-2.12-15.08" 31.5 3.13 1.04 0.75 0.03 0.17 "#9" 15.08 -2.12 8.6 73.96 6 -1 393.8 5 -1 5.79
"4" "Colts D/ST" "0.75-13.45" 24.63 2.79 0.68 0.7 0.02 0.2 "#12" 13.45 0.75 6.35 40.3225 5 0 358.076 5 -1 5.79
"8" "Saints D/ST" "-0.11-13.91" 28.84 2.54 1.05 0.76 0 0.27 "#23" 13.91 -0.11 7.01 49.1401 6 -1 379.968 5 -1 5.78
"9" "Seahawks D/ST" "0.01-14.79" 26.78 2.92 1.21 0.8 0.03 0.13 "#3" 14.79 0.01 7.39 54.6121 6 -1 369.256 5 -1 5.78
"14" "Vikings D/ST" "0.94-13.04" 25.22 2.09 0.82 0.93 0.02 0.19 "#9" 13.04 0.94 6.05 36.6025 5 0 361.144 5 -1 5.77
"17" "Jaguars D/ST" "0.79-13.01" 23.96 2.12 0.86 0.76 0.04 0.22 "#12" 13.01 0.79 6.11 37.3321 5 0 354.592 5 -1 5.76
"14" "Jets D/ST" "2.80-12.00" 18.21 1.98 0.87 0.51 0 0.17 "#31" 12 2.8 4.6 21.16 5 0 324.692 4 0 5.76
"7" "Browns D/ST" "1.34-11.50" 21.76 1.97 0.86 0.49 0 0.18 "#11" 11.5 1.34 5.08 25.8064 5 0 343.152 4 0 5.75
"14" "Browns D/ST" "1.57-12.79" 23.1 2.25 1.03 0.65 0.06 0.17 "#13" 12.79 1.57 5.61 31.4721 5 0 350.12 5 -1 5.75
"4" "Jets D/ST" "1.23-11.77" 25.26 2.53 1.04 0.56 0.03 0.16 "#29" 11.77 1.23 5.27 27.7729 5 0 361.352 5 -1 5.75
"14" "Eagles D/ST" "1.52-12.36" 24.59 2.44 0.87 0.48 0.02 0.26 "#22" 12.36 1.52 5.42 29.3764 5 0 357.868 5 -1 5.74
"11" "Broncos D/ST" "-0.40-12.82" 31.57 2.85 1.19 0.68 0.03 0.18 "#3" 12.82 -0.4 6.61 43.6921 6 -1 394.164 5 -1 5.73
"8" "Panthers D/ST" "0.82-13.58" 24.58 2.14 0.85 0.58 0.02 0.28 "#16" 13.58 0.82 6.38 40.7044 5 0 357.816 5 -1 5.72
"5" "Vikings D/ST" "2.22-11.28" 20.72 1.9 1.05 0.54 0.02 0.1 "#15" 11.28 2.22 4.53 20.5209 5 0 337.744 4 0 5.72
"3" "Steelers D/ST" "1.21-12.19" 23.72 2.17 0.81 0.75 0.04 0.22 "#11" 12.19 1.21 5.49 30.1401 5 0 353.344 5 -1 5.69
"9" "Chargers D/ST" "0.66-13.46" 28.4 3.15 1.13 0.6 0.09 0.15 "#9" 13.46 0.66 6.4 40.96 6 -1 377.68 5 -1 5.69
"3" "Bengals D/ST" "1.44-12.68" 23.24 2.41 0.94 0.62 0 0.19 "#13" 12.68 1.44 5.62 31.5844 5 0 350.848 5 -1 5.67
"10" "Giants D/ST" "0.26-13.46" 23.94 2.45 0.86 0.7 0.07 0.16 "#25" 13.46 0.26 6.6 43.56 5 0 354.488 5 -1 5.67
"4" "Buccaneers D/ST" "1.06-12.76" 23.2 2.27 1.03 0.59 0.02 0.18 "#14" 12.76 1.06 5.85 34.2225 5 0 350.64 5 -1 5.63
"14" "49ers D/ST" "-0.58-14.58" 28.28 2.55 0.99 0.77 0.05 0.24 "#17" 14.58 -0.58 7.58 57.4564 6 -1 377.056 5 -1 5.61
"11" "Packers D/ST" "-1.85-15.27" 29.51 2.19 1.14 0.61 0.03 0.31 "#9" 15.27 -1.85 8.56 73.2736 6 -1 383.452 5 -1 5.61
"5" "Packers D/ST" "0.84-13.22" 27.08 2.12 1.22 0.74 0 0.26 "#19" 13.22 0.84 6.19 38.3161 6 -1 370.816 5 -1 5.6
"3" "Saints D/ST" "0.82-12.06" 26.4 2.25 0.9 0.78 0.07 0.14 "#8" 12.06 0.82 5.62 31.5844 5 0 367.28 5 -1 5.59
"12" "Titans D/ST" "0.38-13.90" 26.93 3.27 0.7 0.73 0.09 0.21 "#12" 13.9 0.38 6.76 45.6976 6 -1 370.036 5 -1 5.57
"5" "Jaguars D/ST" "0.10-13.34" 28.01 2.28 1.31 0.8 0.05 0.16 "#1" 13.34 0.1 6.62 43.8244 6 -1 375.652 5 -1 5.56
"6" "Bills D/ST" "2.49-10.11" 20.8 1.72 0.59 0.71 0.02 0.2 "#12" 10.11 2.49 3.81 14.5161 5 0 338.16 4 0 5.56
"15" "Dolphins D/ST" "1.49-11.41" 24.84 1.69 0.88 0.75 0.02 0.26 "#23" 11.41 1.49 4.96 24.6016 5 0 359.168 5 -1 5.55
"1" "Chargers D/ST" "0.26-12.24" 25.31 2.22 1 0.54 0.02 0.2 "#1" 12.24 0.26 5.99 35.8801 5 0 361.612 5 -1 5.54
"5" "Cowboys D/ST" "0.09-13.67" 24.46 2.84 0.7 0.72 0.04 0.13 "#12" 13.67 0.09 6.79 46.1041 5 0 357.192 5 -1 5.54
"16" "Raiders D/ST" "0.41-13.35" 29.32 2.79 0.95 0.82 0.02 0.19 "#17" 13.35 0.41 6.47 41.8609 6 -1 382.464 5 -1 5.51
"10" "Cowboys D/ST" "0.40-12.50" 23.86 2.1 0.86 0.57 0.04 0.24 "#15" 12.5 0.4 6.05 36.6025 5 0 354.072 5 -1 5.48
"12" "Broncos D/ST" "0.28-13.38" 26.78 2.3 1.18 0.65 0.04 0.24 "#6" 13.38 0.28 6.55 42.9025 6 -1 369.256 5 -1 5.48
"11" "Jaguars D/ST" "0.07-13.35" 27.36 2.38 1.15 0.73 0.1 0.19 "#6" 13.35 0.07 6.64 44.0896 6 -1 372.272 5 -1 5.48
"2" "Patriots D/ST" "0.58-13.82" 26.82 2.71 0.99 0.65 0.08 0.22 "#29" 13.82 0.58 6.62 43.8244 6 -1 369.464 5 -1 5.47
"13" "Redskins D/ST" "3.65-10.47" 18.7 1.93 0.89 0.54 0.01 0.11 "#15" 10.47 3.65 3.41 11.6281 5 0 327.24 4 0 5.47
"6" "Raiders D/ST" "0.63-13.11" 28 2.56 0.76 1.09 0.06 0.18 "#9" 13.11 0.63 6.24 38.9376 6 -1 375.6 5 -1 5.46
"5" "Dolphins D/ST" "1.13-11.47" 25 1.94 0.98 0.65 0 0.21 "#21" 11.47 1.13 5.17 26.7289 5 0 360 5 -1 5.46
"8" "Jets D/ST" "0.18-12.64" 20.24 1.82 0.8 0.55 0.04 0.14 "#14" 12.64 0.18 6.23 38.8129 5 0 335.248 4 0 5.44
"15" "Buccaneers D/ST" "0.78-11.48" 26.14 2.15 0.83 0.69 0.02 0.2 "#16" 11.48 0.78 5.35 28.6225 5 0 365.928 5 -1 5.43
"1" "Falcons D/ST" "1.16-11.08" 26.37 2.22 0.78 0.7 0.08 0.18 "#15" 11.08 1.16 4.96 24.6016 5 0 367.124 5 -1 5.42
"17" "Giants D/ST" "-0.23-12.59" 25.51 1.9 0.98 0.52 0.04 0.24 "#22" 12.59 -0.23 6.41 41.0881 5 0 362.652 5 -1 5.42
"15" "Chargers D/ST" "-1.06-12.70" 32.55 2.65 1.28 0.65 0.09 0.12 "#1" 12.7 -1.06 6.88 47.3344 6 -1 399.26 5 -1 5.41
"4" "Bengals D/ST" "1.68-11.06" 25.87 2.44 0.71 0.71 0.08 0.16 "#8" 11.06 1.68 4.69 21.9961 5 0 364.524 5 -1 5.4
"11" "Bengals D/ST" "1.28-11.82" 24.53 2.08 1.1 0.62 0.02 0.14 "#16" 11.82 1.28 5.27 27.7729 5 0 357.556 5 -1 5.4
"12" "Giants D/ST" "0.73-11.97" 24.99 2.02 1.18 0.57 0 0.14 "#15" 11.97 0.73 5.62 31.5844 5 0 359.948 5 -1 5.36
"13" "Giants D/ST" "-1.01-13.93" 30.01 3.1 0.95 0.72 0.07 0.13 "#14" 13.93 -1.01 7.47 55.8009 6 -1 386.052 5 -1 5.36
"13" "Browns D/ST" "1.21-11.99" 20.48 2 0.92 0.43 0.02 0.1 "#12" 11.99 1.21 5.39 29.0521 5 0 336.496 4 0 5.34
"11" "Cowboys D/ST" "0.93-12.27" 29.5 2.36 1.07 0.85 0 0.19 "#8" 12.27 0.93 5.67 32.1489 6 -1 383.4 5 -1 5.34
"7" "Bills D/ST" "3.03-10.21" 17.84 1.59 0.74 0.49 0.03 0.2 "#7" 10.21 3.03 3.59 12.8881 5 0 322.768 4 0 5.31
"1" "Broncos D/ST" "0.45-12.99" 23.43 1.95 0.9 0.66 0.02 0.2 "#9" 12.99 0.45 6.27 39.3129 5 0 351.836 5 -1 5.31
"16" "Ravens D/ST" "-0.61-13.79" 28.05 2.29 1.11 0.56 0.12 0.24 "#3" 13.79 -0.61 7.2 51.84 6 -1 375.86 5 -1 5.31
"3" "Falcons D/ST" "-0.66-14.26" 28.17 2.32 1.07 0.79 0 0.21 "#2" 14.26 -0.66 7.46 55.6516 6 -1 376.484 5 -1 5.3
"3" "Titans D/ST" "0.74-11.98" 23.94 2.22 0.67 0.63 0.02 0.24 "#29" 11.98 0.74 5.62 31.5844 5 0 354.488 5 -1 5.3
"15" "Packers D/ST" "-0.08-12.74" 29.22 2.61 0.96 0.79 0.05 0.18 "#14" 12.74 -0.08 6.41 41.0881 6 -1 381.944 5 -1 5.29
"13" "Jaguars D/ST" "1.81-11.65" 27.03 2.14 1.12 0.81 0.04 0.2 "#7" 11.65 1.81 4.92 24.2064 6 -1 370.556 5 -1 5.28
"3" "Buccaneers D/ST" "-0.51-13.33" 30.28 2.72 0.82 0.95 0 0.17 "#6" 13.33 -0.51 6.92 47.8864 6 -1 387.456 5 -1 5.28
"14" "Colts D/ST" "1.26-12.04" 27.67 2.48 0.98 0.83 0.02 0.19 "#12" 12.04 1.26 5.39 29.0521 6 -1 373.884 5 -1 5.28
"16" "Falcons D/ST" "-0.30-13.12" 29.88 2.4 1.02 0.72 0.03 0.22 "#13" 13.12 -0.3 6.71 45.0241 6 -1 385.376 5 -1 5.26
"5" "Giants D/ST" "-1.21-14.13" 27.99 1.92 1.03 0.7 0.04 0.3 "#13" 14.13 -1.21 7.67 58.8289 6 -1 375.548 5 -1 5.26
"15" "Patriots D/ST" "0.92-13.10" 26.66 2.37 1.18 0.64 0.02 0.2 "#6" 13.1 0.92 6.09 37.0881 6 -1 368.632 5 -1 5.25
"9" "Lions D/ST" "0.93-12.25" 27.45 2.5 0.9 0.99 0 0.16 "#23" 12.25 0.93 5.66 32.0356 6 -1 372.74 5 -1 5.24
"17" "Packers D/ST" "0.78-11.92" 24.49 2.28 0.86 0.58 0 0.18 "#19" 11.92 0.78 5.57 31.0249 5 0 357.348 5 -1 5.24
"16" "Redskins D/ST" "-0.21-12.77" 26.11 2.02 0.98 0.48 0.02 0.21 "#18" 12.77 -0.21 6.49 42.1201 5 0 365.772 5 -1 5.24
"15" "Raiders D/ST" "0.42-12.78" 27.79 2.19 1.1 0.85 0 0.19 "#21" 12.78 0.42 6.18 38.1924 6 -1 374.508 5 -1 5.23
"5" "Redskins D/ST" "0.64-11.54" 30.29 2.19 1.11 0.63 0 0.26 "#2" 11.54 0.64 5.45 29.7025 6 -1 387.508 5 -1 5.23
"1" "Dolphins D/ST" "1.97-10.99" 23.48 2.2 0.8 0.72 0.06 0.14 "#18" 10.99 1.97 4.51 20.3401 5 0 352.096 5 -1 5.2
"13" "Bengals D/ST" "1.21-12.39" 28.76 2.42 0.94 0.74 0 0.23 "#17" 12.39 1.21 5.59 31.2481 6 -1 379.552 5 -1 5.16
"6" "Broncos D/ST" "-0.50-12.46" 31.72 2.7 1.07 0.74 0.03 0.13 "#4" 12.46 -0.5 6.48 41.9904 6 -1 394.944 5 -1 5.16
"8" "Dolphins D/ST" "0.75-12.09" 23.86 2.28 0.67 0.64 0.06 0.19 "#12" 12.09 0.75 5.67 32.1489 5 0 354.072 5 -1 5.16
"17" "Titans D/ST" "1.91-11.83" 26.75 2.04 0.92 0.74 0.06 0.28 "#7" 11.83 1.91 4.96 24.6016 6 -1 369.1 5 -1 5.16
"15" "Jets D/ST" "-0.15-12.47" 28.38 2.33 0.87 0.73 0 0.27 "#12" 12.47 -0.15 6.31 39.8161 6 -1 377.576 5 -1 5.15
"7" "Giants D/ST" "-0.64-13.08" 28.32 2.25 0.98 0.56 0.03 0.29 "#8" 13.08 -0.64 6.86 47.0596 6 -1 377.264 5 -1 5.13
"10" "Titans D/ST" "-1.34-12.96" 30.92 2.61 0.75 0.75 0.07 0.23 "#5" 12.96 -1.34 7.15 51.1225 6 -1 390.784 5 -1 5.13
"8" "Raiders D/ST" "0.40-12.14" 27.93 1.91 1.23 0.71 0.02 0.21 "#7" 12.14 0.4 5.87 34.4569 6 -1 375.236 5 -1 5.09
"2" "Steelers D/ST" "1.26-10.46" 26.26 2.06 0.92 0.48 0 0.2 "#1" 10.46 1.26 4.6 21.16 5 0 366.552 5 -1 5.06
"13" "Jets D/ST" "1.16-11.76" 23.64 2.25 0.77 0.53 0 0.2 "#18" 11.76 1.16 5.3 28.09 5 0 352.928 5 -1 5.05
"3" "Chargers D/ST" "-0.70-12.16" 29.72 2.46 1.07 0.59 0.03 0.2 "#4" 12.16 -0.7 6.43 41.3449 6 -1 384.544 5 -1 5.04
"7" "Saints D/ST" "-0.23-13.77" 27.33 2.32 0.93 0.8 0 0.21 "#16" 13.77 -0.23 7 49 6 -1 372.116 5 -1 5.04
"5" "Falcons D/ST" "0.62-11.54" 24.86 1.6 1.16 0.46 0.02 0.19 "#6" 11.54 0.62 5.46 29.8116 5 0 359.272 5 -1 5.02
"5" "Raiders D/ST" "-0.51-12.81" 29.31 2.27 1.07 0.88 0.03 0.13 "#3" 12.81 -0.51 6.66 44.3556 6 -1 382.412 5 -1 5.01
"14" "Ravens D/ST" "0.03-12.27" 29.1 2.15 1.02 0.61 0.02 0.26 "#1" 12.27 0.03 6.12 37.4544 6 -1 381.32 5 -1 5.01
"1" "Chiefs D/ST" "0.07-10.91" 25.49 1.76 0.84 0.7 0.04 0.18 "#3" 10.91 0.07 5.42 29.3764 5 0 362.548 5 -1 5
"15" "Steelers D/ST" "-0.61-12.55" 29.35 2.11 0.91 0.93 0.03 0.19 "#5" 12.55 -0.61 6.58 43.2964 6 -1 382.62 5 -1 4.99
"5" "Seahawks D/ST" "-0.88-12.54" 29.77 2.34 0.81 0.88 0.02 0.2 "#4" 12.54 -0.88 6.71 45.0241 6 -1 384.804 5 -1 4.96
"6" "Buccaneers D/ST" "0.47-11.67" 29.52 2.53 0.78 1.05 0.05 0.11 "#8" 11.67 0.47 5.6 31.36 6 -1 383.504 5 -1 4.95
"13" "Vikings D/ST" "0.92-11.48" 24.76 1.99 0.87 0.75 0 0.12 "#5" 11.48 0.92 5.28 27.8784 5 0 358.752 5 -1 4.95
"4" "Giants D/ST" "-0.22-12.40" 29.9 2.28 1.03 0.79 0.03 0.16 "#2" 12.4 -0.22 6.31 39.8161 6 -1 385.48 5 -1 4.94
"9" "Bills D/ST" "0.56-12.12" 23.64 2.14 0.83 0.72 0.04 0.1 "#14" 12.12 0.56 5.78 33.4084 5 0 352.928 5 -1 4.92
"6" "Cardinals D/ST" "1.65-10.55" 25.37 2.02 0.69 0.62 0.07 0.19 "#23" 10.55 1.65 4.45 19.8025 5 0 361.924 5 -1 4.92
"8" "Buccaneers D/ST" "0.03-11.95" 28.86 2.11 0.9 0.84 0.03 0.21 "#21" 11.95 0.03 5.96 35.5216 6 -1 380.072 5 -1 4.91
"10" "Browns D/ST" "-1.19-13.61" 27.91 2.09 1 0.62 0 0.26 "#8" 13.61 -1.19 7.4 54.76 6 -1 375.132 5 -1 4.89
"14" "Bears D/ST" "1.06-12.10" 27.62 2.72 0.73 0.76 0.02 0.19 "#4" 12.1 1.06 5.52 30.4704 6 -1 373.624 5 -1 4.88
"12" "Raiders D/ST" "-0.14-11.46" 30 3.02 0.82 0.7 0.08 0.11 "#16" 11.46 -0.14 5.8 33.64 6 -1 386 5 -1 4.88
"1" "Giants D/ST" "-0.32-12.30" 24.41 1.98 0.82 0.52 0 0.2 "#29" 12.3 -0.32 6.31 39.8161 5 0 356.932 5 -1 4.86
"12" "49ers D/ST" "0.27-12.53" 26.88 1.77 1.01 0.63 0 0.3 "#11" 12.53 0.27 6.13 37.5769 6 -1 369.776 5 -1 4.85
"11" "Buccaneers D/ST" "1.18-11.66" 26.56 1.99 0.8 0.68 0.04 0.3 "#20" 11.66 1.18 5.24 27.4576 6 -1 368.112 5 -1 4.83
"16" "Seahawks D/ST" "-1.52-13.90" 29.1 2.29 1.02 0.77 0.03 0.15 "#1" 13.9 -1.52 7.71 59.4441 6 -1 381.32 5 -1 4.83
"4" "49ers D/ST" "-0.87-11.75" 31.69 2.2 0.7 0.98 0.03 0.2 "#3" 11.75 -0.87 6.31 39.8161 6 -1 394.788 5 -1 4.82
"6" "49ers D/ST" "0.23-11.75" 28.16 2.08 1 0.59 0.09 0.23 "#10" 11.75 0.23 5.76 33.1776 6 -1 376.432 5 -1 4.82
"3" "Colts D/ST" "-0.33-12.61" 29.87 2.54 0.79 0.87 0.03 0.15 "#15" 12.61 -0.33 6.47 41.8609 6 -1 385.324 5 -1 4.82
"10" "Bengals D/ST" "-0.03-11.03" 30.81 2.71 0.84 0.72 0.03 0.15 "#2" 11.03 -0.03 5.53 30.5809 6 -1 390.212 5 -1 4.79
"4" "Dolphins D/ST" "0.85-10.97" 23.81 1.67 0.9 0.63 0.02 0.17 "#5" 10.97 0.85 5.06 25.6036 5 0 353.812 5 -1 4.79
"5" "Colts D/ST" "-0.27-11.21" 30.06 3.17 0.76 0.64 0.03 0.12 "#5" 11.21 -0.27 5.74 32.9476 6 -1 386.312 5 -1 4.75
"11" "Eagles D/ST" "-1.56-12.62" 31.13 3.05 0.82 0.73 0.03 0.09 "#2" 12.62 -1.56 7.09 50.2681 6 -1 391.876 5 -1 4.75
"12" "Jets D/ST" "0.10-10.54" 26.43 1.75 0.71 0.63 0 0.22 "#5" 10.54 0.1 5.22 27.2484 5 0 367.436 5 -1 4.75
"16" "Steelers D/ST" "-0.84-11.44" 30.94 2.36 0.9 0.84 0.03 0.14 "#2" 11.44 -0.84 6.14 37.6996 6 -1 390.888 5 -1 4.74
"7" "Bengals D/ST" "-1.32-12.56" 31.6 2.17 1.18 0.67 0 0.14 "#1" 12.56 -1.32 6.94 48.1636 6 -1 394.32 5 -1 4.71
"1" "Eagles D/ST" "0.95-10.81" 23.21 1.66 0.76 0.82 0.02 0.14 "#8" 10.81 0.95 4.93 24.3049 5 0 350.692 5 -1 4.7
"1" "Panthers D/ST" "-0.19-12.55" 23.37 1.9 0.86 0.58 0.04 0.14 "#22" 12.55 -0.19 6.37 40.5769 5 0 351.524 5 -1 4.7
"8" "Vikings D/ST" "-0.97-13.57" 28.4 2.06 0.96 0.82 0 0.18 "#2" 13.57 -0.97 7.27 52.8529 6 -1 377.68 5 -1 4.7
"8" "Broncos D/ST" "-0.25-11.29" 31.09 1.87 0.92 0.5 0 0.33 "#1" 11.29 -0.25 5.77 33.2929 6 -1 391.668 5 -1 4.69
"4" "Broncos D/ST" "-0.17-12.25" 27.92 2.34 0.83 0.71 0 0.21 "#1" 12.25 -0.17 6.21 38.5641 6 -1 375.184 5 -1 4.68
"2" "Panthers D/ST" "0.57-10.59" 25.48 2 0.7 0.74 0.04 0.12 "#8" 10.59 0.57 5.01 25.1001 5 0 362.496 5 -1 4.68
"4" "Vikings D/ST" "0.26-11.76" 27.16 2.3 0.95 0.83 0.05 0.12 "#4" 11.76 0.26 5.75 33.0625 6 -1 371.232 5 -1 4.68
"3" "49ers D/ST" "-0.92-12.08" 31.2 2.65 0.82 0.92 0 0.09 "#1" 12.08 -0.92 6.5 42.25 6 -1 392.24 5 -1 4.67
"12" "Dolphins D/ST" "-0.23-11.51" 30.43 2.45 0.8 0.67 0.02 0.2 "#7" 11.51 -0.23 5.87 34.4569 6 -1 388.236 5 -1 4.63
"9" "Packers D/ST" "-0.10-11.70" 27.87 2.57 0.63 0.87 0.03 0.16 "#5" 11.7 -0.1 5.9 34.81 6 -1 374.924 5 -1 4.59
"2" "Jaguars D/ST" "0.15-11.33" 27.61 2.02 1 0.7 0.04 0.18 "#5" 11.33 0.15 5.59 31.2481 6 -1 373.572 5 -1 4.58
"13" "49ers D/ST" "-0.49-11.79" 29.2 2.61 0.87 0.62 0.05 0.14 "#9" 11.79 -0.49 6.14 37.6996 6 -1 381.84 5 -1 4.53
"17" "Bengals D/ST" "0.55-12.23" 26.72 1.74 1.3 0.58 0.02 0.16 "#6" 12.23 0.55 5.84 34.1056 6 -1 368.944 5 -1 4.5
"9" "Browns D/ST" "-0.34-11.92" 28.54 2.27 0.85 0.73 0.05 0.16 "#1" 11.92 -0.34 6.13 37.5769 6 -1 378.408 5 -1 4.49
"17" "Colts D/ST" "1.40-8.70" 26.05 2.54 0.5 0.64 0.02 0.1 "#18" 8.7 1.4 3.65 13.3225 5 0 365.46 5 -1 4.46
"14" "Raiders D/ST" "-0.50-11.42" 28.66 2.03 1.18 0.67 0 0.12 "#6" 11.42 -0.5 5.96 35.5216 6 -1 379.032 5 -1 4.45
"12" "Cardinals D/ST" "-1.02-11.88" 29.93 2.62 0.83 0.59 0.05 0.14 "#3" 11.88 -1.02 6.45 41.6025 6 -1 385.636 5 -1 4.4
"8" "Bills D/ST" "-1.12-11.32" 30.37 2.57 0.79 0.65 0.08 0.13 "#5" 11.32 -1.12 6.22 38.6884 6 -1 387.924 5 -1 4.39
"16" "Buccaneers D/ST" "-0.57-12.53" 26.58 2.22 1 0.7 0.05 0.11 "#22" 12.53 -0.57 6.55 42.9025 6 -1 368.216 5 -1 4.38
"16" "Giants D/ST" "-0.14-11.78" 27.95 1.57 0.9 0.44 0.04 0.33 "#7" 11.78 -0.14 5.96 35.5216 6 -1 375.34 5 -1 4.31
"13" "Cowboys D/ST" "-1.74-12.88" 29.25 2.18 0.93 0.66 0 0.14 "#2" 12.88 -1.74 7.31 53.4361 6 -1 382.1 5 -1 4.2
"2" "Giants D/ST" "0.36-9.62" 25.4 2.1 0.78 0.4 0 0.12 "#22" 9.62 0.36 4.63 21.4369 5 0 362.08 5 -1 4.18
"13" "Cardinals D/ST" "0.53-11.27" 26.81 2.14 0.89 0.5 0.02 0.2 "#10" 11.27 0.53 5.37 28.8369 6 -1 369.412 5 -1 4.16
"10" "Seahawks D/ST" "-1.02-11.48" 28.32 2.72 0.88 0.65 0 0.06 "#4" 11.48 -1.02 6.25 39.0625 6 -1 377.264 5 -1 4.14
"2" "49ers D/ST" "0.12-8.82" 26.26 1.75 0.78 0.6 0 0.1 "#19" 8.82 0.12 4.35 18.9225 5 0 366.552 5 -1 4.11
"16" "Cardinals D/ST" "0.67-9.37" 30.54 1.9 0.87 0.58 0.02 0.21 "#4" 9.37 0.67 4.35 18.9225 6 -1 388.808 5 -1 4.1
"1" "Colts D/ST" "-0.42-9.68" 26.32 1.78 0.86 0.42 0.04 0.1 "#21" 9.68 -0.42 5.05 25.5025 5 0 366.864 5 -1 4.02
"3" "Lions D/ST" "-0.68-11.68" 27.95 1.78 0.93 0.77 0.03 0.13 "#5" 11.68 -0.68 6.18 38.1924 6 -1 375.34 5 -1 4.02
"11" "Rams D/ST" "-0.68-13.76" 33.69 2.3 1.08 0.74 0.03 0.33 "#1" 13.76 -0.68 7.22 52.1284 6 -1 405.188 6 -3 3.98
"2" "Packers D/ST" "0.43-10.53" 27.56 1.8 0.72 0.7 0.06 0.2 "#23" 10.53 0.43 5.05 25.5025 6 -1 373.312 5 -1 3.96
"2" "Bills D/ST" "0.65-9.45" 27.63 1.88 0.88 0.54 0.04 0.18 "#3" 9.45 0.65 4.4 19.36 6 -1 373.676 5 -1 3.88
"15" "Eagles D/ST" "-1.01-10.27" 30.77 2.01 0.83 0.59 0.02 0.15 "#4" 10.27 -1.01 5.64 31.8096 6 -1 390.004 5 -1 3.79
"6" "Chiefs D/ST" "-1.40-13.02" 34.44 2.25 0.96 0.8 0 0.33 "#5" 13.02 -1.4 7.21 51.9841 6 -1 409.088 6 -3 3.75
"17" "Falcons D/ST" "0.09-9.27" 28.72 1.87 0.88 0.56 0.02 0.16 "#11" 9.27 0.09 4.59 21.0681 6 -1 379.344 5 -1 3.75
"16" "Bills D/ST" "-0.63-11.03" 27.76 2.54 0.63 0.68 0.05 0.08 "#5" 11.03 -0.63 5.83 33.9889 6 -1 374.352 5 -1 3.74
"2" "Buccaneers D/ST" "-0.10-10.24" 27.35 1.98 0.72 0.64 0.04 0.16 "#15" 10.24 -0.1 5.17 26.7289 6 -1 372.22 5 -1 3.74
"10" "Cardinals D/ST" "-1.14-9.76" 30.89 2.49 0.65 0.76 0.03 0.06 "#1" 9.76 -1.14 5.45 29.7025 6 -1 390.628 5 -1 3.73
"3" "Bills D/ST" "-0.91-11.17" 27.26 1.98 0.72 0.79 0.04 0.1 "#23" 11.17 -0.91 6.04 36.4816 6 -1 371.752 5 -1 3.68
"10" "Dolphins D/ST" "-0.93-11.81" 26.61 2.08 0.75 0.49 0.02 0.18 "#10" 11.81 -0.93 6.37 40.5769 6 -1 368.372 5 -1 3.68
"17" "Buccaneers D/ST" "-1.28-10.24" 29.3 1.74 0.74 0.62 0.02 0.18 "#8" 10.24 -1.28 5.76 33.1776 6 -1 382.36 5 -1 3.58
"10" "Lions D/ST" "-0.25-12.17" 32.69 2.4 0.84 1.04 0.09 0.18 "#14" 12.17 -0.25 6.21 38.5641 6 -1 399.988 6 -3 3.42
"13" "Buccaneers D/ST" "-1.52-12.96" 32.64 3.07 0.74 0.97 0.04 0.12 "#13" 12.96 -1.52 7.24 52.4176 6 -1 399.728 6 -3 3.29
"17" "Broncos D/ST" "0.04-8.46" 29.97 2.16 0.68 0.58 0 0.1 "#3" 8.46 0.04 4.21 17.7241 6 -1 385.844 5 -1 3.28
"1" "Texans D/ST" "-1.11-9.47" 29.36 2.11 0.62 0.59 0.07 0.1 "#5" 9.47 -1.11 5.29 27.9841 6 -1 382.672 5 -1 3.27
"9" "Buccaneers D/ST" "-1.16-12.58" 33.71 2.8 0.66 0.96 0.06 0.18 "#13" 12.58 -1.16 6.87 47.1969 6 -1 405.292 6 -3 3.24
"17" "Jets D/ST" "-0.68-9.38" 28.38 1.64 0.68 0.64 0.02 0.14 "#5" 9.38 -0.68 5.03 25.3009 6 -1 377.576 5 -1 3.16
