"Week" "Player" "range" "FGM" "FGA" "XPM" "XPA" "proj" "rnk" "XP_miss" "FG_miss" "Full_Proj" "max" "min" "std" "Var"
"7" "Stephen Hauschka" "3.20-13.22" 1.81 2.06 2.22 2.24 8.21 "#18" 0.02 0.25 7.44 13.22 3.2 5.01 25.1001
"17" "Chandler Catanzaro" "4.14-12.76" 1.56 1.89 3.14 3.16 8.45 "#32" 0.02 0.33 7.44 12.76 4.14 4.31 18.5761
"7" "Graham Gano" "3.86-12.16" 1.66 1.85 2.19 2.19 8.01 "#13" 0 0.19 7.44 12.16 3.86 4.15 17.2225
"11" "Dustin Hopkins" "3.67-12.69" 1.7 1.95 2.17 2.19 8.18 "#19" 0.02 0.25 7.41 12.69 3.67 4.51 20.3401
"5" "Jake Elliott" "3.96-14.30" 1.9 2.41 2.98 3.17 9.13 "#12" 0.19 0.51 7.41 14.3 3.96 5.17 26.7289
"1" "Ryan Succop" "4.40-12.46" 1.81 2.15 2.13 2.13 8.43 "#26" 0 0.34 7.41 12.46 4.4 4.03 16.2409
"17" "Ryan Succop" "4.72-12.20" 1.77 2.12 2.26 2.26 8.46 "#18" 0 0.35 7.41 12.2 4.72 3.74 13.9876
"8" "Graham Gano" "4.04-11.94" 1.63 1.82 2.13 2.15 7.99 "#2" 0.02 0.19 7.4 11.94 4.04 3.95 15.6025
"4" "Sebastian Janikowski" "3.04-12.90" 1.84 2.03 1.83 1.83 7.97 "#10" 0 0.19 7.4 12.9 3.04 4.93 24.3049
"12" "Caleb Sturgis" "4.56-12.10" 1.5 1.79 3.29 3.36 8.33 "#10" 0.0699999999999998 0.29 7.39 12.1 4.56 3.77 14.2129
"16" "Matt Bryant" "3.85-11.85" 1.48 1.62 2.58 2.62 7.85 "#17" 0.04 0.14 7.39 11.85 3.85 4 16
"4" "Robbie Gould" "4.69-11.31" 1.58 1.77 2.51 2.55 8 "#22" 0.04 0.19 7.39 11.31 4.69 3.31 10.9561
"14" "Greg Zuerlein" "5.48-11.50" 1.61 1.94 3.08 3.2 8.49 "#7" 0.12 0.33 7.38 11.5 5.48 3.01 9.0601
"8" "Chandler Catanzaro" "4.10-12.14" 1.63 1.87 2.7 2.72 8.12 "#20" 0.02 0.24 7.38 12.14 4.1 4.02 16.1604
"9" "Greg Zuerlein" "5.65-11.57" 1.58 1.93 3.34 3.52 8.61 "#29" 0.18 0.35 7.38 11.57 5.65 2.96 8.7616
"12" "Chandler Catanzaro" "4.89-12.47" 1.71 2.14 3 3.02 8.68 "#21" 0.02 0.43 7.37 12.47 4.89 3.79 14.3641
"4" "Mason Crosby" "4.35-12.35" 1.8 2.12 2.26 2.28 8.35 "#6" 0.02 0.32 7.37 12.35 4.35 4 16
"1" "Harrison Butker" "4.69-11.79" 1.82 2.1 2.02 2.06 8.24 "#22" 0.04 0.28 7.36 11.79 4.69 3.55 12.6025
"2" "Harrison Butker" "4.96-11.44" 1.75 2.02 2.24 2.27 8.2 "#9" 0.0299999999999998 0.27 7.36 11.44 4.96 3.24 10.4976
"11" "Aldrick Rosas" "4.56-12.40" 1.54 1.89 3.19 3.27 8.48 "#28" 0.0800000000000001 0.35 7.35 12.4 4.56 3.92 15.3664
"11" "Chandler Catanzaro" "4.82-12.10" 1.75 2.12 2.66 2.66 8.46 "#25" 0 0.37 7.35 12.1 4.82 3.64 13.2496
"12" "Jason Myers" "3.61-12.61" 1.86 2.1 1.82 1.87 8.11 "#16" 0.05 0.24 7.34 12.61 3.61 4.5 20.25
"15" "Harrison Butker" "4.77-11.83" 1.48 1.79 3.6 3.64 8.3 "#22" 0.04 0.31 7.33 11.83 4.77 3.53 12.4609
"16" "Greg Joseph" "3.40-12.38" 1.71 1.89 1.95 1.97 7.89 "#20" 0.02 0.18 7.33 12.38 3.4 4.49 20.1601
"10" "Randy Bullock" "4.19-12.77" 1.69 2.04 2.65 2.75 8.48 "#29" 0.1 0.35 7.33 12.77 4.19 4.29 18.4041
"14" "Wil Lutz" "4.62-12.14" 1.59 1.92 2.99 3.06 8.38 "#28" 0.0699999999999998 0.33 7.32 12.14 4.62 3.76 14.1376
"2" "Matt Prater" "4.20-11.82" 1.66 1.89 2.42 2.42 8.01 "#21" 0 0.23 7.32 11.82 4.2 3.81 14.5161
"15" "Matt Bryant" "3.76-12.40" 1.7 1.95 2.24 2.26 8.08 "#10" 0.0199999999999996 0.25 7.31 12.4 3.76 4.32 18.6624
"14" "Sebastian Janikowski" "3.68-12.32" 1.6 1.83 2.49 2.49 8 "#12" 0 0.23 7.31 12.32 3.68 4.32 18.6624
"4" "Adam Vinatieri" "4.44-12.24" 1.78 2.12 2.16 2.19 8.34 "#19" 0.0299999999999998 0.34 7.29 12.24 4.44 3.9 15.21
"2" "Graham Gano" "4.05-12.05" 1.69 1.93 2.26 2.32 8.05 "#32" 0.0600000000000001 0.24 7.27 12.05 4.05 4 16
"5" "Josh Lambo" "4.20-11.76" 1.46 1.64 2.87 3.04 7.98 "#30" 0.17 0.18 7.27 11.76 4.2 3.78 14.2884
"3" "Dan Bailey" "4.65-13.19" 1.75 2.27 2.99 3.08 8.92 "#6" 0.0899999999999999 0.52 7.27 13.19 4.65 4.27 18.2329
"7" "Jason Myers" "3.91-12.79" 1.81 2.16 2.45 2.48 8.35 "#12" 0.0299999999999998 0.35 7.27 12.79 3.91 4.44 19.7136
"8" "Randy Bullock" "4.61-12.19" 1.7 2.04 2.34 2.45 8.4 "#28" 0.11 0.34 7.27 12.19 4.61 3.79 14.3641
"5" "Harrison Butker" "3.67-12.63" 1.69 1.98 2.2 2.23 8.15 "#5" 0.0299999999999998 0.29 7.25 12.63 3.67 4.48 20.0704
"13" "Brandon McManus" "4.71-11.79" 1.77 2.1 2.27 2.29 8.25 "#20" 0.02 0.33 7.24 11.79 4.71 3.54 12.5316
"7" "Ryan Succop" "4.14-12.16" 1.74 2.05 2.03 2.03 8.15 "#22" 0 0.31 7.22 12.16 4.14 4.01 16.0801
"8" "Justin Tucker" "4.34-12.62" 1.89 2.31 2.35 2.35 8.48 "#17" 0 0.42 7.22 12.62 4.34 4.14 17.1396
"3" "Matt Prater" "4.10-12.60" 1.71 2.06 2.62 2.7 8.35 "#16" 0.0800000000000001 0.35 7.22 12.6 4.1 4.25 18.0625
"6" "Brett Maher" "3.32-13.08" 1.7 2.03 1.93 1.93 8.2 "#5" 0 0.33 7.21 13.08 3.32 4.88 23.8144
"14" "Graham Gano" "3.98-11.68" 1.59 1.79 2.28 2.32 7.83 "#1" 0.04 0.2 7.19 11.68 3.98 3.85 14.8225
"5" "Ryan Succop" "4.46-12.72" 1.85 2.31 2.01 2.03 8.59 "#6" 0.02 0.46 7.19 12.72 4.46 4.13 17.0569
"13" "Wil Lutz" "4.27-12.33" 1.73 2.07 2.41 2.51 8.3 "#8" 0.0999999999999996 0.34 7.18 12.33 4.27 4.03 16.2409
"8" "Josh Lambo" "3.16-12.64" 1.73 1.97 2.13 2.13 7.9 "#13" 0 0.24 7.18 12.64 3.16 4.74 22.4676
"9" "Greg Joseph" "3.54-12.00" 1.67 1.84 2.03 2.12 7.77 "#30" 0.0900000000000003 0.17 7.17 12 3.54 4.23 17.8929
"17" "Caleb Sturgis" "4.20-11.84" 1.54 1.8 2.74 2.82 8.02 "#11" 0.0799999999999996 0.26 7.16 11.84 4.2 3.82 14.5924
"13" "Robbie Gould" "2.88-12.52" 1.71 1.89 1.75 1.75 7.7 "#4" 0 0.18 7.16 12.52 2.88 4.82 23.2324
"14" "Jason Myers" "3.43-12.17" 1.81 2.02 1.65 1.67 7.8 "#6" 0.02 0.21 7.15 12.17 3.43 4.37 19.0969
"10" "Brett Maher" "4.10-11.48" 1.71 1.92 1.96 1.98 7.79 "#13" 0.02 0.21 7.14 11.48 4.1 3.69 13.6161
"4" "Randy Bullock" "3.69-12.95" 1.66 2.01 2.66 2.8 8.32 "#32" 0.14 0.35 7.13 12.95 3.69 4.63 21.4369
"10" "Graham Gano" "3.96-11.86" 1.61 1.87 2.33 2.33 7.91 "#9" 0 0.26 7.13 11.86 3.96 3.95 15.6025
"6" "Chandler Catanzaro" "4.79-12.11" 1.54 1.95 3.23 3.33 8.45 "#32" 0.1 0.41 7.12 12.11 4.79 3.66 13.3956
"9" "Matt Bryant" "3.69-11.47" 1.46 1.61 2.49 2.51 7.58 "#15" 0.0199999999999996 0.15 7.11 11.47 3.69 3.89 15.1321
"7" "Randy Bullock" "4.14-11.84" 1.43 1.71 3.06 3.1 7.99 "#30" 0.04 0.28 7.11 11.84 4.14 3.85 14.8225
"16" "Ryan Succop" "4.37-12.31" 1.83 2.24 2.02 2.02 8.34 "#15" 0 0.41 7.11 12.31 4.37 3.97 15.7609
"9" "Caleb Sturgis" "4.00-11.30" 1.38 1.55 3.07 3.11 7.65 "#4" 0.04 0.17 7.1 11.3 4 3.65 13.3225
"16" "Greg Zuerlein" "5.22-10.94" 1.49 1.79 3.02 3.1 8.08 "#10" 0.0800000000000001 0.3 7.1 10.94 5.22 2.86 8.1796
"1" "Cody Parkey" "3.80-11.66" 1.63 1.83 2.08 2.12 7.73 "#23" 0.04 0.2 7.09 11.66 3.8 3.93 15.4449
"9" "Justin Tucker" "3.70-12.06" 1.68 1.93 2.2 2.24 7.88 "#9" 0.04 0.25 7.09 12.06 3.7 4.18 17.4724
"10" "Mason Crosby" "3.79-11.93" 1.48 1.73 2.85 2.87 7.86 "#26" 0.02 0.25 7.09 11.93 3.79 4.07 16.5649
"1" "Phil Dawson" "3.54-12.80" 1.74 2.1 2.22 2.22 8.17 "#15" 0 0.36 7.09 12.8 3.54 4.63 21.4369
"7" "Wil Lutz" "3.18-12.78" 1.82 2.11 1.96 1.99 7.98 "#2" 0.03 0.29 7.08 12.78 3.18 4.8 23.04
"12" "Brandon McManus" "3.60-12.92" 1.79 2.18 2.06 2.08 8.26 "#9" 0.02 0.39 7.07 12.92 3.6 4.66 21.7156
"12" "Ka'imi Fairbairn" "4.98-11.80" 1.85 2.28 2.39 2.43 8.39 "#24" 0.04 0.43 7.06 11.8 4.98 3.41 11.6281
"17" "Aldrick Rosas" "3.69-12.09" 1.56 1.83 2.32 2.34 7.89 "#8" 0.02 0.27 7.06 12.09 3.69 4.2 17.64
"14" "Randy Bullock" "4.09-12.05" 1.67 1.98 2.27 2.35 8.07 "#22" 0.0800000000000001 0.31 7.06 12.05 4.09 3.98 15.8404
"9" "Stephen Hauschka" "2.78-12.36" 1.6 1.77 1.85 1.85 7.57 "#7" 0 0.17 7.06 12.36 2.78 4.79 22.9441
"12" "Matt Prater" "3.75-12.63" 1.81 2.16 2.27 2.35 8.19 "#7" 0.0800000000000001 0.35 7.06 12.63 3.75 4.44 19.7136
"4" "Ka'imi Fairbairn" "3.72-12.26" 1.67 1.95 2.69 2.79 7.99 "#18" 0.1 0.28 7.05 12.26 3.72 4.27 18.2329
"1" "Adam Vinatieri" "4.34-12.08" 1.81 2.2 1.92 1.92 8.21 "#20" 0 0.39 7.04 12.08 4.34 3.87 14.9769
"14" "Stephen Hauschka" "2.88-12.32" 1.61 1.79 1.85 1.87 7.6 "#3" 0.02 0.18 7.04 12.32 2.88 4.72 22.2784
"12" "Graham Gano" "3.71-11.87" 1.48 1.73 2.59 2.61 7.79 "#4" 0.02 0.25 7.02 11.87 3.71 4.08 16.6464
"14" "Ka'imi Fairbairn" "4.22-12.12" 1.79 2.16 2.35 2.39 8.17 "#18" 0.04 0.37 7.02 12.12 4.22 3.95 15.6025
"4" "Brett Maher" "3.75-11.97" 1.68 1.95 2.16 2.2 7.86 "#31" 0.04 0.27 7.01 11.97 3.75 4.11 16.8921
"3" "Jason Sanders" "4.34-11.78" 1.66 2.01 2.18 2.18 8.06 "#27" 0 0.35 7.01 11.78 4.34 3.72 13.8384
"11" "Ryan Succop" "4.47-11.53" 1.68 2.01 2.14 2.14 8 "#18" 0 0.33 7.01 11.53 4.47 3.53 12.4609
"7" "Greg Joseph" "2.42-12.86" 1.59 1.8 2.38 2.38 7.64 "#28" 0 0.21 7.01 12.86 2.42 5.22 27.2484
"8" "Adam Vinatieri" "4.63-12.33" 1.71 2.19 2.62 2.66 8.48 "#27" 0.04 0.48 7 12.33 4.63 3.85 14.8225
"14" "Jason Sanders" "3.20-12.22" 1.57 1.79 2.29 2.35 7.71 "#16" 0.0600000000000001 0.22 6.99 12.22 3.2 4.51 20.3401
"16" "Matt Prater" "3.60-12.22" 1.67 1.96 2.47 2.53 7.91 "#12" 0.0599999999999996 0.29 6.98 12.22 3.6 4.31 18.5761
"8" "Phil Dawson" "3.45-12.65" 1.97 2.31 1.63 1.68 8.05 "#21" 0.05 0.34 6.98 12.65 3.45 4.6 21.16
"10" "Chandler Catanzaro" "4.09-11.63" 1.54 1.83 2.84 2.86 7.86 "#15" 0.02 0.29 6.97 11.63 4.09 3.77 14.2129
"10" "Greg Joseph" "3.93-11.31" 1.52 1.71 2.31 2.39 7.62 "#32" 0.0800000000000001 0.19 6.97 11.31 3.93 3.69 13.6161
"16" "Stephen Hauschka" "3.79-11.21" 1.62 1.79 1.85 1.87 7.5 "#16" 0.02 0.17 6.97 11.21 3.79 3.71 13.7641
"2" "Stephen Hauschka" "3.62-12.06" 1.68 1.97 1.96 1.96 7.84 "#22" 0 0.29 6.97 12.06 3.62 4.22 17.8084
"15" "Brett Maher" "4.29-11.41" 1.6 1.89 2.39 2.41 7.85 "#18" 0.02 0.29 6.96 11.41 4.29 3.56 12.6736
"15" "Brandon McManus" "3.33-12.03" 1.61 1.85 2.18 2.18 7.68 "#1" 0 0.24 6.96 12.03 3.33 4.35 18.9225
"12" "Ryan Succop" "4.46-11.84" 1.75 2.12 2.06 2.14 8.15 "#19" 0.0800000000000001 0.37 6.96 11.84 4.46 3.69 13.6161
"2" "Brett Maher" "3.78-12.22" 1.67 2.01 2.4 2.43 8 "#25" 0.0300000000000002 0.34 6.95 12.22 3.78 4.22 17.8084
"14" "Aldrick Rosas" "3.38-12.24" 1.57 1.83 2.45 2.53 7.81 "#15" 0.0799999999999996 0.26 6.95 12.24 3.38 4.43 19.6249
"14" "Dustin Hopkins" "3.27-12.97" 1.61 2 2.45 2.45 8.12 "#25" 0 0.39 6.95 12.97 3.27 4.85 23.5225
"8" "Mason Crosby" "3.35-12.55" 1.64 1.96 2.52 2.57 7.95 "#14" 0.0499999999999998 0.32 6.94 12.55 3.35 4.6 21.16
"8" "Aldrick Rosas" "3.16-12.40" 1.58 1.84 2.52 2.59 7.78 "#15" 0.0699999999999998 0.26 6.93 12.4 3.16 4.62 21.3444
"4" "Chandler Catanzaro" "4.20-11.72" 1.64 1.98 2.26 2.28 7.96 "#7" 0.02 0.34 6.92 11.72 4.2 3.76 14.1376
"17" "Jason Myers" "3.42-11.92" 1.75 1.99 1.73 1.76 7.67 "#16" 0.03 0.24 6.92 11.92 3.42 4.25 18.0625
"2" "Ryan Succop" "4.04-11.36" 1.63 1.89 2.01 2.01 7.7 "#19" 0 0.26 6.92 11.36 4.04 3.66 13.3956
"3" "Ka'imi Fairbairn" "3.32-13.36" 1.74 2.21 2.44 2.46 8.34 "#25" 0.02 0.47 6.91 13.36 3.32 5.02 25.2004
"12" "Greg Joseph" "3.22-11.70" 1.61 1.79 1.84 1.86 7.46 "#20" 0.02 0.18 6.9 11.7 3.22 4.24 17.9776
"2" "Ka'imi Fairbairn" "2.63-13.39" 1.61 1.97 2.39 2.42 8.01 "#24" 0.0299999999999998 0.36 6.9 13.39 2.63 5.38 28.9444
"3" "Randy Bullock" "3.80-12.56" 1.76 2.19 1.86 1.86 8.18 "#17" 0 0.43 6.89 12.56 3.8 4.38 19.1844
"8" "Chris Boswell" "4.17-14.55" 1.8 2.61 2.81 2.86 9.36 "#1" 0.0499999999999998 0.81 6.88 14.55 4.17 5.19 26.9361
"8" "Dustin Hopkins" "3.25-12.79" 1.57 1.95 2.38 2.38 8.02 "#25" 0 0.38 6.88 12.79 3.25 4.77 22.7529
"5" "Matt Prater" "3.29-12.25" 1.55 1.84 2.62 2.64 7.77 "#23" 0.02 0.29 6.88 12.25 3.29 4.48 20.0704
"11" "Josh Lambo" "3.56-11.44" 1.56 1.77 2.05 2.05 7.5 "#9" 0 0.21 6.87 11.44 3.56 3.94 15.5236
"14" "Ryan Succop" "4.03-11.85" 1.85 2.18 1.67 1.75 7.94 "#5" 0.0800000000000001 0.33 6.87 11.85 4.03 3.91 15.2881
"2" "Randy Bullock" "3.95-12.61" 1.82 2.29 1.82 1.82 8.28 "#2" 0 0.47 6.87 12.61 3.95 4.33 18.7489
"12" "Adam Vinatieri" "4.75-12.11" 1.71 2.2 2.69 2.79 8.43 "#26" 0.1 0.49 6.86 12.11 4.75 3.68 13.5424
"7" "Jason Sanders" "3.68-11.30" 1.58 1.79 2.06 2.07 7.49 "#31" 0.00999999999999979 0.21 6.85 11.3 3.68 3.81 14.5161
"6" "Randy Bullock" "3.75-13.01" 1.61 2.12 2.96 2.96 8.38 "#9" 0 0.51 6.85 13.01 3.75 4.63 21.4369
"1" "Randy Bullock" "3.59-11.57" 1.44 1.66 2.6 2.67 7.58 "#18" 0.0699999999999998 0.22 6.85 11.57 3.59 3.99 15.9201
"15" "Caleb Sturgis" "4.55-11.59" 1.38 1.77 3.32 3.38 8.07 "#30" 0.0600000000000001 0.39 6.84 11.59 4.55 3.52 12.3904
"7" "Cody Parkey" "4.74-10.74" 1.56 1.85 2.44 2.47 7.74 "#16" 0.0300000000000002 0.29 6.84 10.74 4.74 3 9
"4" "Matt Prater" "3.39-12.91" 1.71 2.12 2.46 2.55 8.15 "#8" 0.0899999999999999 0.41 6.83 12.91 3.39 4.76 22.6576
"17" "Matt Prater" "5.00-11.68" 1.55 2.02 3.02 3.12 8.34 "#23" 0.1 0.47 6.83 11.68 5 3.34 11.1556
"17" "Sebastian Janikowski" "3.34-11.84" 1.52 1.77 2.28 2.3 7.59 "#10" 0.02 0.25 6.82 11.84 3.34 4.25 18.0625
"13" "Aldrick Rosas" "3.42-12.16" 1.62 1.93 2.14 2.2 7.79 "#7" 0.0600000000000001 0.31 6.8 12.16 3.42 4.37 19.0969
"4" "Jake Elliott" "4.79-12.99" 1.72 2.4 3 3.05 8.89 "#24" 0.0499999999999998 0.68 6.8 12.99 4.79 4.1 16.81
"6" "Dustin Hopkins" "4.26-10.64" 1.51 1.73 2.31 2.31 7.45 "#17" 0 0.22 6.79 10.64 4.26 3.19 10.1761
"16" "Ka'imi Fairbairn" "3.51-11.93" 1.69 2 2.1 2.1 7.72 "#13" 0 0.31 6.79 11.93 3.51 4.21 17.7241
"14" "Greg Joseph" "2.80-11.76" 1.57 1.73 1.97 1.99 7.28 "#17" 0.02 0.16 6.78 11.76 2.8 4.48 20.0704
"6" "Aldrick Rosas" "3.20-12.86" 1.74 2.1 2.24 2.41 8.03 "#13" 0.17 0.36 6.78 12.86 3.2 4.83 23.3289
"9" "Cody Parkey" "3.89-11.33" 1.55 1.83 2.22 2.22 7.61 "#6" 0 0.28 6.77 11.33 3.89 3.72 13.8384
"17" "Dustin Hopkins" "3.94-11.90" 1.69 2.06 1.97 2.01 7.92 "#13" 0.0399999999999998 0.37 6.77 11.9 3.94 3.98 15.8404
"13" "Ryan Succop" "4.02-11.66" 1.73 2.06 1.89 1.97 7.84 "#3" 0.0800000000000001 0.33 6.77 11.66 4.02 3.82 14.5924
"2" "Dustin Hopkins" "4.70-11.88" 1.58 2.09 2.92 2.93 8.29 "#18" 0.0100000000000002 0.51 6.75 11.88 4.7 3.59 12.8881
"7" "Dustin Hopkins" "3.57-12.93" 1.72 2.21 2.79 2.83 8.25 "#8" 0.04 0.49 6.74 12.93 3.57 4.68 21.9024
"12" "Stephen Hauschka" "2.57-12.09" 1.59 1.79 1.74 1.74 7.33 "#5" 0 0.2 6.73 12.09 2.57 4.76 22.6576
"15" "Dustin Hopkins" "3.75-11.19" 1.63 1.88 1.71 1.71 7.47 "#5" 0 0.25 6.72 11.19 3.75 3.72 13.8384
"3" "Sebastian Janikowski" "3.86-11.32" 1.58 1.86 2.37 2.41 7.59 "#8" 0.04 0.28 6.71 11.32 3.86 3.73 13.9129
"4" "Stephen Hauschka" "3.42-11.68" 1.67 1.93 2.03 2.09 7.55 "#23" 0.0600000000000001 0.26 6.71 11.68 3.42 4.13 17.0569
"2" "Adam Vinatieri" "4.49-11.17" 1.6 1.97 2.19 2.21 7.83 "#15" 0.02 0.37 6.7 11.17 4.49 3.34 11.1556
"5" "Adam Vinatieri" "4.29-10.65" 1.59 1.84 2.16 2.18 7.47 "#16" 0.02 0.25 6.7 10.65 4.29 3.18 10.1124
"10" "Sebastian Janikowski" "3.72-11.76" 1.51 1.84 2.51 2.56 7.74 "#14" 0.0500000000000003 0.33 6.7 11.76 3.72 4.02 16.1604
"6" "Stephen Hauschka" "3.52-11.12" 1.52 1.73 1.91 1.91 7.32 "#19" 0 0.21 6.69 11.12 3.52 3.8 14.44
"6" "Greg Joseph" "4.05-11.71" 1.83 2.22 1.8 1.82 7.88 "#22" 0.02 0.39 6.69 11.71 4.05 3.83 14.6689
"1" "Jason Sanders" "3.57-11.47" 1.61 1.88 2.04 2.06 7.52 "#24" 0.02 0.27 6.69 11.47 3.57 3.95 15.6025
"10" "Matt Prater" "3.55-11.95" 1.71 2.04 2.15 2.22 7.75 "#7" 0.0700000000000003 0.33 6.69 11.95 3.55 4.2 17.64
"9" "Ryan Succop" "4.05-11.31" 1.65 1.96 1.96 2.02 7.68 "#8" 0.0600000000000001 0.31 6.69 11.31 4.05 3.63 13.1769
"8" "Stephen Hauschka" "3.46-11.04" 1.54 1.72 1.76 1.78 7.25 "#16" 0.02 0.18 6.69 11.04 3.46 3.79 14.3641
"1" "Mason Crosby" "3.43-13.37" 1.86 2.42 2.3 2.34 8.4 "#7" 0.04 0.56 6.68 13.37 3.43 4.97 24.7009
"4" "Phil Dawson" "2.86-12.44" 1.69 2 1.66 1.7 7.65 "#4" 0.04 0.31 6.68 12.44 2.86 4.79 22.9441
"15" "Aldrick Rosas" "3.74-11.78" 1.44 1.79 2.94 2.98 7.76 "#24" 0.04 0.35 6.67 11.78 3.74 4.02 16.1604
"17" "Ka'imi Fairbairn" "4.30-12.24" 1.89 2.42 1.85 1.87 8.27 "#5" 0.02 0.53 6.66 12.24 4.3 3.97 15.7609
"10" "Stephen Hauschka" "2.71-11.65" 1.52 1.69 1.75 1.77 7.18 "#3" 0.02 0.17 6.65 11.65 2.71 4.47 19.9809
"11" "Ka'imi Fairbairn" "3.71-12.01" 1.69 2.08 2.14 2.18 7.86 "#15" 0.04 0.39 6.65 12.01 3.71 4.15 17.2225
"5" "Brett Maher" "4.15-10.53" 1.54 1.75 1.82 1.89 7.34 "#19" 0.0699999999999998 0.21 6.64 10.53 4.15 3.19 10.1761
"12" "Jason Sanders" "3.09-11.69" 1.5 1.73 2.2 2.26 7.39 "#18" 0.0599999999999996 0.23 6.64 11.69 3.09 4.3 18.49
"8" "Matt Prater" "3.22-13.02" 1.68 2.13 2.58 2.71 8.12 "#4" 0.13 0.45 6.64 13.02 3.22 4.9 24.01
"12" "Jake Elliott" "5.43-11.85" 1.79 2.45 2.41 2.45 8.64 "#25" 0.04 0.66 6.62 11.85 5.43 3.21 10.3041
"2" "Jason Sanders" "3.73-11.11" 1.56 1.82 1.9 1.92 7.42 "#3" 0.02 0.26 6.62 11.11 3.73 3.69 13.6161
"2" "Sebastian Janikowski" "3.99-10.51" 1.54 1.73 2.12 2.18 7.25 "#7" 0.0600000000000001 0.19 6.62 10.51 3.99 3.26 10.6276
"7" "Aldrick Rosas" "3.33-12.67" 1.55 2.01 2.72 2.73 8 "#32" 0.00999999999999979 0.46 6.61 12.67 3.33 4.67 21.8089
"6" "Robbie Gould" "3.41-11.55" 1.56 1.85 2 2 7.48 "#23" 0 0.29 6.61 11.55 3.41 4.07 16.5649
"9" "Ka'imi Fairbairn" "3.69-11.85" 1.68 2.06 2.14 2.16 7.77 "#11" 0.02 0.38 6.61 11.85 3.69 4.08 16.6464
"9" "Matt Prater" "3.41-11.55" 1.58 1.85 2.34 2.4 7.48 "#12" 0.0600000000000001 0.27 6.61 11.55 3.41 4.07 16.5649
"4" "Ryan Succop" "3.70-12.40" 1.9 2.36 1.91 1.98 8.05 "#13" 0.0700000000000001 0.46 6.6 12.4 3.7 4.35 18.9225
"1" "Chandler Catanzaro" "4.16-10.90" 1.61 1.91 2.05 2.09 7.53 "#29" 0.04 0.3 6.59 10.9 4.16 3.37 11.3569
"13" "Matt Bryant" "2.16-12.56" 1.58 1.83 1.93 1.95 7.36 "#2" 0.02 0.25 6.59 12.56 2.16 5.2 27.04
"4" "Matt McCrane" "3.71-12.29" 1.6 2.06 2.59 2.62 8 "#1" 0.0300000000000002 0.46 6.59 12.29 3.71 4.29 18.4041
"13" "Randy Bullock" "3.46-12.06" 1.56 1.93 2.1 2.16 7.76 "#11" 0.0600000000000001 0.37 6.59 12.06 3.46 4.3 18.49
"3" "Phil Dawson" "3.33-11.57" 1.62 1.91 1.9 1.91 7.45 "#7" 0.01 0.29 6.57 11.57 3.33 4.12 16.9744
"7" "Adam Vinatieri" "3.86-12.46" 1.82 2.34 1.93 1.96 8.16 "#6" 0.03 0.52 6.57 12.46 3.86 4.3 18.49
"16" "Dustin Hopkins" "3.08-12.26" 1.52 1.89 2.31 2.31 7.67 "#24" 0 0.37 6.56 12.26 3.08 4.59 21.0681
"11" "Adam Vinatieri" "4.55-11.69" 1.63 2.12 2.75 2.86 8.12 "#24" 0.11 0.49 6.54 11.69 4.55 3.57 12.7449
"1" "Ka'imi Fairbairn" "3.28-11.32" 1.53 1.78 1.96 1.98 7.3 "#16" 0.02 0.25 6.53 11.32 3.28 4.02 16.1604
"7" "Chandler Catanzaro" "3.15-14.67" 2.08 2.87 1.84 1.86 8.91 "#1" 0.02 0.79 6.52 14.67 3.15 5.76 33.1776
"3" "Caleb Sturgis" "3.93-10.39" 1.5 1.71 2 2.02 7.16 "#14" 0.02 0.21 6.51 10.39 3.93 3.23 10.4329
"5" "Aldrick Rosas" "3.14-10.58" 1.49 1.61 1.47 1.48 6.86 "#17" 0.01 0.12 6.49 10.58 3.14 3.72 13.8384
"13" "Matt Prater" "3.79-11.89" 1.36 1.79 3.12 3.18 7.84 "#14" 0.0600000000000001 0.43 6.49 11.89 3.79 4.05 16.4025
"17" "Randy Bullock" "3.34-11.74" 1.59 1.92 1.81 1.87 7.54 "#9" 0.0600000000000001 0.33 6.49 11.74 3.34 4.2 17.64
"6" "Sebastian Janikowski" "3.57-11.63" 1.48 1.83 2.33 2.39 7.6 "#27" 0.0600000000000001 0.35 6.49 11.63 3.57 4.03 16.2409
"14" "Cody Parkey" "3.61-12.37" 1.52 2.01 2.76 2.8 7.99 "#14" 0.04 0.49 6.48 12.37 3.61 4.38 19.1844
"12" "Dustin Hopkins" "3.54-10.96" 1.55 1.81 1.95 1.95 7.25 "#8" 0 0.26 6.47 10.96 3.54 3.71 13.7641
"10" "Dustin Hopkins" "2.80-12.00" 1.34 1.65 2.6 2.62 7.4 "#28" 0.02 0.31 6.45 12 2.8 4.6 21.16
"10" "Jason Sanders" "3.57-11.15" 1.44 1.73 2.58 2.62 7.36 "#23" 0.04 0.29 6.45 11.15 3.57 3.79 14.3641
"5" "Stephen Hauschka" "3.30-11.94" 1.64 2.03 1.79 1.79 7.62 "#24" 0 0.39 6.45 11.94 3.3 4.32 18.6624
"16" "Jason Sanders" "3.20-11.56" 1.64 1.95 1.73 1.73 7.38 "#5" 0 0.31 6.45 11.56 3.2 4.18 17.4724
"5" "Dustin Hopkins" "3.79-11.01" 1.55 1.84 2.17 2.26 7.4 "#29" 0.0899999999999999 0.29 6.44 11.01 3.79 3.61 13.0321
