"Week" "Player" "range" "pts_all" "sacks" "INT" "fum" "SAF" "TD" "rnk" "max" "min" "std" "Var" "pts_all_grp" "pts_all_score" "yrds_est" "yrds_all_grp" "yrds_all_score" "Full_Proj"
"12" "Vikings D/ST" "1.03-14.81" 24.62 2.87 0.9 0.72 0.06 0.28 "#13" 14.81 1.03 6.89 47.4721 5 0 358.024 5 -1 6.91
"2" "Dolphins D/ST" "2.62-12.70" 20.86 2.22 0.94 0.7 0.04 0.22 "#27" 12.7 2.62 5.04 25.4016 5 0 338.472 4 0 6.9
"4" "Chiefs D/ST" "2.57-12.01" 22.06 2.69 0.93 0.64 0.02 0.17 "#11" 12.01 2.57 4.72 22.2784 5 0 344.712 4 0 6.89
"7" "Cardinals D/ST" "2.93-12.21" 20.64 2.06 1.26 0.54 0.04 0.19 "#11" 12.21 2.93 4.64 21.5296 5 0 337.328 4 0 6.88
"6" "Ravens D/ST" "2.57-13.57" 15.53 2.01 0.84 0.53 0.08 0.16 "#28" 13.57 2.57 5.5 30.25 4 1 310.756 4 0 6.87
"13" "Texans D/ST" "2.30-13.44" 21.22 2.7 0.78 0.72 0.04 0.18 "#30" 13.44 2.3 5.57 31.0249 5 0 340.344 4 0 6.86
"8" "Browns D/ST" "2.03-13.43" 20.86 2.34 1.16 0.56 0 0.18 "#10" 13.43 2.03 5.7 32.49 5 0 338.472 4 0 6.86
"7" "Lions D/ST" "1.58-14.12" 24.33 2.6 1.19 0.84 0 0.2 "#26" 14.12 1.58 6.27 39.3129 5 0 356.516 5 -1 6.86
"10" "Patriots D/ST" "2.38-13.50" 20.84 2.34 0.82 0.74 0.04 0.22 "#28" 13.5 2.38 5.56 30.9136 5 0 338.368 4 0 6.86
"5" "Eagles D/ST" "2.73-13.07" 21.28 2.01 0.91 0.89 0.02 0.2 "#14" 13.07 2.73 5.17 26.7289 5 0 340.656 4 0 6.85
"3" "Eagles D/ST" "2.66-14.66" 17.87 2.29 0.96 0.82 0.02 0.16 "#20" 14.66 2.66 6 36 5 0 322.924 4 0 6.85
"12" "Bengals D/ST" "2.85-14.65" 17.91 2.08 1.1 0.62 0 0.22 "#30" 14.65 2.85 5.9 34.81 5 0 323.132 4 0 6.84
"16" "Bengals D/ST" "2.85-14.65" 17.91 2.08 1.1 0.62 0 0.22 "#30" 14.65 2.85 5.9 34.81 5 0 323.132 4 0 6.84
"12" "Colts D/ST" "1.21-14.07" 22.87 2.63 0.8 0.68 0.02 0.2 "#26" 14.07 1.21 6.43 41.3449 5 0 348.924 4 0 6.83
"5" "Jets D/ST" "1.59-13.61" 20.71 2.33 1.01 0.72 0.04 0.16 "#11" 13.61 1.59 6.01 36.1201 5 0 337.692 4 0 6.83
"4" "Raiders D/ST" "1.60-13.56" 25.62 3.24 0.98 0.69 0.11 0.17 "#30" 13.56 1.6 5.98 35.7604 5 0 363.224 5 -1 6.82
"7" "Jaguars D/ST" "2.92-13.74" 18.6 2.27 0.75 0.8 0 0.24 "#18" 13.74 2.92 5.41 29.2681 5 0 326.72 4 0 6.81
"5" "Saints D/ST" "1.23-14.53" 25.09 3.2 0.82 0.82 0.03 0.21 "#22" 14.53 1.23 6.65 44.2225 5 0 360.468 5 -1 6.8
"11" "Bears D/ST" "3.81-12.93" 23.73 2.66 0.88 0.78 0.06 0.28 "#14" 12.93 3.81 4.56 20.7936 5 0 353.396 5 -1 6.78
"17" "Bears D/ST" "3.81-12.93" 23.73 2.66 0.88 0.78 0.06 0.28 "#14" 12.93 3.81 4.56 20.7936 5 0 353.396 5 -1 6.78
"3" "Cowboys D/ST" "2.21-13.19" 21.76 2.27 0.93 0.66 0 0.22 "#15" 13.19 2.21 5.49 30.1401 5 0 343.152 4 0 6.77
"4" "Patriots D/ST" "1.90-14.32" 23.11 2.4 1.25 0.72 0.04 0.22 "#26" 14.32 1.9 6.21 38.5641 5 0 350.172 5 -1 6.74
"3" "Seahawks D/ST" "0.61-14.99" 24.05 2.87 0.95 0.64 0.02 0.27 "#19" 14.99 0.61 7.19 51.6961 5 0 355.06 5 -1 6.71
"17" "Cardinals D/ST" "2.52-14.44" 18.61 2.3 0.86 0.72 0.02 0.2 "#15" 14.44 2.52 5.96 35.5216 5 0 326.772 4 0 6.7
"4" "Browns D/ST" "1.50-12.98" 21.34 2.02 0.9 0.77 0.04 0.21 "#23" 12.98 1.5 5.74 32.9476 5 0 340.968 4 0 6.7
"4" "Cowboys D/ST" "0.94-14.94" 23.07 2.05 1.41 0.78 0 0.21 "#17" 14.94 0.94 7 49 5 0 349.964 5 -1 6.69
"5" "Chiefs D/ST" "0.73-14.59" 29.09 3.58 0.92 0.99 0 0.21 "#29" 14.59 0.73 6.93 48.0249 6 -1 381.268 5 -1 6.66
"7" "Chiefs D/ST" "1.02-14.02" 28.63 2.54 1.34 0.97 0.03 0.24 "#4" 14.02 1.02 6.5 42.25 6 -1 378.876 5 -1 6.66
"8" "Jaguars D/ST" "2.38-14.16" 19.19 2.38 0.8 0.68 0 0.22 "#24" 14.16 2.38 5.89 34.6921 5 0 329.788 4 0 6.66
"7" "Vikings D/ST" "2.75-13.35" 18.25 2.3 0.85 0.65 0.02 0.22 "#27" 13.35 2.75 5.3 28.09 5 0 324.9 4 0 6.66
"5" "Bills D/ST" "2.42-12.00" 21.78 1.93 0.89 0.63 0 0.28 "#28" 12 2.42 4.79 22.9441 5 0 343.256 4 0 6.65
"6" "Giants D/ST" "2.35-12.25" 21.59 1.8 0.79 0.55 0.05 0.34 "#24" 12.25 2.35 4.95 24.5025 5 0 342.268 4 0 6.62
"10" "Colts D/ST" "1.29-13.31" 22.1 2.49 0.76 0.72 0.04 0.18 "#29" 13.31 1.29 6.01 36.1201 5 0 344.92 4 0 6.61
"13" "Colts D/ST" "1.29-13.31" 22.1 2.49 0.76 0.72 0.04 0.18 "#29" 13.31 1.29 6.01 36.1201 5 0 344.92 4 0 6.61
"6" "Chargers D/ST" "2.25-12.45" 21.23 1.75 1.03 0.48 0.02 0.3 "#30" 12.45 2.25 5.1 26.01 5 0 340.396 4 0 6.61
"12" "Cowboys D/ST" "1.55-12.87" 21.94 2.72 0.66 0.82 0.04 0.14 "#22" 12.87 1.55 5.66 32.0356 5 0 344.088 4 0 6.6
"3" "Dolphins D/ST" "2.89-13.31" 17.87 2.02 1.02 0.67 0.09 0.17 "#23" 13.31 2.89 5.21 27.1441 5 0 322.924 4 0 6.6
"6" "Seahawks D/ST" "3.15-12.37" 20.34 2.07 0.99 0.72 0.04 0.17 "#23" 12.37 3.15 4.61 21.2521 5 0 335.768 4 0 6.59
"4" "Eagles D/ST" "1.37-15.47" 17.6 2.18 0.93 0.73 0 0.18 "#28" 15.47 1.37 7.05 49.7025 5 0 321.52 4 0 6.58
"16" "Eagles D/ST" "2.51-13.33" 19.43 2.46 1.02 0.58 0.04 0.14 "#18" 13.33 2.51 5.41 29.2681 5 0 331.036 4 0 6.58
"2" "Falcons D/ST" "0.90-13.12" 22.43 2.1 0.98 0.66 0 0.2 "#16" 13.12 0.9 6.11 37.3321 5 0 346.636 4 0 6.58
"15" "Jets D/ST" "1.76-13.80" 19.55 1.72 1.3 0.66 0.1 0.12 "#18" 13.8 1.76 6.02 36.2404 5 0 331.66 4 0 6.56
"10" "Cowboys D/ST" "1.97-13.71" 18.64 2.42 0.84 0.76 0.04 0.14 "#24" 13.71 1.97 5.87 34.4569 5 0 326.928 4 0 6.54
"14" "Cowboys D/ST" "1.97-13.71" 18.64 2.42 0.84 0.76 0.04 0.14 "#24" 13.71 1.97 5.87 34.4569 5 0 326.928 4 0 6.54
"5" "Chargers D/ST" "2.89-12.73" 24.29 2.02 1.02 0.82 0.02 0.3 "#23" 12.73 2.89 4.92 24.2064 5 0 356.308 5 -1 6.54
"6" "Jaguars D/ST" "2.76-14.24" 17.73 2.71 0.95 0.56 0.07 0.11 "#19" 14.24 2.76 5.74 32.9476 5 0 322.196 4 0 6.53
"1" "Bills D/ST" "2.70-11.86" 21 2.16 1.18 0.44 0.08 0.16 "#8" 11.86 2.7 4.58 20.9764 5 0 339.2 4 0 6.52
"9" "Bills D/ST" "1.99-13.63" 20.12 2.22 1.02 0.56 0.02 0.18 "#12" 13.63 1.99 5.82 33.8724 5 0 334.624 4 0 6.5
"5" "Cardinals D/ST" "2.13-12.67" 19.3 2.06 1.09 0.6 0.05 0.16 "#25" 12.67 2.13 5.27 27.7729 5 0 330.36 4 0 6.5
"6" "Colts D/ST" "1.88-11.92" 22.51 2.28 0.72 0.57 0.07 0.25 "#27" 11.92 1.88 5.02 25.2004 5 0 347.052 4 0 6.5
"6" "Bengals D/ST" "0.48-14.06" 25.55 2.8 1.04 0.7 0 0.2 "#10" 14.06 0.48 6.79 46.1041 5 0 362.86 5 -1 6.48
"1" "Cardinals D/ST" "1.46-13.52" 20.98 2.06 1 0.59 0.02 0.2 "#22" 13.52 1.46 6.03 36.3609 5 0 339.096 4 0 6.48
"6" "Jets D/ST" "2.59-12.87" 19.13 1.99 0.9 0.52 0.04 0.26 "#20" 12.87 2.59 5.14 26.4196 5 0 329.476 4 0 6.47
"7" "Dolphins D/ST" "1.41-12.49" 22.35 1.87 0.94 0.8 0.02 0.18 "#17" 12.49 1.41 5.54 30.6916 5 0 346.22 4 0 6.47
"5" "Texans D/ST" "-1.35-17.15" 28.9 3.44 0.88 0.73 0.03 0.29 "#19" 17.15 -1.35 9.25 85.5625 6 -1 380.28 5 -1 6.46
"7" "Falcons D/ST" "1.75-13.27" 23.2 2.98 0.89 0.75 0.02 0.19 "#21" 13.27 1.75 5.76 33.1776 5 0 350.64 5 -1 6.44
"3" "Packers D/ST" "1.00-14.22" 24.25 2.9 0.81 0.71 0.03 0.24 "#22" 14.22 1 6.61 43.6921 5 0 356.1 5 -1 6.44
"10" "Panthers D/ST" "2.04-12.34" 25.47 1.96 0.82 0.98 0.04 0.3 "#10" 12.34 2.04 5.15 26.5225 5 0 362.444 5 -1 6.44
"17" "Bengals D/ST" "0.89-13.25" 25.65 2.18 1.06 0.86 0.04 0.22 "#10" 13.25 0.89 6.18 38.1924 5 0 363.38 5 -1 6.42
"5" "Broncos D/ST" "3.00-12.70" 18.57 2 0.91 0.57 0.07 0.22 "#27" 12.7 3 4.85 23.5225 5 0 326.564 4 0 6.42
"12" "Seahawks D/ST" "2.08-12.60" 21.41 2.3 0.86 0.7 0.02 0.16 "#16" 12.6 2.08 5.26 27.6676 5 0 341.332 4 0 6.42
"14" "Patriots D/ST" "1.60-12.34" 22.91 2.36 0.9 0.74 0.02 0.12 "#26" 12.34 1.6 5.37 28.8369 5 0 349.132 4 0 6.4
"7" "Patriots D/ST" "0.42-14.42" 24.84 2.88 0.83 0.75 0.05 0.21 "#12" 14.42 0.42 7 49 5 0 359.168 5 -1 6.4
"4" "Cardinals D/ST" "1.60-13.06" 20.75 1.99 0.99 0.75 0.04 0.14 "#15" 13.06 1.6 5.73 32.8329 5 0 337.9 4 0 6.39
"13" "Ravens D/ST" "1.94-12.52" 21.44 1.98 0.82 0.84 0 0.18 "#7" 12.52 1.94 5.29 27.9841 5 0 341.488 4 0 6.38
"4" "Bears D/ST" "2.44-13.34" 24.42 2.4 0.81 0.89 0.06 0.24 "#9" 13.34 2.44 5.45 29.7025 5 0 356.984 5 -1 6.36
"7" "Buccaneers D/ST" "1.85-13.07" 24.94 2.64 1.14 0.64 0.07 0.17 "#30" 13.07 1.85 5.61 31.4721 5 0 359.688 5 -1 6.36
"7" "Jets D/ST" "1.67-12.17" 22.97 2.11 0.97 0.65 0.02 0.16 "#14" 12.17 1.67 5.25 27.5625 5 0 349.444 4 0 6.35
"4" "Falcons D/ST" "1.63-13.55" 24.48 2.11 1.11 0.56 0.04 0.3 "#4" 13.55 1.63 5.96 35.5216 5 0 357.296 5 -1 6.33
"6" "Steelers D/ST" "2.35-11.67" 22.14 1.79 0.77 0.65 0.01 0.28 "#4" 11.67 2.35 4.66 21.7156 5 0 345.128 4 0 6.33
"8" "Chiefs D/ST" "1.52-12.84" 24.56 2.31 0.86 0.72 0.02 0.3 "#11" 12.84 1.52 5.66 32.0356 5 0 357.712 5 -1 6.31
"4" "Ravens D/ST" "0.41-12.57" 22.93 2.03 0.85 0.82 0.02 0.15 "#10" 12.57 0.41 6.08 36.9664 5 0 349.236 4 0 6.31
"10" "Packers D/ST" "2.30-12.88" 23.35 2.1 1.1 0.72 0 0.26 "#26" 12.88 2.3 5.29 27.9841 5 0 351.42 5 -1 6.3
"8" "Panthers D/ST" "2.24-12.66" 24.2 2.1 1 0.82 0 0.26 "#8" 12.66 2.24 5.21 27.1441 5 0 355.84 5 -1 6.3
"6" "Redskins D/ST" "1.73-13.17" 23.47 2.34 0.79 0.73 0.06 0.3 "#16" 13.17 1.73 5.72 32.7184 5 0 352.044 5 -1 6.3
"3" "Raiders D/ST" "2.56-11.80" 20.47 2.01 0.76 0.69 0 0.23 "#26" 11.8 2.56 4.62 21.3444 5 0 336.444 4 0 6.29
"7" "Bears D/ST" "1.13-12.83" 26.02 3.06 0.83 0.83 0.03 0.14 "#5" 12.83 1.13 5.85 34.2225 5 0 365.304 5 -1 6.28
"1" "Packers D/ST" "1.67-11.45" 22.16 2.36 0.6 0.8 0.02 0.18 "#12" 11.45 1.67 4.89 23.9121 5 0 345.232 4 0 6.28
"13" "Chiefs D/ST" "2.07-12.19" 24.33 2.43 0.96 0.9 0.02 0.18 "#23" 12.19 2.07 5.06 25.6036 5 0 356.516 5 -1 6.27
"17" "Chiefs D/ST" "2.07-12.19" 24.33 2.43 0.96 0.9 0.02 0.18 "#23" 12.19 2.07 5.06 25.6036 5 0 356.516 5 -1 6.27
"10" "Bears D/ST" "3.24-11.60" 20.33 2.38 0.76 0.7 0.06 0.14 "#17" 11.6 3.24 4.18 17.4724 5 0 335.716 4 0 6.26
"12" "Bears D/ST" "3.24-11.60" 20.33 2.38 0.76 0.7 0.06 0.14 "#17" 11.6 3.24 4.18 17.4724 5 0 335.716 4 0 6.26
"6" "Eagles D/ST" "3.79-11.91" 17.82 2.06 0.8 0.55 0.06 0.23 "#21" 11.91 3.79 4.06 16.4836 5 0 322.664 4 0 6.26
"7" "Panthers D/ST" "2.56-11.00" 21.91 1.6 0.85 0.58 0 0.3 "#24" 11 2.56 4.22 17.8084 5 0 343.932 4 0 6.26
"8" "Bengals D/ST" "0.57-13.49" 25.14 2.24 0.88 0.84 0.06 0.24 "#9" 13.49 0.57 6.46 41.7316 5 0 360.728 5 -1 6.24
"15" "Rams D/ST" "2.38-12.76" 23.45 2.2 1.26 0.62 0.04 0.2 "#24" 12.76 2.38 5.19 26.9361 5 0 351.94 5 -1 6.24
"1" "Bengals D/ST" "1.31-11.83" 22.96 2.14 0.74 0.64 0 0.22 "#20" 11.83 1.31 5.26 27.6676 5 0 349.392 4 0 6.22
"4" "Saints D/ST" "1.31-13.79" 23.05 2.19 1.14 0.59 0 0.26 "#21" 13.79 1.31 6.24 38.9376 5 0 349.86 5 -1 6.21
"16" "Titans D/ST" "1.54-12.76" 24.23 2.72 0.86 0.74 0.04 0.2 "#22" 12.76 1.54 5.61 31.4721 5 0 355.996 5 -1 6.2
"6" "Cowboys D/ST" "1.36-13.68" 23.65 2.84 0.77 0.91 0.08 0.14 "#29" 13.68 1.36 6.16 37.9456 5 0 352.98 5 -1 6.2
"7" "Texans D/ST" "2.42-11.78" 24.48 2.38 0.98 0.87 0.02 0.18 "#29" 11.78 2.42 4.68 21.9024 5 0 357.296 5 -1 6.2
"14" "Browns D/ST" "1.59-13.29" 19.81 2.18 0.94 0.6 0.1 0.12 "#16" 13.29 1.59 5.85 34.2225 5 0 333.012 4 0 6.18
"14" "Texans D/ST" "1.12-13.20" 25.16 2.5 0.72 0.76 0.02 0.28 "#20" 13.2 1.12 6.04 36.4816 5 0 360.832 5 -1 6.18
"6" "Falcons D/ST" "-2.03-15.99" 30.31 2.74 1.37 0.91 0.04 0.13 "#9" 15.99 -2.03 9.01 81.1801 6 -1 387.612 5 -1 6.16
"16" "Colts D/ST" "0.43-12.73" 22.86 2.42 0.88 0.6 0.02 0.12 "#21" 12.73 0.43 6.15 37.8225 5 0 348.872 4 0 6.14
"6" "Titans D/ST" "1.35-13.13" 25.36 3.07 0.81 0.75 0.05 0.14 "#8" 13.13 1.35 5.89 34.6921 5 0 361.872 5 -1 6.13
"3" "Giants D/ST" "1.18-12.42" 21.06 1.93 0.81 0.64 0.02 0.21 "#18" 12.42 1.18 5.62 31.5844 5 0 339.512 4 0 6.13
"4" "Titans D/ST" "-0.10-14.28" 25.42 2.68 1.01 0.72 0.07 0.14 "#24" 14.28 -0.1 7.19 51.6961 5 0 362.184 5 -1 6.12
"15" "Bengals D/ST" "2.26-12.82" 23.56 2.46 1.04 0.72 0.02 0.18 "#23" 12.82 2.26 5.28 27.8784 5 0 352.512 5 -1 6.1
"11" "Chargers D/ST" "2.02-13.22" 22.99 2.26 0.98 0.58 0.02 0.28 "#11" 13.22 2.02 5.6 31.36 5 0 349.548 5 -1 6.1
"17" "Chargers D/ST" "2.02-13.22" 22.99 2.26 0.98 0.58 0.02 0.28 "#11" 13.22 2.02 5.6 31.36 5 0 349.548 5 -1 6.1
"8" "Giants D/ST" "1.50-13.50" 23.43 2.86 0.72 0.74 0.06 0.2 "#22" 13.5 1.5 6 36 5 0 351.836 5 -1 6.1
"14" "Giants D/ST" "1.50-13.50" 23.43 2.86 0.72 0.74 0.06 0.2 "#22" 13.5 1.5 6 36 5 0 351.836 5 -1 6.1
"6" "Patriots D/ST" "-0.42-14.10" 31.09 3 1.13 0.9 0.06 0.15 "#2" 14.1 -0.42 7.26 52.7076 6 -1 391.668 5 -1 6.08
"1" "Cowboys D/ST" "0.93-12.81" 22.2 1.7 0.84 0.64 0.04 0.22 "#16" 12.81 0.93 5.94 35.2836 5 0 345.44 4 0 6.06
"3" "Broncos D/ST" "3.09-11.35" 16.2 1.68 0.72 0.52 0.02 0.14 "#8" 11.35 3.09 4.13 17.0569 4 1 314.24 4 0 6.04
"15" "Cardinals D/ST" "1.56-12.62" 24.33 2.35 1.1 0.76 0 0.16 "#7" 12.62 1.56 5.53 30.5809 5 0 356.516 5 -1 6.03
"7" "Redskins D/ST" "0.57-14.77" 26.86 2.56 1.26 0.66 0.03 0.26 "#19" 14.77 0.57 7.1 50.41 6 -1 369.672 5 -1 6.02
"14" "Chargers D/ST" "1.78-11.78" 25.6 1.96 0.98 0.9 0.04 0.2 "#4" 11.78 1.78 5 25 5 0 363.12 5 -1 6
"3" "Redskins D/ST" "2.91-11.63" 18.65 2.22 0.9 0.51 0.03 0.15 "#13" 11.63 2.91 4.36 19.0096 5 0 326.98 4 0 6
"8" "Dolphins D/ST" "0.46-12.26" 21.53 2.27 0.78 0.66 0.06 0.12 "#18" 12.26 0.46 5.9 34.81 5 0 341.956 4 0 5.99
"11" "Colts D/ST" "1.39-12.95" 23.41 2.66 0.76 0.74 0.06 0.2 "#28" 12.95 1.39 5.78 33.4084 5 0 351.732 5 -1 5.98
"17" "Colts D/ST" "1.39-12.95" 23.41 2.66 0.76 0.74 0.06 0.2 "#28" 12.95 1.39 5.78 33.4084 5 0 351.732 5 -1 5.98
"7" "Ravens D/ST" "0.32-14.70" 27.31 2.41 0.98 0.82 0.05 0.31 "#6" 14.7 0.32 7.19 51.6961 6 -1 372.012 5 -1 5.97
"4" "Bills D/ST" "2.59-10.81" 22.2 1.86 0.91 0.45 0.03 0.22 "#13" 10.81 2.59 4.11 16.8921 5 0 345.44 4 0 5.96
"14" "Chiefs D/ST" "0.57-12.37" 25.98 2.23 0.86 0.94 0.02 0.18 "#8" 12.37 0.57 5.9 34.81 5 0 365.096 5 -1 5.95
"4" "Steelers D/ST" "0.83-13.79" 23.92 2.91 1.04 0.67 0 0.1 "#8" 13.79 0.83 6.48 41.9904 5 0 354.384 5 -1 5.93
"5" "Lions D/ST" "0.36-14.28" 27.23 2.29 1.33 0.73 0.07 0.23 "#13" 14.28 0.36 6.96 48.4416 6 -1 371.596 5 -1 5.93
"13" "Broncos D/ST" "1.33-12.07" 25.74 2.2 0.84 0.78 0.02 0.24 "#4" 12.07 1.33 5.37 28.8369 5 0 363.848 5 -1 5.92
"6" "Dolphins D/ST" "1.49-11.83" 21.43 2.6 0.68 0.68 0.04 0.08 "#12" 11.83 1.49 5.17 26.7289 5 0 341.436 4 0 5.88
"5" "Browns D/ST" "1.38-12.70" 19.44 1.89 0.93 0.69 0.04 0.11 "#8" 12.7 1.38 5.66 32.0356 5 0 331.088 4 0 5.87
"3" "Cardinals D/ST" "3.10-11.84" 18.22 1.99 0.82 0.82 0.06 0.08 "#12" 11.84 3.1 4.37 19.0969 5 0 324.744 4 0 5.87
"12" "Broncos D/ST" "1.55-12.21" 24.09 2.28 0.8 0.84 0.04 0.2 "#10" 12.21 1.55 5.33 28.4089 5 0 355.268 5 -1 5.84
"16" "Packers D/ST" "1.47-11.99" 24 2.32 0.8 0.7 0.04 0.24 "#27" 11.99 1.47 5.26 27.6676 5 0 354.8 5 -1 5.84
"12" "Panthers D/ST" "1.99-12.31" 23.53 2.24 1.04 0.78 0 0.16 "#15" 12.31 1.99 5.16 26.6256 5 0 352.356 5 -1 5.84
"5" "Steelers D/ST" "0.79-13.45" 27.16 2.68 0.99 0.94 0.08 0.19 "#7" 13.45 0.79 6.33 40.0689 6 -1 371.232 5 -1 5.84
"1" "Bears D/ST" "1.62-11.88" 25.53 2.39 1.02 0.6 0.06 0.18 "#13" 11.88 1.62 5.13 26.3169 5 0 362.756 5 -1 5.83
"12" "Packers D/ST" "0.50-12.82" 24.76 1.94 1.08 0.6 0.04 0.24 "#14" 12.82 0.5 6.16 37.9456 5 0 358.752 5 -1 5.82
"14" "49ers D/ST" "0.43-12.57" 25.71 2.29 0.98 0.54 0.02 0.24 "#11" 12.57 0.43 6.07 36.8449 5 0 363.692 5 -1 5.81
"6" "Browns D/ST" "-0.39-15.25" 27.36 2.75 0.95 0.88 0.13 0.19 "#3" 15.25 -0.39 7.82 61.1524 6 -1 372.272 5 -1 5.81
"10" "Falcons D/ST" "2.05-12.05" 23.2 2.69 0.68 0.7 0.02 0.22 "#30" 12.05 2.05 5 25 5 0 350.64 5 -1 5.81
"4" "Colts D/ST" "0.75-13.45" 24.63 2.79 0.68 0.7 0.02 0.2 "#18" 13.45 0.75 6.35 40.3225 5 0 358.076 5 -1 5.79
"10" "Giants D/ST" "1.27-11.27" 22.59 2.29 0.6 0.68 0.04 0.14 "#25" 11.27 1.27 5 25 5 0 347.468 4 0 5.77
"7" "Browns D/ST" "1.34-11.50" 21.76 1.97 0.86 0.49 0 0.18 "#9" 11.5 1.34 5.08 25.8064 5 0 343.152 4 0 5.75
"4" "Jets D/ST" "1.23-11.77" 25.26 2.53 1.04 0.56 0.03 0.16 "#29" 11.77 1.23 5.27 27.7729 5 0 361.352 5 -1 5.75
"5" "Vikings D/ST" "2.22-11.28" 20.72 1.9 1.05 0.54 0.02 0.1 "#24" 11.28 2.22 4.53 20.5209 5 0 337.744 4 0 5.72
"17" "Texans D/ST" "2.32-10.90" 24.48 2.19 0.9 0.8 0.02 0.18 "#29" 10.9 2.32 4.29 18.4041 5 0 357.296 5 -1 5.71
"13" "Chargers D/ST" "1.55-11.63" 25.24 1.86 1.02 0.82 0.04 0.18 "#10" 11.63 1.55 5.04 25.4016 5 0 361.248 5 -1 5.7
"11" "Saints D/ST" "1.19-12.99" 24.09 2.66 0.8 0.8 0 0.14 "#24" 12.99 1.19 5.9 34.81 5 0 355.268 5 -1 5.7
"13" "Titans D/ST" "1.80-12.26" 23.83 2.1 0.76 0.78 0.1 0.22 "#27" 12.26 1.8 5.23 27.3529 5 0 353.916 5 -1 5.7
"3" "Steelers D/ST" "1.21-12.19" 23.72 2.17 0.81 0.75 0.04 0.22 "#9" 12.19 1.21 5.49 30.1401 5 0 353.344 5 -1 5.69
"10" "Dolphins D/ST" "0.54-12.84" 24.04 2.16 0.94 0.62 0.04 0.22 "#13" 12.84 0.54 6.15 37.8225 5 0 355.008 5 -1 5.68
"3" "Bengals D/ST" "1.44-12.68" 23.24 2.41 0.94 0.62 0 0.19 "#16" 12.68 1.44 5.62 31.5844 5 0 350.848 5 -1 5.67
"13" "Bengals D/ST" "1.82-11.14" 25.37 2.22 1.04 0.46 0 0.24 "#11" 11.14 1.82 4.66 21.7156 5 0 361.924 5 -1 5.66
"15" "Titans D/ST" "0.86-12.48" 24.51 2.3 1.16 0.48 0 0.18 "#21" 12.48 0.86 5.81 33.7561 5 0 357.452 5 -1 5.66
"12" "Giants D/ST" "0.73-11.83" 22.74 2.32 0.7 0.64 0.02 0.1 "#24" 11.83 0.73 5.55 30.8025 5 0 348.248 4 0 5.64
"4" "Buccaneers D/ST" "1.06-12.76" 23.2 2.27 1.03 0.59 0.02 0.18 "#12" 12.76 1.06 5.85 34.2225 5 0 350.64 5 -1 5.63
"9" "Patriots D/ST" "0.99-12.49" 27.91 2.53 1.14 0.6 0.02 0.26 "#13" 12.49 0.99 5.75 33.0625 6 -1 375.132 5 -1 5.61
"5" "Packers D/ST" "0.84-13.22" 27.08 2.12 1.22 0.74 0 0.26 "#17" 13.22 0.84 6.19 38.3161 6 -1 370.816 5 -1 5.6
"3" "Saints D/ST" "0.82-12.06" 26.4 2.25 0.9 0.78 0.07 0.14 "#7" 12.06 0.82 5.62 31.5844 5 0 367.28 5 -1 5.59
"8" "Texans D/ST" "2.12-10.12" 22.64 2.34 0.54 0.7 0.02 0.12 "#26" 10.12 2.12 4 16 5 0 347.728 4 0 5.58
"5" "Jaguars D/ST" "0.10-13.34" 28.01 2.28 1.31 0.8 0.05 0.16 "#2" 13.34 0.1 6.62 43.8244 6 -1 375.652 5 -1 5.56
"6" "Bills D/ST" "2.49-10.11" 20.8 1.72 0.59 0.71 0.02 0.2 "#18" 10.11 2.49 3.81 14.5161 5 0 338.16 4 0 5.56
"1" "Chargers D/ST" "0.26-12.24" 25.31 2.22 1 0.54 0.02 0.2 "#2" 12.24 0.26 5.99 35.8801 5 0 361.612 5 -1 5.54
"5" "Cowboys D/ST" "0.09-13.67" 24.46 2.84 0.7 0.72 0.04 0.13 "#18" 13.67 0.09 6.79 46.1041 5 0 357.192 5 -1 5.54
"11" "Titans D/ST" "0.79-12.23" 24.56 1.98 1.1 0.68 0 0.16 "#20" 12.23 0.79 5.72 32.7184 5 0 357.712 5 -1 5.5
"17" "Titans D/ST" "0.79-12.23" 24.56 1.98 1.1 0.68 0 0.16 "#20" 12.23 0.79 5.72 32.7184 5 0 357.712 5 -1 5.5
"2" "Patriots D/ST" "0.58-13.82" 26.82 2.71 0.99 0.65 0.08 0.22 "#29" 13.82 0.58 6.62 43.8244 6 -1 369.464 5 -1 5.47
"6" "Raiders D/ST" "0.63-13.11" 28 2.56 0.76 1.09 0.06 0.18 "#15" 13.11 0.63 6.24 38.9376 6 -1 375.6 5 -1 5.46
"5" "Dolphins D/ST" "1.13-11.47" 25 1.94 0.98 0.65 0 0.21 "#4" 11.47 1.13 5.17 26.7289 5 0 360 5 -1 5.46
"13" "Patriots D/ST" "0.56-12.10" 25.28 1.92 1.08 0.58 0 0.2 "#14" 12.1 0.56 5.77 33.2929 5 0 361.456 5 -1 5.44
"8" "Rams D/ST" "1.92-10.78" 25.7 2.24 1.06 0.54 0.02 0.16 "#13" 10.78 1.92 4.43 19.6249 5 0 363.64 5 -1 5.44
"9" "49ers D/ST" "1.42-12.16" 23.05 1.94 0.9 0.8 0 0.18 "#23" 12.16 1.42 5.37 28.8369 5 0 349.86 5 -1 5.42
"1" "Falcons D/ST" "1.16-11.08" 26.37 2.22 0.78 0.7 0.08 0.18 "#24" 11.08 1.16 4.96 24.6016 5 0 367.124 5 -1 5.42
