"Player" "Pos" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17"
"Eric Tomlinson" "TE" 0.5 1.12 1.81 1.38 2.32 2.27 2.23 2.08 2.15 2.58 NA 2.4 2.3 2.46 2.31 2.38 2.29
"Erik Swoope" "TE" 0.58 0 1.91 0 1.71 1.57 0.68 0.84 NA 0.63 0.79 0.76 0.61 0.83 0.85 0.72 0.74
"Evan Engram" "TE" 6.06 6.56 7.25 0 0 0 6.76 6.9 NA 6.32 6.93 6.15 6.94 6.59 6.23 6.77 6.22
"Ezekiel Elliott" "RB" 14.51 16.97 17.57 17.93 17.41 16.29 19.77 NA 20.78 17.46 18.8 21.74 21.15 19.01 19.19 19.39 19
"Frank Gore" "RB" 5.11 5.6 7.18 7.04 6.27 7.1 8.37 7.12 6.87 7.2 NA 7.97 7.22 7.68 6.15 6.02 6.66
"Gabe Holmes" "TE" 0.46 0.4 1.81 0.45 0.45 0.44 0.59 0.45 NA 0.52 0.62 0.53 0.43 0.56 0.57 0.51 0.52
"Garrett Celek" "TE" 1.77 2.57 1.97 4 2.14 3.39 3.6 3.13 3.33 3.7 NA 2.84 2.86 3.71 2.99 3.18 3.4
"Geno Smith" "QB" 0.29 0.28 0.57 0.81 1.04 0.69 0.87 NA 0.7 0.87 0.78 0.7 0.77 0.85 0.79 0.67 0.74
"Geoff Swaim" "TE" 1.36 1.73 2.67 3.88 3.41 3.13 3.39 NA 3.26 2.49 3.17 3.52 3.28 2.56 3.3 3.4 2.82
"George Kittle" "TE" 3.68 7.23 6.78 5.18 6.15 7.14 7.23 6.36 7.63 7.15 NA 7.57 6.35 6.99 6.54 6.53 6.95
"Gerald Everett" "TE" 2.23 2.04 2.25 1.72 1.35 1.75 1.99 2.19 2.02 2.04 1.91 NA 2.02 2.03 1.78 1.81 2.09
"Geremy Davis" "WR" 0 0.5 0.58 0.85 1.88 1.27 0.71 NA 0.59 0.89 0.7 0.54 0.6 0.67 0.82 0.58 0.68
"Geronimo Allison" "WR" 3.37 4.95 5.71 6.17 0 2.68 NA 5.88 6.03 5.34 4.92 4.81 4.59 6 4.87 5.46 6.44
"Giovani Bernard" "RB" 6.72 4.83 9.99 11.66 0 0 6.56 6.71 NA 6.11 5 5.92 5.29 6.17 6.53 5.58 5.71
"Golden Tate" "WR" 9.82 9.36 10.87 10.5 11.58 NA 11.13 10.37 10.43 9.21 12.6 9.43 13.42 8.89 9.59 10.8 13.86
"Greg Olsen" "TE" 9.51 0 0 NA 0 6.17 6.98 5.85 6.96 5.91 6.28 6.96 6.58 6.2 6.83 6.85 6.45
"Hayden Hurst" "TE" 0 0 0 0 4.7 2.75 2.76 3 2.31 NA 2.58 3.84 3.37 3.97 3.69 2.88 2.71
"Ian Thomas" "TE" NA 3.15 3.78 NA 3.93 1.92 2.36 2.11 1.84 2.39 1.92 2.39 1.77 2.3 1.83 1.95 1.77
"Isaiah Crowell" "RB" 7.22 7.42 7.48 6.14 6.33 7.7 7.14 6.22 6.89 7.79 NA 7.79 7.26 7.3 8.43 8.06 7.18
"Ito Smith" "RB" NA 1.54 5.15 3.58 2.88 6.27 3.9 NA 3.51 2.53 3.96 3.69 2.79 3.67 2.84 3.72 3.79
"J'Mon Moore" "WR" 0 0 0 0.79 4.92 2.19 NA 0.66 0.73 0.82 0.67 0.74 0.68 0.83 0.54 0.65 0.76
"J.D. McKissic" "RB" 0 0 0 0 0 0 NA 0.77 0.55 0.71 0.72 0.59 0.71 0.57 0.66 0.8 0.42
"J.J. Jones" "WR" NA 0.68 0.55 0 0 0.9 0.49 NA 0.4 0.51 0.39 0.45 0.36 0.44 0.48 0.5 0.38
"J.J. Nelson" "WR" 4.46 1.75 1.56 0.33 0.34 0.35 0.32 0.32 NA 0.4 0.39 0.32 0.33 0.4 0.39 0.36 0.38
"Jack Doyle" "TE" 5.89 5.12 0 0 0 0 5.41 5.27 NA 4.61 5.42 5.24 5.18 5.99 5.66 5.18 5.35
"Jacob Hollister" "TE" 0 0.26 0 0 1.35 0.55 0.35 0.44 0.5 0.49 NA 0.42 0.46 0.45 0.44 0.45 0.45
"Jacoby Brissett" "QB" 1.88 1.36 0.57 1.06 0.87 0.71 0.74 0.89 NA 0.62 0.84 0.73 0.59 0.87 0.76 0.8 0.8
"Jacquizz Rodgers" "RB" 1.55 1.62 4.73 3.2 NA 2.66 2.5 2.69 2.65 2.89 2.55 2.73 2.8 2.59 2.07 2.48 2.8
"Jakeem Grant" "WR" 0.43 0.43 0.28 3.01 4.5 4.54 3.28 3.57 3.62 3.1 NA 3.03 3.3 3.26 3.45 3.07 3.2
"Jalen Richard" "RB" 1.95 1.13 1.81 3.77 5.56 5.25 NA 6.58 5.82 5.41 4.79 4.26 5.72 5.12 5.05 5.75 5.41
"Jamaal Charles" "RB" NA NA NA NA NA 1.6 2.05 1.27 NA 1.83 1.61 1.15 1.97 1.87 1.83 1.55 1.91
"Jamaal Williams" "RB" 10.8 10 7.68 6.85 6.53 6.25 NA 5.45 5.63 6.28 4.78 6.23 5.95 7.15 5.7 5.37 7.04
"Jameis Winston" "QB" 0 0 0 0.72 NA 20.24 15.69 17.25 17.37 17.92 16.77 18.96 18.53 19.46 13.9 18.16 18.07
"James Conner" "RB" 13.01 13.69 13.02 11.91 13.33 12.96 NA 7.34 6.43 7.55 6.42 6.37 7.19 9.39 7.52 7.08 7.78
"James Develin" "RB" 0.19 0.13 0.24 0.2 0.23 0.15 0.2 0.25 0.16 0.16 NA 0.18 0.19 0.18 0.23 0.26 0.19
"James O'Shaughnessy" "TE" 1.26 1.23 1.99 2.11 1.93 3.09 3.08 3.01 NA 3.05 2.09 2.34 3.21 3.07 2.47 3.08 2.94
"James Washington" "WR" 3.52 4.27 3.33 3.37 2.92 3.1 NA 2.76 2.28 3.27 2.38 3.4 3.23 2.33 3.13 2.96 2.46
"James White" "RB" 7.76 6.2 6.8 6.16 10.33 11.77 10.47 9.8 11.8 10.28 NA 9.43 10.65 10.33 10.27 10.5 10.19
"Jamison Crowder" "WR" 6.48 6.51 6.37 NA 6.81 0 6.58 6.5 6.28 6.28 6.67 6.31 5.51 6.71 4.46 7.15 5.65
"Jamize Olawale" "RB" NA NA 0.34 0.49 0.53 0.27 0.56 NA 0.56 0.31 0.55 0.61 0.46 0.32 0.51 0.57 0.46
"Jared Cook" "TE" 4.59 5.46 6.76 7.11 7.48 7.27 NA 8.49 8.15 7.55 6.25 6.46 8.99 7.44 7.32 7.91 8.64
"Jared Goff" "QB" 19.08 17.42 16.72 17.71 19.18 20.55 21.24 23.7 22.2 20.66 25.36 NA 21.88 16.99 19.54 18.3 22.57
"Jarius Wright" "WR" 0.59 0.6 3.01 NA 3.11 2.95 3.23 2.83 3.59 2.72 3.47 3.45 3.52 3.37 3.04 3.79 2.98
"Jaron Brown" "WR" 1.8 1.71 3.08 3.59 1.67 0.52 NA 0.58 0.54 0.62 0.6 0.54 0.62 0.67 0.6 0.64 0.58
"Jarvis Landry" "WR" 8.49 10.74 9.56 9.74 9.62 9.82 9.95 8.73 10.54 10.84 NA 9.69 9.71 9.59 9.42 9.96 7.45
"Jason Croom" "TE" NA 0.39 0.44 0.51 0.64 0.43 0.47 0.42 0.44 0.46 NA 0.39 0.43 0.49 0.45 0.4 0.45
"Javon Wims" "WR" NA NA NA NA NA 0 0.48 0.5 0.41 0.64 0.46 0.61 0.42 0.67 0.49 0.45 0.45
"Javorius Allen" "RB" 4.65 4.66 4.61 6.39 7.03 6.84 7.52 6.72 6.51 NA 7.04 6.87 7.14 6.93 6.76 6.57 6.67
"Jawill Davis" "WR" NA NA NA NA 1.26 1.1 0.37 0.47 NA 0.38 0.4 0.52 0.56 0.46 0.42 0.31 0.48
"Jaydon Mickens" "WR" 0.52 0.62 0.73 0.78 0.82 0.55 0.71 0.65 NA 0.64 0.75 0.65 0.66 0.59 0.84 0.61 0.68
"Jeff Heuerman" "TE" 1.47 1.58 1.9 3.04 4.01 4 3.31 3.67 3.69 NA 3.53 3.79 4.22 3.92 3.21 3.65 3.66
"Jerell Adams" "TE" 0.49 0.49 0.54 1.65 1.39 1.42 0.7 0.84 NA 0.75 0.7 0.65 0.69 0.81 0.73 0.79 0.73
"Jeremy Sprinkle" "TE" 0.61 0.76 0.72 NA 0.62 0.7 0.66 0.49 0.56 0.5 0.55 0.62 0.56 0.51 0.48 0.64 0.59
"Jermaine Gresham" "TE" 0 0 0.43 2.28 1.81 2.16 2.24 2.48 NA 2.2 2.29 2.71 2.12 2.22 2.2 2.83 2.55
"Jermaine Kearse" "WR" 0 4.21 3.23 2.93 4.03 3.69 3.39 4.29 3.53 4.81 NA 3.7 3.63 4.61 3.71 3.84 3.56
"Jesse James" "TE" 3.81 3.18 4.9 4.19 3.47 3.39 NA 2.94 2.74 3.31 2.87 3.61 3.72 3.45 3.78 3.44 3.56
"Jimmy Graham" "TE" 7.89 6.83 8.15 7.97 8.65 7.46 NA 6.72 6.77 7.9 7.86 7.54 7.23 6.64 6.81 7.86 6.52
"Joe Flacco" "QB" 12.76 12.12 14.16 13.7 14.35 17.48 18.61 15.55 15.47 NA 16.31 18.78 17.21 17.13 19.57 15.87 16.3
"Joe Mixon" "RB" 12.94 10.18 0 0 11.08 13.27 13.29 15.96 NA 13.7 9.13 10.83 11.58 11.95 15.46 9.96 12.16
"Joe Webb" "QB" 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0
"John Brown" "WR" 5.31 4.53 5.74 6.85 8.45 7.63 7.44 7.56 6.32 NA 6.48 8.46 8.43 7.38 8.6 7.53 7.22
"John Ross" "WR" 4.55 4.83 2.17 0.92 0 0 3 2.6 NA 2.95 2.17 2.07 3.13 3.77 2.85 2.07 3.22
"JoJo Natson" "WR" NA NA 0.27 0 0 1.67 2.09 2.25 2.07 0.49 0.51 NA 0.59 0.45 0.48 0.48 0.73
"Jonnu Smith" "TE" 2.17 4.73 2.81 1.59 2.04 1.38 1.86 NA 1.99 2.07 1.73 1.54 1.67 1.45 1.82 1.56 1.8
"Jordan Akins" "TE" NA 1.73 2.03 2.1 2.1 2.62 2.49 2.71 2.86 NA 3.23 3.07 2.16 3.32 2.43 2.14 2.63
"Jordan Howard" "RB" 12.47 11.86 12.03 13.71 NA 11.76 13.45 10.43 11.1 13.86 10.64 12.6 11.89 12.86 13.43 11.98 9.75
"Jordan Leggett" "TE" 1.65 0 2.24 1.52 1.79 2.27 1.85 2 2.01 2.34 NA 2.07 1.87 2.24 1.97 2.17 1.97
"Jordan Matthews" "WR" NA NA 2.83 2.96 2.39 2.2 2.09 1.85 NA 2.14 1.93 2.26 2.57 2.09 2.43 2.47 2.5
"Jordan Reed" "TE" 5.41 7.1 6.39 NA 7.57 7.41 6.21 6.96 7.43 6.13 5.95 6.03 6.32 7.23 5.87 6.2 6.5
"Jordan Taylor" "WR" 0.44 0.44 0 0 0 0.56 0.49 0.57 0.61 NA 0.67 0.56 0.56 0.61 0.52 0.49 0.69
"Jordan Thomas" "TE" NA 0.62 2.52 2.6 2.37 2.08 1.69 2.22 2.29 NA 2.22 2.23 2 2.82 2.05 1.97 1.74
"Jordan Wilkins" "RB" 8.11 6.39 8.38 7.67 6.96 4.56 5.51 5.02 NA 5.04 5.8 4.57 4.69 4.67 5.61 5.69 5.38
"Jordy Nelson" "WR" 5.91 6.94 5.29 7.03 7.46 5.98 NA 6.45 6.2 5.94 5.35 4.71 7.29 6.28 5.84 5.91 7.1
"Josh Adams" "RB" NA NA NA 3.5 1.53 2.33 1.88 1.47 NA 2.28 2.27 1.97 2.12 2.22 2.09 2.44 2.05
"Josh Allen" "QB" 0.72 12.96 10.12 16.58 15.35 16.07 15.23 15.77 12.15 14.31 NA 12.06 14.43 15.26 16.97 14.77 15.38
"Josh Bellamy" "WR" 0.55 0.48 0.56 0.55 NA 0.75 0.73 0.74 0.94 0.75 0.84 0.73 0.81 0.77 0.68 0.77 0.82
"Josh Doctson" "WR" 4.37 6.17 4.17 NA 0 3.97 2.55 2.35 2.47 2.29 2.36 2.48 1.77 2.41 1.8 2.39 1.78
"Josh Gordon" "WR" 4.4 NA 0 7.09 7.16 8.4 6.76 7.28 7.59 7.73 NA 7.46 8.03 7.42 7.35 7.61 7.68
"Josh Hill" "TE" 1.67 1.59 1.39 2.68 2.05 NA 2.27 2.28 3.21 2.92 2.48 3.47 2.61 2.81 2.06 2.31 2.16
"Josh Malone" "WR" 0.44 0.38 0.2 0.37 1.01 0.86 0.39 0.34 NA 0.52 0.27 0.36 0.38 0.47 0.3 0.35 0.41
"Josh McCown" "QB" 0.97 0.99 1.05 0.7 0.91 1.1 0.87 0.61 0.99 0.84 NA 1.06 0.97 0.8 1.15 1.04 1
"Josh Reynolds" "WR" 0.52 0.51 0.47 1.26 1.2 2.05 1.54 1.52 1.52 0.57 0.57 NA 0.54 0.43 0.5 0.46 0.53
"Josh Rosen" "QB" 1.72 1.54 0.81 12.06 14.43 14.01 15.19 14.87 NA 14.31 17.14 13.24 14.62 16.66 15.18 13.85 11.38
"Joshua Dobbs" "QB" NA NA NA NA NA 0.9 NA 0.76 0.73 0.87 0.73 0.8 0.85 0.83 0.91 0.9 0.95
"Joshua Perkins" "TE" NA NA 0.52 0.39 0.46 0.58 0.61 0.38 NA 0.58 0.55 0.6 0.57 0.55 0.55 0.45 0.55
"JuJu Smith-Schuster" "WR" 6.82 9.1 10.3 10.4 11.35 11.76 NA 11.86 11.61 10.6 11.85 12.31 10.8 14.57 12.36 11.79 12.18
"Julian Edelman" "WR" 0 0 0 0 9.81 10.25 10 10.7 10.55 9.87 NA 9.33 10.05 10.08 8.13 9.14 10.7
"Julio Jones" "WR" 9.87 11.77 14.27 13.69 14.17 14.14 13.2 NA 13.41 11.79 15.62 14.5 12.24 13.53 11.81 12.92 14.57
"Justin Davis" "RB" 0.56 0.53 0.48 0.36 0.54 0.54 0.59 0.57 0.53 0.5 0.57 NA 0.52 0.48 0.5 0.47 0.63
"Justin Hardy" "WR" 2.66 1.89 0.72 0.67 0.67 0.68 0.72 NA 0.73 0.61 0.72 0.65 0.56 0.66 0.66 0.66 0.65
"Justin Hunter" "WR" 0.46 0 0 0 1.58 1.11 NA 0.81 0.92 1.08 0.92 1 1.07 1.09 0.95 0.91 1.12
"Justin Jackson" "RB" 0 0 NA 0.78 0.67 0.36 0.62 NA 0.38 0.66 0.63 0.4 0.5 0.61 0.64 0.45 0.6
"Justin Watson" "WR" NA NA NA NA NA 0.76 0.6 0.68 0.65 0.72 0.68 0.63 0.67 0.66 0.53 0.63 0.79
"Kalen Ballage" "RB" 0 0 0 2 1.35 0 1.26 1.09 1.22 1.12 NA 1.13 1.15 1.24 1.28 0.88 1.08
"Kamar Aiken" "WR" NA 0.28 3.35 0.63 0.43 0.3 0.38 0.38 NA 0.39 0.45 0.3 0.37 0.38 0.37 0.42 0.36
"Kapri Bibbs" "RB" NA NA NA NA 0.71 5.23 0.65 0.89 0.85 0.78 0.73 0.63 0.65 0.92 0.68 0.7 0.67
"Kareem Hunt" "RB" 13.73 12.81 14.6 11.91 15.45 15.45 17.85 15.74 14.31 15.52 16.59 NA 16.13 14.68 16.37 14.34 17.66
"Keelan Cole" "WR" 6.52 5.48 7.32 7.31 7.28 6.43 7.09 6.62 NA 6.78 6.31 6.74 6.97 6.4 5.69 6.66 6.9
"Keenan Allen" "WR" 11.4 10.42 12.12 15.62 15.17 11.82 12.93 NA 12.14 13.45 13.02 12.38 13.54 14.04 11.77 11.03 12.53
"Keith Smith" "RB" 0.46 0.3 0.85 0.22 0.38 0.37 NA 0.39 0.27 0.32 0.34 0.36 0.41 0.35 0.26 0.27 0.39
"Keke Coutee" "WR" NA NA NA 2.84 3.56 5.82 6.52 5.55 6.14 NA 6.51 6.01 6.15 6.89 5.3 5.94 6.71
"Kelvin Benjamin" "WR" 5.61 5.08 4.18 5.41 5.36 4.4 6.12 5.87 3.8 4.81 NA 3.79 4.54 4.97 6.06 5.66 4.65
"Kendall Wright" "WR" NA NA NA NA NA 0 0.55 0.54 NA 0.45 0.5 0.53 0.51 0.52 0.51 0.46 0.61
"Kendrick Bourne" "WR" 0.43 0.31 0.48 0.47 1.02 2.05 1.57 2.04 2.59 1.43 NA 2.38 2.07 1.93 2.07 1.59 1.57
"Kenjon Barner" "RB" NA 0 0 0.22 0 0.54 0.5 0.47 0.56 0.53 NA 0.48 0.48 0.48 0.46 0.49 0.51
"Kenneth Dixon" "RB" 4.19 0 0 0 0 0 0 0 0 NA 1.71 1.75 1.67 1.77 1.8 1.35 1.03
"Kenny Golladay" "WR" 6.96 6.07 7.62 8.69 8.16 NA 9.22 9.72 8.86 9.44 9.5 9.78 10.47 9.12 9.58 9.2 9.75
"Kenny Stills" "WR" 7.53 8.6 7.84 7.59 7.56 6.92 8.38 8.83 8.41 9.11 NA 8.57 7.01 9.2 8.71 6.69 7.55
"Kenyan Drake" "RB" 9.38 9.19 10.16 9.16 6.28 5.99 8.13 7.31 7.06 7.26 NA 6.86 7.53 7.52 6.7 4.4 7
"Kerryon Johnson" "RB" 5.16 5.95 5.19 8 8.67 NA 6.1 6.26 6.33 5.54 6.65 5.92 8.07 5.48 5.71 6.78 6.59
"Kevin Hogan" "QB" 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0
"Kevin White" "WR" 2.08 0.9 0.52 0.47 NA 1.49 0.66 0.49 0.57 0.6 0.55 0.58 0.65 0.6 0.73 0.67 0.54
"Khadarel Hodge" "WR" NA NA NA 1.04 2.09 1.84 2.09 2.22 2.24 0.6 0.73 NA 0.67 0.58 0.66 0.6 0.71
"Kirk Cousins" "QB" 19.07 18.32 17.54 17.31 18.86 20.2 19.6 21 20.98 NA 16.96 21.06 19.43 19.7 20.67 19.79 17.9
"Kyle Juszczyk" "RB" 0.63 1.05 1.31 1.04 1.25 4.08 3.61 3.64 3.68 4.11 NA 3.7 3.5 4.03 3.93 3.98 3.4
"Kyle Rudolph" "TE" 7.2 6.29 7.14 6.44 6.37 6.83 6.17 7.21 7.99 NA 6.39 7.63 7.23 5.53 6.91 7.67 6.61
"Lamar Jackson" "QB" 3.83 2.72 3.28 2.49 2.21 2.24 3.29 2.06 3.38 NA 3.6 3.06 3.16 3.54 3.23 2.12 2
"Lamar Miller" "RB" 10.23 11.29 11.37 11.68 1.2 9.92 7.62 10.37 10.24 NA 9.41 11.24 9.08 12.28 9.04 8.67 8.25
"Lance Kendricks" "TE" 0.86 0.71 1.19 1.64 1.52 1.09 NA 1.39 1.17 1.21 1.1 1.1 1.04 1.25 1.09 1.17 1.18
"Laquon Treadwell" "WR" 2.46 2.67 2.64 1.94 1.84 2.95 3.19 4.51 4.43 NA 2.32 4.48 4.17 3.02 3.68 4.27 2.38
"Larry Fitzgerald" "WR" 9.18 8.63 8.73 7.12 8.21 6.77 7.37 7.44 NA 6.71 6.88 7.36 7.28 6.97 6.49 5.89 6.28
"Latavius Murray" "RB" 5.05 5.29 11.78 5.53 7.64 7.92 4.92 6.1 6.39 NA 4.42 5.63 5.39 4.94 6.23 5.99 4.68
"Le'Veon Bell" "RB" 0 0 0 0 0 0 NA 8.81 7.11 8.55 7.03 8.26 9.18 10.13 10.1 9.42 9.43
"Lee Smith" "TE" 0.23 0.17 0.48 0.55 0.35 0.39 NA 0.38 0.38 0.42 0.39 0.33 0.31 0.37 0.36 0.4 0.3
"LeGarrette Blount" "RB" 4.85 4.87 5.73 6.04 5.14 NA 5.62 5.49 5.62 4.88 7.16 5.23 6.8 5.15 5.83 6.07 6.63
"Leonard Fournette" "RB" 11.69 0 0 11.65 0 0 5.78 5.22 NA 10.3 10.6 10.22 11.24 10.62 11.92 10.2 10.62
"LeSean McCoy" "RB" 10.49 10.52 0 10.26 9.24 9.23 8.55 8.68 6.77 8.2 NA 6.59 9.01 8.8 9.85 8.13 9.7
"Levine Toilolo" "TE" 1.21 1.2 1.42 1.56 1.78 NA 1.54 1.44 1.4 1.4 1.47 1.45 1.86 1.33 1.33 1.45 1.78
"Logan Paulsen" "TE" 0.01 0.01 0.3 0.51 0.66 0.46 0.66 NA 0.55 0.56 0.6 0.5 0.47 0.51 0.67 0.63 0.44
"Logan Thomas" "TE" 0.54 0.57 0 0 0.63 0.69 0.68 0.84 0.72 0.84 NA 0.57 0.89 0.88 0.65 0.8 0.93
"Luke Stocker" "TE" 0.41 2.57 2.18 2.6 2.12 1.38 1.46 NA 1.82 1.9 1.79 1.69 1.4 1.36 1.5 1.72 1.87
"Luke Willson" "TE" 2.88 3.34 1.93 2.75 3.56 NA 2.57 2.77 2.63 2.83 2.93 2.92 3.56 2.51 3.05 2.7 3.58
"Malcolm Brown" "RB" 1.85 1.46 2.34 2.9 2.33 2.01 2.1 2.22 2.2 1.69 2.21 NA 2.09 1.34 1.63 1.38 2.28
"Marcedes Lewis" "TE" 1.7 1.6 0.45 0.38 0.47 0.52 NA 0.35 0.46 0.49 0.38 0.37 0.42 0.43 0.39 0.36 0.44
"Marcus Johnson" "WR" 0 0.41 0.42 0.45 0.84 1.29 0.6 0.72 NA 0.65 0.61 0.67 0.63 0.62 0.58 0.64 0.59
"Marcus Kemp" "WR" NA 0.78 0.81 0.56 0.6 0.63 0.75 0.75 0.66 0.65 0.79 NA 0.76 0.62 0.73 0.71 0.79
"Marcus Mariota" "QB" 16.67 0 1.15 13.28 15.71 15.36 14.24 NA 14.98 16.77 18.11 18.29 16.33 14.8 14.7 18.56 19.26
"Marcus Murphy" "RB" 0.61 0.74 6.05 0 0 0 1.38 1.38 1.57 1.44 NA 1.66 1.3 1.54 1.44 1.29 1.39
"Mark Andrews" "TE" NA 1.71 2.2 2.82 2.96 3.02 2.83 2.69 2.54 NA 3.1 2.45 3.05 2.84 2.55 2.54 2.68
"Mark Ingram II" "RB" 0 0 0 0 10.69 NA 10.55 10.63 17.37 14.49 11.38 15.53 11.96 13.54 11.99 13.62 13.12
"Mark Walton" "RB" NA NA 2.52 0.76 3.62 1.95 1.27 1.28 NA 1.25 1.08 1.05 1.17 1.18 1.48 0.97 1.15
"Marlon Mack" "RB" 0 7.93 0 0 0 5.44 6.34 6.41 NA 7.26 6.12 5.15 6.79 6.49 5.68 5.99 5.76
"Marquez Valdes-Scantling" "WR" NA 0.54 1.1 2.92 6.82 5.19 NA 3.28 3.61 3.5 3.31 3.28 3.28 3.47 3.32 2.95 3.42
"Marquise Goodwin" "WR" 6.69 0 7.06 5.35 0 6.06 5.53 6.49 6.32 5.64 NA 6.45 6.58 6.16 6.78 6.42 5.39
"Marshawn Lynch" "RB" 8.66 7.38 9.36 10.35 10.88 10.15 NA 13.04 11.34 11.02 8.99 8.4 13.37 11.21 10.88 11.47 12.15
"Martavis Bryant" "WR" NA 3.86 3 3.95 4.13 4.82 NA 4.67 4.08 3.98 4.54 4.6 4.47 4.14 4.34 4.23 4.29
"Marvin Hall" "WR" 0.53 0.6 0.41 0.55 0.56 0.69 0.49 NA 0.56 0.41 0.6 0.55 0.53 0.51 0.48 0.48 0.66
"Marvin Jones Jr." "WR" 9.35 8.74 9.63 8.23 8.45 NA 9.32 10.59 10.23 8.37 9.06 8.63 7.81 9.39 8.84 10.67 8.44
"Matt Breida" "RB" 5.97 8.53 9.23 9.31 8.17 2.6 8.13 6.75 7.76 7.04 NA 7.49 6.55 6.74 6.34 7.63 7.51
"Matt Cassel" "QB" 0.22 0.25 0.23 0.24 0.26 NA 0.21 0.17 0.21 0.2 0.27 0.21 0.23 0.17 0.21 0.23 0.28
"Matt LaCosse" "TE" NA NA 0.17 0.18 0.44 0.66 0.4 0.65 0.63 NA 0.55 0.52 0.55 0.54 0.42 0.63 0.57
"Matt Ryan" "QB" 15.23 15.38 19.25 19.04 21.48 22.3 21.32 NA 18.67 17.08 22.81 22.53 19.54 22.53 17.95 18.65 23.29
"Matt Schaub" "QB" 0.39 0.48 0.77 0.59 0.52 0.74 0.67 NA 0.53 0.63 0.67 0.67 0.57 0.66 0.67 0.55 0.7
"Matt Slater" "WR" 0.72 0.54 0.68 0.71 0.88 0.89 0.64 0.69 0.96 0.79 NA 0.67 0.8 0.75 0.7 0.71 0.69
"Matthew Stafford" "QB" 19.89 18.68 19.94 17.78 19.37 NA 18.23 17.4 17.68 15.71 17.12 16.57 18.48 14.95 16 18.72 18.72
"Maurice Harris" "WR" 0 0 0.71 NA 0.64 3.85 0.61 0.55 0.67 0.46 0.46 0.6 0.5 0.57 0.5 0.56 0.52
"Maxx Williams" "TE" 1.69 1.42 1.7 1.5 1.4 1.87 1.89 1.48 1.76 NA 1.53 1.94 1.88 1.76 1.83 1.85 1.85
"Melvin Gordon" "RB" 16.66 16.01 15.47 17.79 17.71 16.57 17.47 NA 15.59 19.01 17.69 17.82 15.62 18.93 19.9 16.31 16.41
"Michael Burton" "RB" 0.31 0 0.44 0.44 NA 0 0.6 0.53 0.48 0.69 0.54 0.65 0.54 0.48 0.65 0.57 0.5
"Michael Crabtree" "WR" 7.83 8.45 8.17 8.18 7.81 8 8.15 7.83 7.74 NA 7.25 8.45 7.62 7.37 9.52 7.22 7.21
"Michael Floyd" "WR" NA NA 0 NA 0.46 2.69 0.63 0.59 0.52 0.51 0.61 0.61 0.51 0.61 0.49 0.64 0.53
"Michael Gallup" "WR" 4.65 3.77 2.3 2.71 5.41 3.93 4.33 NA 4.46 4.32 4.07 4.49 4.22 4.4 4.19 4.38 4.32
"Michael Gesicki" "TE" 3.63 3.24 2.01 2.26 2.64 1.89 2.47 2.71 2.58 2.64 NA 2.59 2.61 2.86 2.53 1.83 2.5
"Michael Roberts" "TE" 0.82 1.14 0 0 0 NA 0.83 0.68 0.64 0.58 0.93 0.61 0.77 0.71 0.74 0.68 0.75
"Michael Thomas" "WR" 11.86 12.97 13.73 15.1 13.45 NA 10.93 11.59 14.3 13.15 12.4 15.9 12.78 14.59 11.94 12.8 12.4
"Mike Boone" "RB" NA NA NA 0.6 0.43 0.8 0.51 0.45 0.53 NA 0.45 0.54 0.46 0.52 0.55 0.49 0.47
"Mike Davis" "RB" 0 0.31 2.09 0.91 6.83 6.45 NA 5.97 6.19 7.13 6.83 5.47 6.91 5.22 6.33 7.71 5.36
"Mike Evans" "WR" 12.34 10.67 13.54 11.57 NA 13.18 9.13 10.59 10.94 12.22 10.25 13.07 11.36 13.56 8.9 12.63 13.63
"Mike Glennon" "QB" 0 0 0 0.8 1.11 0.93 1.08 1.12 NA 1 1.14 0.95 1.05 1.12 1.06 1.01 0.94
"Mike Thomas" "WR" 0.58 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0.77
"Mike Williams" "WR" 5.06 4.87 4.17 5.42 5.7 6.2 4.74 NA 6.02 6.11 5.32 6.53 5.29 5.1 6.12 6.06 5.1
"Mitchell Trubisky" "QB" 15.84 12.96 11.57 15.87 NA 14.29 16.08 14.16 13.38 17.57 14.33 16.43 14.42 14.68 16.43 14.82 13.58
"Mohamed Sanu" "WR" 5.3 5.51 3.54 4.3 4.89 5.8 4.84 NA 4.33 4.06 5.03 4.79 4.51 5.58 4.22 5.01 4.9
"MyCole Pruitt" "TE" 0 0.6 0.42 0.48 0.49 0.44 0.51 NA 0.51 0.57 0.54 0.56 0.49 0.42 0.56 0.59 0.57
"Nate Sudfeld" "QB" 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"Nathan Peterman" "QB" 9.89 0.31 0.34 0.41 0.53 0.43 0.39 0.43 0.37 0.42 NA 0.36 0.4 0.45 0.4 0.41 0.42
"Neal Sterling" "TE" 0.51 0.56 0 0 0 1.1 1.73 1.65 1.61 1.99 NA 2.07 1.82 1.9 1.65 2.07 1.97
