"Player" "Pos" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17"
"Eric Tomlinson" "TE" 0.5 1.12 1.81 1.38 2.32 2.86 2.21 2.08 2.64 2.46 NA 2.11 2.88 2.38 2.24 2.42 2.03
"Erik Swoope" "TE" 0.58 0 1.91 0 NA NA NA NA NA NA NA NA NA NA NA NA NA
"Evan Engram" "TE" 6.06 6.56 7.25 0 0 0 2.92 6.47 NA 6.46 7.66 5.39 5.41 6.24 5.81 7.38 7.52
"Ezekiel Elliott" "RB" 14.51 16.97 17.57 17.93 17.41 16.99 20.04 NA 19.67 16.21 19.41 22.12 21.55 17.71 18.98 20.38 19.09
"Frank Gore" "RB" 5.11 5.6 7.18 7.04 6.27 6.11 6.62 6.45 5.97 6.52 NA 6.5 6.4 7.27 5.68 5.29 6.07
"Freddie Martino" "WR" 0.51 0.53 0.61 0.65 NA NA NA NA NA NA NA NA NA NA NA NA NA
"Gabe Holmes" "TE" 0.46 0.4 1.81 0.45 0.45 0.39 0.39 0.48 NA 0.53 0.59 0.47 0.46 0.57 0.54 0.59 0.43
"Garrett Celek" "TE" 1.77 2.57 1.97 4 2.14 2.59 2.06 2.09 2.34 2.27 NA 2.27 2.05 2 2.11 2.16 1.95
"Geno Smith" "QB" 0.29 0.28 0.57 0.81 1.04 0.86 0.88 NA 0.85 0.98 0.94 0.88 0.79 0.88 0.99 0.79 0.88
"Geoff Swaim" "TE" 1.36 1.73 2.67 3.88 3.41 3.18 3.63 NA 3.14 2.92 3.28 3.86 3.6 3.07 3.52 3.43 3.24
"George Kittle" "TE" 3.68 7.23 6.78 5.18 6.15 5.64 5.97 5.14 6.38 5.81 NA 6.89 5.31 5.2 5.38 5.49 5.84
"Gerald Everett" "TE" 2.23 2.04 2.25 1.72 1.35 1.31 1.41 1.12 1.17 1.38 1.08 NA 0.95 1.29 1.38 1.36 1.48
"Geremy Davis" "WR" 0 0.5 0.58 0.85 1.88 0.62 0.76 NA 0.56 0.86 0.58 0.64 0.71 0.68 0.89 0.61 0.57
"Geronimo Allison" "WR" 3.37 4.95 5.71 6.17 3.65 6.74 NA 7.91 6.97 6.76 7.16 6.93 7.69 7.75 7.23 7.39 7.37
"Giovani Bernard" "RB" 6.72 4.83 9.99 11.66 9.28 6.65 7.57 7.38 NA 6.4 4.77 6.24 5.89 6.07 6.63 5.87 5.62
"Golden Tate" "WR" 9.82 9.36 10.87 10.5 11.58 NA 12.99 10.34 9.65 9.61 9.17 9.88 10.96 8.91 10.24 9.91 13.44
"Greg Olsen" "TE" 9.51 0 0 NA 0 0 0 0 4.12 3.87 3.34 3.85 3.94 4.01 4.13 3.57 3.98
"Hakeem Valles" "TE" 0.43 0.52 0.54 0.53 0.54 NA 0.48 0.41 0.44 0.42 0.45 0.43 0.51 0.44 0.46 0.45 0.52
"Hayden Hurst" "TE" 0 0 0 0 4.7 4.49 4.41 5.95 5.13 NA 5.34 5.49 4.54 4.63 5.99 4.97 5.15
"Hunter Sharp" "WR" 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Ian Thomas" "TE" NA 3.15 3.78 NA 3.93 3.78 3.96 4.2 2.87 3.85 3.04 4.4 2.77 4.36 2.79 2.96 2.7
"Isaiah Crowell" "RB" 7.22 7.42 7.48 6.14 6.33 6.88 6.77 6.32 6.2 7.15 NA 6.65 6.12 6.64 6.05 6.81 6.25
"Ito Smith" "RB" NA 1.54 5.15 3.58 2.88 3.72 3.1 NA 2.79 2.49 3.65 3.23 1.78 3.19 2.63 2.2 3.42
"J'Mon Moore" "WR" 0 0 0 0.79 3.19 0.79 NA 0.69 0.73 0.78 0.66 0.8 0.78 0.75 0.68 0.75 0.81
"J.D. McKissic" "RB" 0 0 0 0 0 0 NA 0.62 0.64 0.81 0.67 0.55 0.6 0.58 0.57 0.71 0.6
"J.J. Jones" "WR" NA 0.68 0.55 0 1.32 0.6 0.61 NA 0.56 0.6 0.56 0.56 0.45 0.57 0.54 0.49 0.55
"J.J. Nelson" "WR" 4.46 1.75 1.56 0.33 0.34 0.29 0.31 0.34 NA 0.34 0.35 0.22 0.28 0.27 0.29 0.27 0.28
"Jace Billingsley" "WR" 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Jack Doyle" "TE" 5.89 5.12 0 0 2.4 4.37 4.93 5.6 NA 3.83 5.91 5.59 3.76 5.19 4.93 5.25 5.69
"Jacob Hollister" "TE" 0 0.26 0 0 1.35 0.48 0.38 0.42 0.42 0.43 NA 0.41 0.43 0.41 0.43 0.43 0.43
"Jacoby Brissett" "QB" 1.88 1.36 0.57 1.06 0.87 0.73 0.83 0.95 NA 0.64 0.94 0.95 0.61 0.98 0.99 0.88 0.9
"Jacquizz Rodgers" "RB" 1.55 1.62 4.73 3.2 NA 3.53 2.95 2.84 2.58 2.92 2.86 3.65 2.73 3.64 2.97 3.66 3.78
"Jake Butt" "TE" 1.8 2.09 4.23 0 NA NA NA NA NA NA NA NA NA NA NA NA NA
"Jakeem Grant" "WR" 0.43 0.43 0.28 3.01 4.5 3.05 2.51 3.11 3.46 3.03 NA 3.07 3.62 2.97 3.46 2.66 3.5
"Jalen Richard" "RB" 1.95 1.13 1.81 3.77 5.56 5.14 NA 6.16 5.49 5.89 4.76 3.93 5.8 5.67 5.7 4.85 5.47
"Jamaal Williams" "RB" 10.8 10 7.68 6.85 6.53 6.51 NA 7.24 6.9 6.13 5.81 6.32 7.43 7.59 6.66 6.29 6.94
"Jameis Winston" "QB" 0 0 0 0.72 NA 19.81 18.38 20.48 16.53 20.29 19.42 21.79 17.51 21.55 15.72 18.73 21.04
"James Conner" "RB" 13.01 13.69 13.02 11.91 13.33 12.33 NA 7.9 6.53 8.37 6.52 7.28 8.96 8.61 9.24 8.39 9.62
"James Develin" "RB" 0.19 0.13 0.24 0.2 0.23 0.2 0.19 0.22 0.22 0.17 NA 0.16 0.17 0.22 0.21 0.23 0.17
"James O'Shaughnessy" "TE" 1.26 1.23 1.99 2.11 1.93 3 2.88 2.29 NA 2.94 2.17 2.15 3.08 2.88 2.09 2.91 2.75
"James Washington" "WR" 3.52 4.27 3.33 3.37 2.92 2.95 NA 3.59 3.01 3.12 2.99 3.44 3.1 2.85 3.34 2.92 3.03
"James White" "RB" 7.76 6.2 6.8 6.16 10.33 10.2 8.2 8.95 10.81 8.62 NA 8.03 7.5 9.82 9.95 9.49 8.56
"Jamison Crowder" "WR" 6.48 6.51 6.37 NA 6.48 7.54 6.07 5.98 6.9 7.44 6.98 5.86 6.23 6.12 5.99 6.98 6.43
"Jamize Olawale" "RB" NA NA 0.34 0.49 0.53 0.29 0.47 NA 0.47 0.28 0.58 0.5 0.52 0.3 0.53 0.59 0.53
"Janarion Grant" "WR" NA 0.52 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Jared Cook" "TE" 4.59 5.46 6.76 7.11 7.48 7.61 NA 7.89 7.76 7.69 6.27 6.7 9.46 7.9 7.43 6.99 9.09
"Jared Goff" "QB" 19.08 17.42 16.72 17.71 19.18 19.96 20.82 21.82 20.25 20.34 21.77 NA 21.23 17.35 18.5 17.45 22.11
"Jarius Wright" "WR" 0.59 0.6 3.01 NA 3.11 2.86 2.77 2.76 3.79 3.31 3.33 3.3 3.65 3.38 3.66 3.24 3.55
"Jaron Brown" "WR" 1.8 1.71 3.08 3.59 1.67 2.89 NA 2.26 1.91 1.63 2.16 1.97 2.38 2.5 2.3 2.31 2.12
"Jarvis Landry" "WR" 8.49 10.74 9.56 9.74 9.62 9.93 10.3 10.04 11.07 10.38 NA 9.35 9.95 8.6 8.78 9.62 7.76
"Jason Croom" "TE" NA 0.39 0.44 0.51 0.64 0.65 0.57 0.44 0.57 0.52 NA 0.44 0.61 0.54 0.47 0.43 0.65
"Javorius Allen" "RB" 4.65 4.66 4.61 6.39 6.6 6.39 7.18 7.38 7.79 NA 7.69 5.99 6.74 5.66 7.11 7.52 7.18
"Jay Ajayi" "RB" 9.09 10.24 0 9.32 9.6 9.71 10.56 8.59 NA 11.42 10.55 10.64 11.47 10.42 10.26 12.3 10.37
"Jaydon Mickens" "WR" 0.52 0.62 0.73 0.78 0.82 0.8 0.8 0.77 NA 0.77 0.71 0.69 0.8 0.8 0.71 0.82 0.77
"Jeff Heuerman" "TE" 1.47 1.58 1.9 3.04 4.01 4.13 3.81 5.45 4.64 NA 3.11 3.7 3.29 4.22 4.58 5.83 3.2
"Jehu Chesson" "WR" NA 0.35 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Jerell Adams" "TE" 0.49 0.49 0.54 1.65 1.39 0.6 0.8 0.72 NA 0.81 0.83 0.57 0.71 0.69 0.87 0.8 0.86
"Jeremy Sprinkle" "TE" 0.61 0.76 0.72 NA 0.62 0.5 0.58 0.64 0.55 0.48 0.5 0.55 0.32 0.67 0.42 0.56 0.33
"Jermaine Gresham" "TE" 0 0 0.43 2.28 1.81 1.91 1.66 1.87 NA 2.24 2.39 2.16 1.98 2.06 1.9 2.46 1.65
"Jermaine Kearse" "WR" 0 4.21 3.23 2.93 4.03 3.66 4.53 4.11 3.5 4.52 NA 3.76 3.7 4.38 3.67 3.65 3.64
"Jesse James" "TE" 3.81 3.18 4.9 4.19 3.47 3.76 NA 3.61 2.83 3.28 2.88 2.98 3.88 3.93 3.77 3.7 3.94
"Jimmy Garoppolo" "QB" 15.44 18.23 19.76 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Jimmy Graham" "TE" 7.89 6.83 8.15 7.97 7.18 6.49 NA 5.63 6.53 7.13 6.43 7.18 6.3 6.66 6.24 7.27 6.65
"Joe Flacco" "QB" 12.76 12.12 14.16 13.7 14.35 16.42 16.84 14.53 15.51 NA 15.72 19.44 16.81 17.16 21.31 14.42 15.19
"Joe Mixon" "RB" 12.94 10.18 0 0 4.88 11.57 12.08 13.25 NA 11.37 10.32 11.97 11.75 10.45 12.68 10.95 10.12
"Joe Webb" "QB" 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0
"John Brown" "WR" 5.31 4.53 5.74 6.85 8.45 8.14 8.43 7.27 7.09 NA 7.54 9.53 8.22 9.33 9.88 6.6 8.81
"John Ross" "WR" 4.55 4.83 2.17 0.92 2.44 4.55 4.81 4.54 NA 4.93 2.72 4.02 3.35 4.63 5.12 3.83 4.33
"JoJo Natson" "WR" NA NA 0.27 0 1.2 1.41 1.98 1.99 2 0.41 0.64 NA 0.57 0.35 0.33 0.35 0.64
"Jonathan Stewart" "RB" 4.14 4.46 1.43 0 NA NA NA NA NA NA NA NA NA NA NA NA NA
"Jonathan Williams" "RB" 0.58 0.57 2.54 0 NA NA NA NA NA NA NA NA NA NA NA NA NA
"Jonnu Smith" "TE" 2.17 4.73 2.81 1.59 2.04 1.22 1.78 NA 1.63 1.41 1.71 1.6 1.62 1.34 1.46 1.6 1.79
"Jordan Akins" "TE" NA 1.73 2.03 2.1 2.1 2.03 2.12 2.53 1.56 NA 2.84 2.34 2.29 2.09 2.06 1.78 2.21
"Jordan Howard" "RB" 12.47 11.86 12.03 13.71 NA 12.79 13.85 12.29 13.22 14.74 13.09 13.43 12.95 14.49 13.97 13.25 11.85
"Jordan Leggett" "TE" 1.65 0 2.24 1.52 1.79 2.3 1.93 1.92 2.29 2.43 NA 2.64 2.24 2.32 2.05 2.57 2.49
"Jordan Matthews" "WR" NA NA 2.83 2.96 2.39 2.44 2.58 2.69 NA 2.38 2.46 2.55 3.3 2.3 2.79 2.91 3.19
"Jordan Reed" "TE" 5.41 7.1 6.39 NA 7.57 8.38 6.95 7.95 6.4 6.22 6.47 6.68 6.94 8.31 5.4 7.05 7.3
"Jordan Taylor" "WR" 0.44 0.44 0 0 0 0.46 0.51 0.5 0.59 NA 0.62 0.54 0.56 0.59 0.67 0.5 0.64
"Jordan Thomas" "TE" NA 0.62 2.52 2.6 2.37 2.17 1.83 2.65 1.99 NA 1.97 2.79 2.49 2.88 1.94 1.93 1.9
"Jordan Wilkins" "RB" 8.11 6.39 8.38 8.31 5.38 4.89 5.3 6.51 NA 4.74 4.84 4.67 4.47 6.2 5.63 5.67 4.55
"Jordy Nelson" "WR" 5.91 6.94 5.29 7.03 7.46 8 NA 9.52 8.52 6.26 7.19 7.05 8.84 6.33 6.31 7.9 9.59
"Josh Adams" "RB" NA NA NA 3.5 1.53 0.7 0.48 0.39 NA 0.73 0.75 0.76 0.68 0.67 0.61 0.73 0.63
"Josh Allen" "QB" 0.72 12.96 10.12 16.58 15.35 16.65 14.41 15.24 13.25 13.44 NA 11.68 14.31 14.31 15.76 14.28 15.23
"Josh Bellamy" "WR" 0.55 0.48 0.56 0.55 NA 0.86 0.79 0.75 0.82 0.86 0.95 0.83 0.81 0.86 0.86 0.82 0.91
"Josh Doctson" "WR" 4.37 6.17 4.17 NA 2.94 2.31 3.08 2.31 2.69 2.78 3.12 2.98 2.54 2.36 2.3 2.68 2.58
"Josh Gordon" "WR" 4.4 NA 0 7.09 7.16 8.61 8.03 7.02 7.08 8.23 NA 8.1 8.08 6.57 5.84 6.5 8.37
"Josh Hill" "TE" 1.67 1.59 1.39 2.68 2.05 NA 1.54 1.3 2.29 2.06 1.72 2.14 2.09 2.05 1.64 2.4 1.72
"Josh Malone" "WR" 0.44 0.38 0.2 0.37 1.01 0.33 0.39 0.38 NA 0.46 0.25 0.36 0.36 0.42 0.38 0.36 0.33
"Josh McCown" "QB" 0.97 0.99 1.05 0.7 0.91 1.16 0.98 0.82 1.11 0.98 NA 1.17 1.05 0.94 1.13 1.18 1.1
"Josh Reynolds" "WR" 0.52 0.51 0.47 1.26 1.2 1.19 1.43 1.63 1.41 0.38 0.39 NA 0.39 0.4 0.4 0.41 0.48
"Josh Rosen" "QB" 1.72 1.54 0.81 12.06 14.43 13.14 13.75 15.24 NA 14.6 16.76 12.9 14.87 15.13 14.31 14.19 12.39
"Joshua Perkins" "TE" NA NA 0.52 0.39 0.46 0.46 0.45 0.34 NA 0.53 0.52 0.48 0.46 0.51 0.45 0.5 0.45
"JuJu Smith-Schuster" "WR" 6.82 9.1 10.3 10.4 11.35 10.91 NA 12.21 12.95 10.88 12.67 13.18 9.89 13.01 10.49 11.09 10.68
"Julian Edelman" "WR" 0 0 0 0 9.81 10.32 10.04 8.04 9.78 8.06 NA 9.61 10.08 8.96 8.76 8.28 9.85
"Julio Jones" "WR" 9.87 11.77 14.27 13.69 14.17 15.34 13.96 NA 13.63 13.72 14.6 14.02 11.71 13.62 13.29 12.18 14.71
"Justin Davis" "RB" 0.56 0.53 0.48 0.36 0.54 0.53 0.49 0.58 0.53 0.58 0.66 NA 0.57 0.47 0.47 0.48 0.52
"Justin Hardy" "WR" 2.66 1.89 0.72 0.67 0.67 0.78 0.75 NA 0.69 0.69 0.74 0.7 0.6 0.7 0.69 0.62 0.76
"Justin Hunter" "WR" 0.46 0 0 0 1.58 1.31 NA 1.21 1.17 1.37 1.2 0.97 1.29 1.55 1.36 1.16 1.33
"Justin Jackson" "RB" 0 0 NA 0.78 0.67 0.5 0.63 NA 0.45 0.63 0.47 0.51 0.63 0.68 0.65 0.48 0.44
"Kaelin Clay" "WR" NA NA 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA
"Kalen Ballage" "RB" 0 0 0 2 1.35 1.49 1.61 1.56 1.29 1.48 NA 1.4 1.3 1.59 1.2 1.48 1.24
"Kamar Aiken" "WR" NA 0.28 3.35 0.63 0.43 0.38 0.39 0.32 NA 0.47 0.37 0.39 0.4 0.45 0.36 0.43 0.39
"Kareem Hunt" "RB" 13.73 12.81 14.6 11.91 15.45 15.86 15.88 16.72 14.97 16.33 15.66 NA 18.2 15.57 16.04 15.57 19.81
"Keelan Cole" "WR" 6.52 5.48 7.32 7.31 6.59 5.37 7.15 5.51 NA 5.59 6.36 6.59 5.8 6.5 5.7 6.17 6.88
"Keenan Allen" "WR" 11.4 10.42 12.12 15.62 15.17 13.03 13.94 NA 12.83 14.57 13.31 12.54 11.17 11.61 12.9 10.63 12.84
"Keith Smith" "RB" 0.46 0.3 0.85 0.22 0.38 0.34 NA 0.35 0.34 0.4 0.34 0.26 0.38 0.41 0.37 0.35 0.36
"Kelvin Benjamin" "WR" 5.61 5.08 4.18 5.41 5.36 5.42 5.41 5.51 4.04 4.09 NA 3.77 5.25 4.19 5.34 5.29 5.47
"Kendrick Bourne" "WR" 0.43 0.31 0.48 0.47 1.02 0.57 0.57 0.46 0.65 0.59 NA 0.61 0.45 0.43 0.46 0.48 0.56
"Kenneth Dixon" "RB" 4.19 0 0 0 0 0 0 0 0 NA 1.97 1.88 1.83 1.99 1.88 1.67 1.36
"Kenny Golladay" "WR" 6.96 6.07 7.62 8.69 8.16 NA 7.22 8.18 7.74 7.09 8.68 7.22 8.58 7.2 7.39 7.94 7.36
"Kenny Stills" "WR" 7.53 8.6 7.84 7.59 7.56 6.62 8.37 9.05 7.72 8.67 NA 8.48 6.99 8.98 8.29 5.91 6.75
"Kenyan Drake" "RB" 9.38 9.19 10.16 9.16 6.28 6.2 6.85 6.48 6.85 6.42 NA 6.31 7.45 6.92 6.25 5.58 6.9
"Kerryon Johnson" "RB" 5.16 5.95 5.19 8 8.67 NA 7.74 7.18 6.98 6.63 7.69 7.03 9.63 6.66 7.99 7.51 8.02
"Kevin Hogan" "QB" 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0
"Kevin White" "WR" 2.08 0.9 0.52 0.47 NA 0.67 0.68 0.54 0.58 0.73 0.56 0.69 0.61 0.59 0.7 0.65 0.54
"Khadarel Hodge" "WR" NA NA NA 1.04 2.09 2.13 2.3 2.79 2.32 0.68 0.92 NA 0.87 0.62 0.66 0.63 0.79
"Khari Lee" "TE" 0 0 0.38 0.44 0.56 0.55 0.5 0.49 0.35 0.44 NA 0.33 0.47 0.46 0.48 0.48 0.49
"Kirk Cousins" "QB" 19.07 18.32 17.54 17.31 18.86 19.49 18.31 21.21 20.65 NA 18.53 20.8 19.46 20.11 21.17 19.44 19.66
"Kyle Juszczyk" "RB" 0.63 1.05 1.31 1.04 1.25 1.14 0.98 1.18 1.51 1.26 NA 1.5 1.26 1.29 1.31 1.27 0.93
"Kyle Rudolph" "TE" 7.2 6.29 7.14 6.44 6.37 6.28 6.79 6.9 6.67 NA 5.17 6.95 6.58 5.53 6.57 6.51 5.39
"Lamar Jackson" "QB" 3.83 2.72 3.28 2.49 2.21 2.49 2.65 2.22 2.56 NA 3.56 2.22 2.26 2.41 3.23 2.32 2.34
"Lamar Miller" "RB" 10.23 11.29 11.37 11.68 11.82 13.38 10.25 14.26 11.75 NA 12.36 13.63 12.92 14.11 11.64 11.77 10.88
"Lance Kendricks" "TE" 0.86 0.71 1.19 1.64 1.52 1.49 NA 1.54 1.35 1.52 1.44 1.47 1.3 1.51 1.26 1.43 1.57
"Laquon Treadwell" "WR" 2.46 2.67 2.64 1.94 1.84 2.1 2.1 4 3.9 NA 1.9 3.73 3.3 2.56 4.31 3.74 1.96
"Larry Fitzgerald" "WR" 9.18 8.63 8.73 7.12 8.21 8.28 7.82 9.42 NA 7.32 8.3 8.79 9.16 9.29 9.03 6.91 7.48
"Latavius Murray" "RB" 5.05 5.29 11.78 5.53 5.63 6.5 5.89 6.5 7.22 NA 5.77 6.24 6.64 5.5 6.11 6.67 6.29
"Le'Veon Bell" "RB" 0 0 0 0 0 0 NA 6.52 6.7 6.4 6.48 7.18 6.96 7.61 8.14 7.65 7.63
"Lee Smith" "TE" 0.23 0.17 0.48 0.55 0.35 0.39 NA 0.46 0.43 0.36 0.33 0.32 0.36 0.37 0.4 0.39 0.35
"LeGarrette Blount" "RB" 4.85 4.87 5.73 6.04 5.72 NA 5.3 5.63 5.55 5.64 6.21 6.11 6.64 5.63 6.04 6.01 5.32
"Leonard Fournette" "RB" 11.69 0 0 11.65 0 0 6.66 5.84 NA 11.84 12.6 11.3 12.91 10.96 14.23 11.89 12.13
"LeSean McCoy" "RB" 10.49 10.52 0 10.26 9.24 8.13 8.25 8.91 8.87 8.08 NA 7.01 8.11 8.75 8.54 8.33 8.68
"Levine Toilolo" "TE" 1.21 1.2 1.42 1.56 1.78 NA 1.71 1.64 1.61 1.7 1.72 1.77 1.91 1.72 1.61 1.68 1.71
"Logan Paulsen" "TE" 0.01 0.01 0.3 0.51 0.66 0.47 0.61 NA 0.56 0.63 0.53 0.55 0.55 0.57 0.61 0.58 0.45
"Logan Thomas" "TE" 0.54 0.57 0 0 0.63 0.61 0.63 0.65 0.65 0.67 NA 0.46 0.6 0.7 0.69 0.62 0.62
"Luke Stocker" "TE" 0.41 2.57 2.18 2.6 2.12 2.58 2.12 NA 2.24 2.47 2.13 2.36 2.74 2.56 2 2.42 2.21
"Luke Willson" "TE" 2.88 3.34 1.93 2.75 3.56 NA 2.74 2.52 2.78 2.5 3.08 2.57 3.33 2.7 2.88 2.88 3.4
"Malcolm Brown" "RB" 1.85 1.46 2.34 2.9 2.33 2.3 2.89 3.1 2.79 2.52 3.39 NA 2.93 2.22 2.34 2.14 3.13
"Marcedes Lewis" "TE" 1.7 1.6 0.45 0.38 0.47 0.58 NA 0.5 0.55 0.57 0.4 0.51 0.41 0.47 0.41 0.4 0.49
"Marcus Johnson" "WR" 0 0.41 0.42 0.45 0.84 0.55 0.54 0.49 NA 0.6 0.59 0.56 0.58 0.57 0.59 0.5 0.58
"Marcus Kemp" "WR" NA 0.78 0.81 0.56 0.6 0.72 0.92 0.64 0.73 0.6 0.8 NA 0.75 0.62 0.82 0.64 0.78
"Marcus Mariota" "QB" 16.67 0 1.15 13.28 15.71 14.77 15.54 NA 17.21 17.94 17.16 18.86 13.74 14.64 17.22 17.85 18.22
"Marcus Murphy" "RB" 0.61 0.74 6.05 0 1.32 1.3 1.4 1.47 1.36 1.38 NA 1.35 1.56 1.47 1.5 1.39 1.65
"Mark Andrews" "TE" NA 1.71 2.2 2.82 2.96 3.18 2.89 2.52 2.79 NA 2.88 2.72 2.48 2.62 2.92 2.56 3.09
"Mark Ingram II" "RB" 0 0 0 0 10.69 NA 8.5 9.52 10.07 9.62 9.52 10.68 8.4 10.05 8.93 10.51 9.78
"Mark Walton" "RB" NA NA 2.52 0.76 0.46 0.55 0.56 0.54 NA 0.69 0.48 0.61 0.51 0.57 0.53 0.57 0.52
"Marlon Mack" "RB" 0 7.93 0 0 2.86 5.39 6.37 6.46 NA 5.48 5.82 6.13 5.25 6.37 6.62 5.46 5.5
"Marquez Valdes-Scantling" "WR" NA 0.54 1.1 2.92 6.2 2.57 NA 2.49 2.35 2.54 3.14 2.85 2.87 2.97 2.95 2.7 3
"Marquez Williams" "RB" 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Marquise Goodwin" "WR" 6.69 0 7.06 5.35 5.93 4.92 4.79 5.75 5.48 4.83 NA 5.71 6.41 6.17 6.63 5.91 4.66
"Marshawn Lynch" "RB" 8.66 7.38 9.36 10.35 10.88 11.26 NA 12.26 10.52 10.64 9.82 8.65 12.64 11.53 10.4 10.11 12.8
"Martavis Bryant" "WR" NA 3.86 3 3.95 4.13 4.11 NA 4.57 4.24 4.27 4.24 4.6 4.94 4.08 4.41 4.05 4.77
"Marvin Hall" "WR" 0.53 0.6 0.41 0.55 0.56 0.82 0.69 NA 0.61 0.51 0.66 0.61 0.57 0.62 0.51 0.57 0.79
"Marvin Jones Jr." "WR" 9.35 8.74 9.63 8.23 8.45 NA 8.44 10.47 9.22 9.49 9.64 10.93 10.05 9.88 9.4 10.66 8.25
"Matt Breida" "RB" 5.97 8.53 9.23 9.31 8.05 7.82 10.51 7.47 9.59 10.24 NA 8.53 7.18 7.99 7.85 7.9 9.82
"Matt Cassel" "QB" 0.22 0.25 0.23 0.24 0.26 NA 0.23 0.23 0.22 0.2 0.26 0.21 0.23 0.21 0.23 0.24 0.24
"Matt LaCosse" "TE" NA NA 0.17 0.18 0.44 0.59 0.43 0.42 0.38 NA 0.58 0.61 0.53 0.44 0.42 0.46 0.61
"Matt Ryan" "QB" 15.23 15.38 19.25 19.04 21.48 24.06 21.68 NA 17.55 19.17 23.31 22.26 19.81 21.8 17.73 17.77 22.66
"Matt Schaub" "QB" 0.39 0.48 0.77 0.59 0.52 0.58 0.54 NA 0.54 0.53 0.6 0.56 0.64 0.54 0.59 0.58 0.55
"Matt Slater" "WR" 0.72 0.54 0.68 0.71 0.88 0.99 0.64 0.71 0.93 0.73 NA 0.63 0.84 0.79 0.73 0.74 0.65
"Matthew Stafford" "QB" 19.89 18.68 19.94 17.78 19.37 NA 18.66 17.1 16.03 15.13 16.45 15.89 18.85 15.83 16.84 16.78 18.45
"Maurice Harris" "WR" 0 0 0.71 NA 0.64 0.8 0.74 0.87 0.87 0.81 0.77 0.72 0.62 0.91 0.58 0.65 0.64
"Maxx Williams" "TE" 1.69 1.42 1.7 1.5 1.4 1.69 1.81 1.38 1.5 NA 1.69 1.96 1.74 1.88 1.89 1.29 1.45
"Melvin Gordon" "RB" 16.66 16.01 15.47 17.79 17.71 14.94 17.2 NA 14.77 17.6 15.02 16.34 16.02 17.54 19.68 16.2 14.06
"Michael Burton" "RB" 0.31 0 0.44 0.44 NA 0.61 0.62 0.49 0.53 0.63 0.51 0.6 0.56 0.47 0.65 0.62 0.49
"Michael Crabtree" "WR" 7.83 8.45 8.17 8.18 7.81 7.85 8.5 7.65 7.19 NA 7.59 9.33 8.11 9.25 8.69 7.35 8.06
"Michael Floyd" "WR" NA NA 0 NA 0.46 0.53 0.52 0.48 0.49 0.5 0.5 0.5 0.51 0.5 0.49 0.47 0.53
"Michael Gallup" "WR" 4.65 3.77 2.3 2.71 5.41 4.49 4.65 NA 4.67 4.28 4.23 4.75 4.64 4.38 4.83 4.74 4.86
"Michael Gesicki" "TE" 3.63 3.24 2.01 2.26 2.64 1.82 2.73 2.41 2.25 2.77 NA 2.67 2.68 3.01 2.01 1.8 2.56
"Michael Roberts" "TE" 0.82 1.14 0 0 0.72 NA 0.75 0.74 0.72 0.66 0.63 0.69 0.72 0.67 0.76 0.76 0.7
"Michael Thomas" "WR" 11.86 12.97 13.73 15.1 13.45 NA 10.57 12.44 13.61 12.94 12.76 14.59 12.76 14.79 13.14 13.19 13.63
"Mike Boone" "RB" NA NA NA 0.6 0.43 0.66 0.57 0.82 0.76 NA 0.47 0.89 0.8 0.44 0.81 0.69 0.51
"Mike Davis" "RB" 0 0.31 2.09 0.91 6.83 6.01 NA 5.64 4.88 5.65 5.88 3.92 5.2 4.04 4.81 6.79 4.17
"Mike Evans" "WR" 12.34 10.67 13.54 11.57 NA 11.59 11.57 9.77 10.59 11.2 10.18 12.85 10.94 12.44 11.88 12.49 11.95
"Mike Gillislee" "RB" 2.99 2.7 6.54 4.8 1.26 NA 0.59 1.05 1.28 1.18 0.81 1.49 1.44 1.56 0.94 1.23 1.01
"Mike Glennon" "QB" 0 0 0 0.8 1.11 0.93 0.99 1.17 NA 1.14 1.26 1.04 1.16 1.23 1.12 0.93 0.94
"Mike Thomas" "WR" 0.58 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0.73
"Mike Wallace" "WR" 3.92 4.49 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Mike Williams" "WR" 5.06 4.87 4.17 5.42 4.91 4.68 4.12 NA 4.85 4.74 5.42 5.21 4.7 4.8 5.03 4.57 5.21
"Mitchell Trubisky" "QB" 15.84 12.96 11.57 15.87 NA 16 17.16 12.68 14.08 17.21 15.15 16.14 15.13 14.81 17.31 16.5 14.29
"Mohamed Sanu" "WR" 5.3 5.51 3.54 4.3 4.89 5.89 4.77 NA 4.51 5.27 4.92 4.68 3.72 4.87 4.59 4.55 5.68
